SA1_7DIGITCODE_2016,M_15_19_Ud_wk_L_5_hrs,M_15_19_Ud_wk_5_14_hrs,M_15_19_Ud_wk_15_29_hrs,M_15_19_Ud_wk_30h_more,M_15_19_no_Ud_wk,M_15_19_Ud_wk_ns,M_15_19_OS_v,M_15_19_yr_Tot,M_20_24_Ud_wk_L_5_hrs,M_20_24_Ud_wk_5_14_hrs,M_20_24_Ud_wk_15_29_hrs,M_20_24_Ud_wk_30h_more,M_20_24_no_Ud_wk,M_20_24_Ud_wk_ns,M_20_24_OS_v,M_20_24_yr_Tot,M_25_34_Ud_wk_L_5_hrs,M_25_34_Ud_wk_5_14_hrs,M_25_34_Ud_wk_15_29_hrs,M_25_34_Ud_wk_30h_more,M_25_34_no_Ud_wk,M_25_34_Ud_wk_ns,M_25_34_OS_v,M_25_34_yr_Tot,M_35_44_Ud_wk_L_5_hrs,M_35_44_Ud_wk_5_14_hrs,M_35_44_Ud_wk_15_29_hrs,M_35_44_Ud_wk_30h_more,M_35_44_no_Ud_wk,M_35_44_Ud_wk_ns,M_35_44_OS_v,M_35_44_yr_Tot,M_45_54_Ud_wk_L_5_hrs,M_45_54_Ud_wk_5_14_hrs,M_45_54_Ud_wk_15_29_hrs,M_45_54_Ud_wk_30h_more,M_45_54_no_Ud_wk,M_45_54_Ud_wk_ns,M_45_54_OS_v,M_45_54_yr_Tot,M_55_64_Ud_wk_L_5_hrs,M_55_64_Ud_wk_5_14_hrs,M_55_64_Ud_wk_15_29_hrs,M_55_64_Ud_wk_30h_more,M_55_64_no_Ud_wk,M_55_64_Ud_wk_ns,M_55_64_OS_v,M_55_64_yr_Tot,M_65_74_Ud_wk_L_5_hrs,M_65_74_Ud_wk_5_14_hrs,M_65_74_Ud_wk_15_29_hrs,M_65_74_Ud_wk_30h_more,M_65_74_no_Ud_wk,M_65_74_Ud_wk_ns,M_65_74_OS_v,M_65_74_yr_Tot,M_75_84_Ud_wk_L_5_hrs,M_75_84_Ud_wk_5_14_hrs,M_75_84_Ud_wk_15_29_hrs,M_75_84_Ud_wk_30h_more,M_75_84_no_Ud_wk,M_75_84_Ud_wk_ns,M_75_84_OS_v,M_75_84_yr_Tot,M_85ov_Ud_wk_L_5_h,M_85ov_Ud_wk_5_14_h,M_85ov_Ud_wk_15_29_h,M_85ov_Ud_wk_30h_more,M_85ov_no_Ud_wk,M_85ov_Ud_wk_ns,M_85ov_OS_v,M_85_yr_over_Tot,M_Tot_Ud_wk_L_5_hrs,M_Tot_Ud_wk_5_14_hrs,M_Tot_Ud_wk_15_29_hrs,M_Tot_Ud_wk_30h_more,M_Tot_no_Ud_wk,M_Tot_Ud_wk_ns,M_Total_OS_v,M_Tot_Tot,F_15_19_Ud_wk_L_5_hrs,F_15_19_Ud_wk_5_14_hrs,F_15_19_Ud_wk_15_29_hrs,F_15_19_Ud_wk_30h_more,F_15_19_no_Ud_wk,F_15_19_Ud_wk_ns,F_15_19_OS_v,F_15_19_yr_Tot,F_20_24_Ud_wk_L_5_hrs,F_20_24_Ud_wk_5_14_hrs,F_20_24_Ud_wk_15_29_hrs,F_20_24_Ud_wk_30h_more,F_20_24_no_Ud_wk,F_20_24_Ud_wk_ns,F_20_24_OS_v,F_20_24_yr_Tot,F_25_34_Ud_wk_L_5_hrs,F_25_34_Ud_wk_5_14_hrs,F_25_34_Ud_wk_15_29_hrs,F_25_34_Ud_wk_30h_more,F_25_34_no_Ud_wk,F_25_34_Ud_wk_ns,F_25_34_OS_v,F_25_34_yr_Tot,F_35_44_Ud_wk_L_5_hrs,F_35_44_Ud_wk_5_14_hrs,F_35_44_Ud_wk_15_29_hrs,F_35_44_Ud_wk_30h_more,F_35_44_no_Ud_wk,F_35_44_Ud_wk_ns,F_35_44_OS_v,F_35_44_yr_Tot,F_45_54_Ud_wk_L_5_hrs,F_45_54_Ud_wk_5_14_hrs,F_45_54_Ud_wk_15_29_hrs,F_45_54_Ud_wk_30h_more,F_45_54_no_Ud_wk,F_45_54_Ud_wk_ns,F_45_54_OS_v,F_45_54_yr_Tot,F_55_64_Ud_wk_L_5_hrs,F_55_64_Ud_wk_5_14_hrs,F_55_64_Ud_wk_15_29_hrs,F_55_64_Ud_wk_30h_more,F_55_64_no_Ud_wk,F_55_64_Ud_wk_ns,F_55_64_OS_v,F_55_64_yr_Tot,F_65_74_Ud_wk_L_5_hrs,F_65_74_Ud_wk_5_14_hrs,F_65_74_Ud_wk_15_29_hrs,F_65_74_Ud_wk_30h_more,F_65_74_no_Ud_wk,F_65_74_Ud_wk_ns,F_65_74_OS_v,F_65_74_yr_Tot,F_75_84_Ud_wk_L_5_hrs,F_75_84_Ud_wk_5_14_hrs,F_75_84_Ud_wk_15_29_hrs,F_75_84_Ud_wk_30h_more,F_75_84_no_Ud_wk,F_75_84_Ud_wk_ns,F_75_84_OS_v,F_75_84_yr_Tot,F_85ov_Ud_wk_L_5_h,F_85ov_Ud_wk_5_14_h,F_85ov_Ud_wk_15_29_h,F_85ov_Ud_wk_30h_more,F_85ov_no_Ud_wk,F_85ov_Ud_wk_ns,F_85ov_OS_v,F_85_yr_over_Tot,F_Tot_Ud_wk_L_5_hrs,F_Tot_Ud_wk_5_14_hrs,F_Tot_Ud_wk_15_29_hrs,F_Tot_Ud_wk_30h_more,F_Tot_no_Ud_wk,F_Tot_Ud_wk_ns,F_Total_OS_v,F_Tot_Tot,P_15_19_Ud_wk_L_5_hrs,P_15_19_Ud_wk_5_14_hrs,P_15_19_Ud_wk_15_29_hrs,P_15_19_Ud_wk_30h_more,P_15_19_no_Ud_wk,P_15_19_Ud_wk_ns,P_15_19_OS_v,P_15_19_yr_Tot,P_20_24_Ud_wk_L_5_hrs,P_20_24_Ud_wk_5_14_hrs,P_20_24_Ud_wk_15_29_hrs,P_20_24_Ud_wk_30h_more,P_20_24_no_Ud_wk,P_20_24_Ud_wk_ns,P_20_24_OS_v,P_20_24_yr_Tot,P_25_34_Ud_wk_L_5_hrs,P_25_34_Ud_wk_5_14_hrs,P_25_34_Ud_wk_15_29_hrs,P_25_34_Ud_wk_30h_more,P_25_34_no_Ud_wk,P_25_34_Ud_wk_ns,P_25_34_OS_v,P_25_34_yr_Tot,P_35_44_Ud_wk_L_5_hrs,P_35_44_Ud_wk_5_14_hrs,P_35_44_Ud_wk_15_29_hrs,P_35_44_Ud_wk_30h_more,P_35_44_no_Ud_wk,P_35_44_Ud_wk_ns,P_35_44_OS_v,P_35_44_yr_Tot,P_45_54_Ud_wk_L_5_hrs,P_45_54_Ud_wk_5_14_hrs,P_45_54_Ud_wk_15_29_hrs,P_45_54_Ud_wk_30h_more,P_45_54_no_Ud_wk,P_45_54_Ud_wk_ns,P_45_54_OS_v,P_45_54_yr_Tot
5124908,0,3,0,0,3,6,0,12,12,3,0,0,4,0,0,18,7,8,0,0,3,0,0,18,3,6,0,0,0,0,0,13,9,10,0,0,5,4,0,24,5,9,4,0,4,0,0,28,0,6,0,3,0,4,0,16,4,3,0,0,3,3,0,13,0,0,0,0,0,0,0,0,42,48,7,5,24,17,0,144,3,0,0,0,6,3,0,15,3,4,0,0,3,3,0,14,3,5,5,4,0,4,0,20,0,7,4,3,0,0,0,16,5,11,7,3,4,3,0,30,5,16,11,7,4,4,0,41,0,0,5,3,3,4,0,11,0,3,3,0,0,7,0,17,0,0,0,0,0,0,0,4,22,46,26,25,21,26,0,165,8,4,0,0,7,7,0,24,15,5,0,0,6,5,0,30,12,13,3,4,3,3,0,41,4,10,9,3,0,0,0,31,8,16,7,9,8,5,0,51
5124909,12,0,0,0,4,0,0,22,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,12,3,12,11,0,0,56,32,3,0,0,7,0,0,42,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,3,3,0,0,0,0,10,0,0,0,3,0,0,0,4,0,3,3,0,3,3,0,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,38,16,4,5,8,0,0,80,48,6,0,0,11,0,0,66,3,5,0,0,0,0,0,4,4,3,0,0,3,0,0,9,0,3,0,3,0,0,0,9,0,3,0,3,0,0,0,5
5124910,0,0,0,0,4,0,0,7,3,3,0,0,4,0,0,12,8,6,0,0,0,3,0,17,3,0,0,3,4,0,0,18,9,12,0,3,3,0,0,28,10,5,3,0,3,0,0,25,3,3,5,0,7,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,34,7,3,28,12,0,124,4,0,0,0,3,3,0,16,3,4,0,0,0,0,0,11,3,7,6,6,5,6,0,36,3,3,3,3,5,3,0,15,0,9,6,0,4,3,0,22,3,3,11,3,3,3,0,28,0,4,0,3,4,0,0,16,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,4,24,38,25,16,23,20,0,148,5,0,0,0,7,3,0,18,7,7,0,0,7,0,0,24,8,20,6,6,5,6,0,51,6,8,4,3,6,5,0,35,7,19,4,3,10,4,0,46
5124911,5,0,0,0,6,4,0,13,3,3,0,0,3,0,0,15,12,6,0,0,9,3,0,36,10,13,6,0,3,7,0,36,8,8,6,0,3,3,0,29,9,7,4,0,10,4,0,38,4,4,6,0,7,3,0,28,0,5,0,0,8,3,0,20,0,0,4,0,11,4,0,18,56,54,28,7,58,23,0,225,7,3,3,0,5,4,0,16,5,3,0,0,4,0,0,8,10,13,4,11,7,0,0,43,0,8,10,9,3,0,0,31,3,15,4,8,0,3,0,39,7,10,7,7,5,4,0,40,0,10,6,10,4,3,0,29,3,7,3,8,6,5,0,38,7,3,5,0,17,9,0,45,46,68,46,45,49,33,0,295,12,4,3,0,12,6,0,32,10,4,0,0,4,0,0,27,22,21,8,12,10,3,0,77,13,18,10,7,10,4,0,65,15,24,13,8,8,5,0,70
5124912,8,0,0,0,3,0,0,8,6,0,0,0,3,5,0,9,9,4,3,0,11,7,0,36,9,10,0,3,6,3,0,34,4,0,4,0,10,6,0,26,0,5,0,0,11,11,0,27,3,5,0,0,9,0,0,18,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,5,30,28,10,3,58,39,0,176,9,5,0,0,7,3,0,21,7,0,0,5,3,4,0,23,0,4,3,9,8,11,0,36,0,4,3,9,9,0,0,22,3,6,4,5,0,3,0,23,4,3,4,5,7,8,0,25,0,9,0,8,10,3,0,24,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,24,31,21,30,45,33,0,184,8,5,0,0,9,3,0,32,9,0,0,5,8,6,0,36,10,9,8,12,17,13,0,77,9,11,4,6,18,3,0,57,6,9,5,8,7,8,0,55
5124913,3,4,0,0,7,0,0,19,10,3,0,0,3,0,0,14,6,10,0,0,5,3,0,25,9,9,3,0,7,0,0,32,6,16,4,0,8,6,0,42,11,17,3,0,9,9,3,55,12,4,4,3,18,5,0,40,0,3,0,0,9,4,0,12,0,0,3,0,12,0,0,17,57,61,16,7,78,36,3,249,3,3,0,0,0,0,0,10,10,4,4,0,3,4,0,20,5,8,7,4,0,3,0,27,4,11,3,5,0,3,0,26,0,11,10,9,5,5,0,46,3,11,9,8,7,4,0,45,3,0,4,3,7,3,0,24,0,3,0,3,11,4,0,24,0,0,5,0,10,0,0,16,31,54,38,37,51,29,0,235,4,8,0,0,10,3,0,24,16,5,3,0,6,7,0,36,15,15,7,4,9,8,0,56,10,15,9,8,7,3,0,58,13,26,13,9,14,6,0,83
5125001,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,0,0,3,3,0,21,7,3,0,0,0,0,0,10,10,15,0,0,3,3,0,29,3,9,3,0,9,3,0,22,9,13,8,0,7,0,0,37,0,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,37,36,14,3,29,17,0,133,4,3,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,8,4,9,0,5,0,21,3,4,3,3,0,3,0,22,3,16,3,3,0,0,0,27,0,8,5,3,0,0,0,25,0,3,4,7,0,4,0,20,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,16,46,21,30,9,17,0,134,4,3,0,0,0,3,0,10,0,3,0,0,0,0,0,4,12,10,4,9,3,6,0,38,6,8,6,3,3,3,0,32,11,28,9,3,4,3,0,58
5125002,0,0,0,0,0,0,0,3,8,0,0,0,0,5,0,14,8,12,0,0,3,3,6,34,6,6,0,0,3,3,0,15,5,10,0,4,4,3,0,25,5,7,0,0,5,3,0,22,0,7,3,0,5,4,0,13,0,3,0,0,3,3,0,11,0,0,0,0,5,0,0,8,35,41,3,7,24,29,6,151,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,12,4,4,5,11,0,0,0,24,0,7,3,12,6,0,0,23,0,3,7,0,0,0,0,17,3,4,10,3,4,5,0,32,0,5,4,3,0,0,0,14,0,0,3,5,0,4,0,11,0,0,0,0,3,0,0,4,18,28,32,33,18,22,0,147,4,3,0,0,3,3,0,7,8,3,0,0,0,8,0,25,16,14,5,11,3,4,6,57,6,6,3,11,3,4,0,37,8,14,8,4,8,5,0,41
5125003,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,11,5,0,3,0,0,0,0,9,5,3,3,0,8,6,0,24,3,5,4,0,0,3,3,28,4,8,6,4,7,5,0,31,5,3,0,0,9,3,0,12,0,0,0,0,0,0,0,3,25,34,9,8,35,23,5,130,0,5,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,0,18,4,4,7,0,4,5,0,20,4,5,7,6,5,4,0,34,3,3,0,4,8,4,0,20,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,17,19,27,18,21,23,0,116,5,4,0,0,5,3,0,22,0,0,0,0,0,0,0,9,0,4,0,0,3,5,0,11,8,5,10,0,0,0,0,20,3,7,11,0,13,6,0,41
5125004,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,3,3,6,0,0,0,3,0,16,6,3,0,0,0,0,0,9,3,4,3,0,8,4,0,24,9,6,3,0,3,0,0,16,0,5,4,0,7,0,0,22,0,7,0,3,0,3,0,12,0,0,0,0,0,0,0,3,24,29,14,3,26,13,0,105,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,10,0,3,3,0,0,0,0,8,0,5,3,3,3,3,0,20,0,9,6,0,0,3,0,20,0,0,9,6,0,3,0,12,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,4,13,27,27,22,8,12,0,100,9,0,3,0,0,0,0,14,3,0,0,0,3,0,0,12,6,7,0,3,0,8,0,26,3,3,10,0,0,0,0,20,5,15,8,3,5,6,0,47
5125005,0,0,0,0,3,0,0,9,0,4,0,0,3,0,0,8,3,3,0,0,4,0,0,14,7,9,3,3,3,10,0,32,8,10,0,0,9,4,0,30,6,7,3,6,8,7,0,37,3,4,7,5,7,3,0,34,4,3,0,0,11,5,0,18,3,0,0,0,7,0,0,5,41,41,16,17,52,28,0,196,4,0,0,0,0,0,0,6,3,3,0,0,0,0,0,9,3,0,9,4,0,0,0,21,0,9,7,10,0,6,0,27,5,9,0,10,3,6,0,29,4,9,8,13,3,3,0,37,0,3,8,5,5,4,0,27,0,4,6,0,13,9,0,30,0,0,3,0,16,5,0,21,22,39,40,47,41,31,0,221,7,4,0,0,4,0,0,18,7,6,0,0,3,3,0,17,9,11,9,6,7,3,0,40,7,14,7,11,3,14,0,63,12,12,5,10,7,8,0,59
5125006,3,0,0,0,0,4,0,8,6,3,0,0,0,0,0,13,3,3,3,0,0,0,0,12,4,0,0,0,3,0,0,13,7,3,0,0,5,0,0,14,3,7,0,0,0,3,0,17,4,11,0,0,0,0,0,24,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,4,31,26,6,3,21,17,0,106,3,0,0,0,6,7,0,14,4,7,0,0,3,0,0,16,0,0,3,3,0,0,0,9,0,3,3,4,0,0,0,16,4,3,3,7,7,8,0,24,3,10,3,3,0,4,0,27,0,3,3,4,3,0,0,14,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,16,26,22,25,20,11,0,126,7,3,0,0,5,10,0,25,5,3,0,0,3,7,0,21,7,3,3,3,3,0,0,23,4,3,6,4,5,3,0,24,12,9,7,4,10,10,0,40
5125007,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,3,8,0,0,0,3,0,0,11,7,11,0,0,3,7,0,22,5,6,0,0,4,3,0,20,8,3,3,0,3,3,0,23,3,4,3,3,4,4,0,23,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,41,28,8,3,20,17,0,111,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,3,9,0,3,0,3,0,15,0,4,5,0,3,0,0,15,0,3,5,4,0,0,0,15,0,0,6,6,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,9,24,20,19,4,13,0,94,3,3,0,0,4,0,0,13,3,0,0,0,0,0,0,7,5,4,0,8,5,3,3,21,9,14,0,3,3,5,0,43,11,8,8,0,4,3,0,35
5125008,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,7,4,3,0,3,0,0,12,3,4,0,0,3,0,0,15,0,3,3,0,9,0,0,17,0,4,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,22,11,0,18,3,0,81,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,4,3,0,0,0,15,0,3,6,4,0,0,0,17,0,0,4,0,0,0,0,7,0,0,8,0,0,0,0,17,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,27,19,3,8,0,78,0,3,0,0,3,3,0,7,4,0,0,0,0,0,0,3,8,7,3,3,0,3,0,24,9,3,11,4,3,0,0,30,3,9,4,0,3,0,0,24
5125009,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,7,3,3,0,0,4,3,0,11,4,3,0,0,0,6,0,16,3,6,0,0,0,3,0,16,7,0,0,3,0,0,0,11,3,0,4,0,4,4,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,27,20,5,4,15,19,0,87,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,7,4,3,0,3,0,20,0,10,0,4,0,3,0,15,0,3,0,8,3,0,0,14,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,4,18,12,24,3,10,0,78,5,0,0,0,0,3,0,15,0,4,0,0,0,4,0,4,3,3,3,5,4,3,0,19,4,8,3,9,0,6,0,35,3,13,0,4,0,6,0,28
5125010,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,5,3,4,0,0,0,3,0,14,9,3,0,0,3,3,0,20,4,4,9,3,11,7,0,32,3,3,4,4,8,10,0,26,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,27,21,9,15,28,19,0,117,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,11,0,0,4,4,0,0,0,8,3,3,8,3,3,8,0,25,3,10,0,5,0,5,0,19,0,3,6,4,0,3,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,13,18,20,25,7,18,0,98,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,4,3,0,3,4,3,4,0,19,5,3,4,4,3,5,0,28,12,4,6,3,9,5,0,45
5125011,0,0,0,0,3,5,0,9,3,0,0,0,3,0,0,12,9,13,0,0,0,0,0,22,10,8,0,0,0,6,0,24,12,7,3,0,4,3,0,30,14,18,3,0,6,7,0,45,0,13,3,0,5,8,0,33,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,49,58,10,7,27,29,0,178,5,3,0,0,0,0,0,13,3,3,0,0,0,0,0,6,3,3,4,13,0,0,0,24,4,6,3,11,0,3,0,29,4,12,6,8,0,0,0,26,7,8,6,8,0,5,0,38,0,0,7,7,0,3,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25,36,26,41,3,24,0,161,12,3,0,0,3,9,0,19,7,4,0,0,3,0,0,13,6,16,6,13,0,3,0,43,11,17,4,11,0,10,0,51,18,19,9,9,4,5,0,61
5125012,6,0,0,0,0,3,0,15,12,4,0,0,3,0,0,18,19,14,3,0,3,3,0,42,19,10,0,0,0,0,0,37,10,12,0,6,5,3,0,38,18,15,3,3,17,5,0,62,10,13,6,0,8,3,0,33,0,0,0,0,11,3,0,14,3,0,0,0,0,0,0,3,87,69,14,10,47,27,0,249,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,11,7,11,6,13,0,0,0,35,0,7,6,11,0,0,0,32,3,12,8,7,3,5,0,38,4,9,11,25,3,5,0,58,0,5,10,6,0,6,0,28,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,12,59,46,63,13,17,3,213,9,0,0,0,3,3,0,14,11,7,0,0,5,0,0,27,21,27,9,13,3,3,0,73,20,21,7,17,0,7,0,67,16,24,8,8,11,11,0,70
5125013,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,5,4,0,0,0,4,0,15,3,3,0,0,0,0,0,6,3,0,0,0,3,0,0,9,4,3,0,0,0,3,0,20,5,4,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,23,18,7,3,19,9,0,80,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,4,4,5,0,3,0,13,3,3,3,0,0,3,0,10,0,5,3,0,5,0,0,20,3,6,0,0,0,0,0,16,0,4,6,0,0,0,0,9,3,0,0,4,3,0,0,12,0,3,0,0,0,0,0,3,11,32,22,9,5,10,0,85,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,10,5,12,4,8,0,7,0,27,3,3,4,4,0,0,0,16,3,5,3,0,5,0,0,29
5125014,3,0,0,0,0,0,0,4,3,0,0,0,4,0,0,4,7,0,0,0,3,0,0,13,7,7,0,0,0,0,0,12,9,9,4,0,4,0,0,24,7,6,0,3,6,4,0,25,3,4,0,3,3,0,0,17,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,39,29,3,9,22,5,0,116,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,3,3,9,3,0,0,0,17,0,11,5,3,0,0,0,28,0,3,4,8,3,6,0,19,0,0,4,5,0,0,0,16,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,11,23,33,17,8,7,0,98,4,0,0,0,0,0,0,10,3,0,0,0,4,0,0,4,5,3,3,3,3,0,0,19,9,8,9,4,0,0,0,31,10,18,9,0,4,0,0,50
5125015,7,0,0,0,5,0,0,11,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,14,3,9,0,0,0,0,0,15,12,12,3,0,6,0,0,34,12,10,0,3,9,5,0,35,3,7,0,0,10,0,0,25,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,7,41,39,11,15,34,10,0,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,12,0,6,3,8,0,3,0,15,0,7,3,9,0,0,0,26,3,3,13,11,4,0,0,28,0,6,0,3,3,0,0,13,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,3,12,21,25,42,7,5,0,112,7,0,0,0,5,0,0,10,0,0,0,0,0,0,0,8,3,4,0,8,5,0,0,22,4,11,6,9,0,4,0,28,10,17,13,15,7,3,0,63
5125101,7,0,0,0,17,0,0,28,7,5,0,0,9,4,0,25,14,18,3,0,12,3,0,52,9,13,5,0,4,6,0,41,7,8,0,0,9,0,0,20,0,3,0,0,6,7,0,13,4,10,6,3,12,7,0,35,3,0,0,0,12,3,0,24,0,0,0,0,0,0,0,0,61,62,17,4,76,28,0,240,8,5,0,0,7,0,0,24,3,5,7,0,6,0,0,21,4,17,8,19,3,7,0,57,3,6,10,10,4,3,0,42,3,7,7,3,9,3,3,31,4,3,0,0,8,3,0,28,4,13,13,10,15,7,0,60,3,4,3,0,9,0,0,22,0,0,0,0,4,0,0,11,37,72,41,49,62,29,4,295,20,9,0,0,23,0,0,50,13,15,7,0,16,8,0,49,23,37,14,16,15,9,0,113,16,26,10,14,7,14,0,85,6,12,7,3,15,3,3,55
5125102,9,3,0,0,12,5,0,29,11,6,3,0,11,6,0,34,30,23,6,3,22,7,0,82,21,24,6,3,12,5,0,70,8,3,4,0,9,0,0,26,4,9,0,0,3,0,0,15,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,19,6,68,25,0,272,11,5,0,0,12,5,0,29,3,9,3,3,4,0,0,29,11,33,19,22,14,19,0,111,8,14,17,9,7,10,0,62,4,9,7,4,7,4,0,32,5,10,0,0,8,3,0,24,0,4,6,0,3,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,45,77,54,40,51,39,0,308,24,5,0,0,19,10,0,60,15,15,6,3,18,8,0,65,34,56,29,20,30,23,0,199,28,39,19,15,19,11,0,131,9,13,12,6,16,7,0,56
5125103,9,4,0,0,8,0,0,16,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,11,6,7,4,0,0,0,0,21,5,11,0,0,6,0,0,25,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,34,5,5,19,3,0,93,12,4,0,0,6,0,0,18,0,0,0,0,0,0,0,3,0,9,3,5,5,0,0,21,3,11,9,5,0,0,0,29,0,14,6,7,0,0,0,25,0,3,4,3,4,0,0,12,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,36,21,17,16,3,4,116,18,7,0,0,8,0,0,31,3,3,0,0,0,0,0,9,4,11,8,5,9,0,0,31,12,23,9,6,0,0,0,53,9,19,5,5,6,0,0,43
5125104,11,3,0,0,13,3,0,33,7,3,0,0,5,0,0,22,26,36,5,3,20,3,0,96,22,21,5,0,13,3,0,59,16,12,3,0,11,3,0,40,3,7,0,0,0,0,0,15,0,9,3,0,3,0,0,15,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,85,91,20,12,69,14,3,285,15,10,0,0,10,3,4,36,10,4,5,0,3,0,0,26,14,24,25,30,11,5,0,113,10,28,13,20,3,3,0,83,3,11,8,11,5,5,0,45,4,9,6,0,3,0,0,26,0,0,7,5,5,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,61,85,61,70,38,22,4,341,26,12,0,0,22,7,4,73,22,8,5,0,13,4,0,45,37,69,25,33,28,9,0,204,34,44,21,23,16,6,0,139,21,23,13,11,12,5,0,84
5125105,15,0,0,0,9,0,0,27,7,3,3,0,0,0,0,15,4,4,0,0,3,0,0,15,13,17,5,3,6,3,0,37,14,21,3,0,9,0,0,44,12,6,4,0,4,3,0,30,0,3,0,0,3,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,63,49,11,4,38,9,0,182,21,3,0,0,7,0,0,27,7,0,0,0,0,0,0,12,0,10,5,8,0,0,0,21,7,16,9,15,5,4,0,47,6,22,8,15,3,3,0,63,3,4,8,3,0,0,0,23,0,3,9,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,32,39,18,14,0,204,36,7,0,0,17,0,0,61,9,5,3,0,3,0,0,23,9,14,5,8,3,0,0,38,15,27,8,17,8,3,0,88,21,41,8,17,10,6,0,108
