SA1_7DIGITCODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
5114627,4,7,10,15,28,48,0,0,0,0,0,0,0,0,0,61,55,116,0,0,0,5,6,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,3,0,0,0,0,0,0,3,9,11,6,8,20,0,0,0,102,117,222,0,0,3,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,44,108,0,4,4,0,0,0,65,47,113,14,16,26,0,0,3,196,195,393
5114628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114629,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,160,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,47,0,0,0,0,0,0,50,3,51,7,0,7,0,0,0,223,10,227
5114630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114701,3,5,10,26,32,56,0,0,0,3,0,8,0,0,0,36,36,74,0,0,0,3,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,3,5,8,0,0,0,0,0,0,0,3,3,5,7,14,0,0,0,80,98,174,12,14,25,19,14,30,0,0,0,0,0,0,5,0,5,0,0,0,5,0,3,81,51,127,0,0,3,0,0,3,77,54,132,26,26,52,4,9,12,228,216,448
5114702,7,9,11,21,37,55,0,0,0,0,3,3,0,0,0,45,67,113,0,0,0,3,6,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,4,5,16,3,10,12,0,0,0,82,134,219,3,0,3,3,4,7,0,0,4,0,0,0,3,7,10,0,3,3,3,5,8,91,77,170,0,0,0,0,0,3,93,82,178,15,19,33,0,4,8,213,254,469
5114703,6,5,4,21,33,56,0,0,0,3,3,7,0,0,0,57,50,104,0,0,0,4,3,7,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,5,3,9,0,0,0,0,0,0,9,14,26,3,9,15,0,0,0,107,124,232,7,5,10,6,15,25,0,0,0,0,0,0,0,0,0,3,3,7,3,3,5,100,86,187,0,0,3,0,0,0,107,85,189,23,16,34,9,4,15,260,255,521
5114704,9,14,17,26,42,67,0,0,0,3,0,3,0,0,0,29,40,72,0,0,0,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,0,0,3,4,7,0,9,6,0,0,0,74,98,175,5,5,11,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,72,52,124,0,0,0,0,0,0,72,52,124,21,28,53,3,3,3,184,200,385
5114705,0,3,8,19,33,55,0,0,0,0,0,0,0,0,0,46,43,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,4,0,0,0,0,0,0,18,10,25,4,0,5,0,0,0,97,86,183,10,5,11,3,3,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,69,66,138,0,0,0,0,0,0,71,68,141,21,23,38,3,7,10,200,202,398
5114706,9,8,22,31,52,79,0,0,0,0,0,3,0,0,0,57,82,138,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,8,0,0,0,3,6,9,0,0,0,0,0,0,13,3,14,16,22,32,0,0,0,118,183,297,3,12,16,13,15,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,97,189,0,3,3,0,0,0,95,104,191,20,32,54,11,5,13,265,358,626
5114707,0,3,3,30,33,55,0,0,0,0,0,3,0,0,0,47,50,101,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,3,4,6,0,0,0,0,0,0,7,10,14,11,4,10,3,0,3,105,108,214,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,42,93,0,0,0,0,0,0,57,42,94,15,6,30,4,3,6,181,165,351
5114708,0,4,3,33,46,81,0,0,0,3,0,3,0,0,0,55,61,113,0,0,0,4,7,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,10,9,15,5,7,8,0,3,3,116,131,248,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,3,7,5,3,7,106,72,174,0,0,0,0,0,0,102,72,174,29,11,40,0,0,0,254,226,477
5114709,3,0,3,16,19,37,0,0,0,0,0,5,0,0,0,24,27,51,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,6,12,0,0,3,0,0,0,58,60,120,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,61,0,0,0,0,0,0,30,25,60,11,13,19,3,0,3,110,103,208
5114710,3,0,4,38,53,87,0,0,0,0,0,0,0,0,0,69,78,146,0,3,3,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,0,0,0,4,3,12,0,0,0,0,0,0,16,13,30,0,3,3,0,0,0,136,156,290,5,0,3,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,87,181,0,0,3,0,0,0,95,86,183,21,23,47,3,3,4,268,285,550
5114711,6,0,8,32,13,48,0,0,0,4,0,3,0,0,0,21,10,33,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,23,15,33,7,6,13,0,0,0,85,53,139,5,10,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,42,185,0,0,0,0,0,0,144,42,185,10,9,18,3,0,5,265,112,379
5114712,3,7,8,26,41,71,0,0,0,5,3,12,0,0,0,44,47,86,0,0,0,4,0,4,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,9,6,18,0,0,0,0,0,0,3,13,13,8,14,24,0,0,0,107,127,230,12,10,18,0,8,8,0,0,0,0,0,0,3,0,4,0,0,4,3,0,3,101,84,188,0,0,0,0,0,0,102,84,192,29,16,44,7,3,6,256,260,516
5114713,0,5,10,30,38,67,0,0,0,3,3,4,0,0,0,36,66,100,0,0,0,9,11,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,7,8,16,6,10,20,0,0,0,101,139,235,10,10,17,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,158,0,0,0,0,0,0,89,71,165,25,28,52,6,8,13,229,264,489
5114714,6,12,19,33,42,68,0,0,0,0,0,0,0,0,0,44,55,96,0,0,0,5,5,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,3,6,3,4,6,0,0,0,0,0,0,6,13,19,11,5,16,3,3,3,106,129,234,5,11,15,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,58,123,0,0,0,0,0,0,66,58,127,17,18,33,3,5,9,206,229,441
5114715,3,9,11,20,27,49,0,0,0,0,0,3,0,0,0,22,41,64,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,4,3,6,0,0,0,0,0,0,10,8,13,7,8,17,0,0,0,67,103,175,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,7,63,50,116,0,0,0,0,0,0,63,50,116,20,16,31,4,0,4,168,182,344
5114716,3,9,14,25,23,43,0,0,0,0,0,0,0,0,0,47,40,85,0,0,3,0,4,4,4,0,0,3,4,9,0,3,6,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,0,0,8,5,10,3,0,10,0,0,0,94,96,188,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,72,145,0,0,0,0,0,0,74,75,150,25,20,44,4,4,9,206,199,401
5114717,7,4,9,38,26,61,0,0,0,3,0,4,0,0,0,39,53,85,0,0,0,6,9,16,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,7,0,0,0,0,0,0,3,4,14,4,8,13,0,0,0,98,106,209,15,6,18,4,3,9,0,0,0,0,0,0,0,0,0,5,0,4,5,0,4,80,59,141,0,0,0,0,0,3,80,57,143,24,22,48,4,3,9,237,214,455
5114718,3,9,9,24,26,47,0,0,0,4,5,9,0,0,0,52,54,109,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,3,16,17,13,22,27,0,0,0,102,124,226,7,5,16,8,0,9,0,0,0,0,0,0,0,0,0,8,4,9,8,4,9,100,85,188,0,0,6,0,0,0,98,87,186,18,18,37,4,0,5,249,247,500
5114719,3,4,6,9,15,19,0,0,0,0,6,5,0,0,0,22,25,48,0,3,3,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,4,4,4,5,9,0,0,0,42,60,107,4,3,7,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,22,56,0,0,0,0,0,0,38,22,58,15,17,35,6,9,18,125,120,241
5114720,5,8,14,28,26,55,0,0,0,0,5,5,3,0,0,60,61,121,0,0,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,7,5,7,0,0,0,3,0,6,10,6,18,10,3,15,0,0,0,125,123,248,0,3,4,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,111,234,3,3,7,0,0,0,125,116,237,24,30,54,16,13,29,306,296,601
5114721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114722,0,3,3,17,20,29,0,0,0,0,6,6,0,0,0,53,65,112,0,0,0,8,6,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,5,7,12,3,13,15,0,0,0,84,120,202,11,4,16,12,8,23,3,0,3,0,0,0,3,0,4,0,3,3,3,3,6,83,79,161,4,0,3,0,0,0,91,78,172,28,26,60,9,3,12,237,254,490
5114723,8,7,15,11,21,34,0,0,0,3,0,4,0,0,0,29,26,59,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,61,56,117,15,8,19,8,0,11,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,50,42,91,0,0,0,0,0,0,47,42,94,15,13,31,3,0,0,164,130,294
5114724,3,3,9,33,31,65,0,0,0,0,0,4,0,0,0,35,39,77,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,9,5,0,0,0,74,90,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,87,87,169,0,0,0,0,0,0,86,87,170,20,15,34,0,0,0,186,204,388
5114725,0,0,0,31,47,80,0,0,0,0,0,0,0,0,0,44,48,89,0,0,0,3,4,9,4,3,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,9,0,3,8,0,0,0,11,8,15,0,3,4,0,0,0,100,122,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,85,0,0,0,0,0,0,51,38,90,17,14,30,0,0,0,171,173,341
5114726,12,19,33,41,43,79,0,0,0,3,0,3,0,0,0,52,64,120,0,0,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,0,11,5,16,0,0,0,0,0,0,3,8,10,5,10,15,0,0,3,124,145,267,5,3,5,10,17,29,4,3,8,0,0,0,0,0,3,3,4,6,4,3,7,135,105,237,0,0,0,0,0,0,135,102,239,66,44,110,11,19,28,369,347,721
5114727,4,12,12,20,31,54,0,0,0,3,4,7,0,0,0,43,54,92,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,5,7,0,0,0,0,0,0,7,8,11,14,7,21,0,0,0,91,112,205,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,49,41,93,0,0,0,0,0,0,49,41,91,45,54,99,9,20,30,212,247,456
5114728,6,8,12,17,15,38,0,0,0,3,3,9,0,0,0,40,39,76,0,0,0,0,8,7,0,3,3,0,0,0,0,3,3,0,0,0,5,0,7,4,0,3,8,3,11,0,0,0,0,0,0,3,6,12,9,10,14,0,0,0,88,94,178,4,5,10,8,11,20,0,0,0,0,0,0,3,3,11,0,0,0,3,3,11,100,59,158,0,3,3,0,0,0,100,66,159,57,53,105,6,7,16,271,245,519
5114729,3,0,5,29,27,59,0,0,0,0,6,6,0,0,0,27,21,52,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,8,0,0,0,0,0,0,9,4,13,11,5,14,0,0,0,80,75,151,7,0,7,4,5,8,0,3,8,0,0,0,0,0,0,0,0,3,3,4,7,71,48,117,0,0,0,0,0,0,68,48,119,41,42,79,7,8,9,213,181,398
5114730,5,3,7,18,26,44,0,0,0,0,0,0,0,0,0,39,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,15,16,28,3,0,7,0,0,0,75,107,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,90,61,148,0,0,3,0,0,0,90,64,155,15,18,33,9,0,9,192,193,384
5114731,0,0,0,14,17,26,0,0,0,0,0,0,0,0,0,33,38,76,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,4,6,14,0,0,0,0,0,0,0,0,0,0,3,4,6,11,16,0,0,0,63,82,145,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,63,0,0,0,0,0,0,42,25,65,10,12,19,0,0,3,116,124,236
5114732,0,3,5,24,20,49,0,0,0,3,7,13,0,0,0,42,56,100,0,0,3,0,0,6,4,3,8,0,0,0,0,0,0,0,0,0,0,3,3,10,3,13,0,0,0,0,0,0,0,0,0,3,7,9,5,5,10,0,0,0,99,114,215,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,6,4,3,6,98,82,177,3,0,4,0,0,0,96,83,184,25,26,48,0,0,0,229,234,467
5114733,7,7,9,9,14,23,0,0,0,3,0,3,0,0,0,25,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,10,14,0,0,0,50,65,117,0,3,5,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,95,0,0,0,0,0,0,50,47,98,9,16,29,0,0,0,129,137,265
5114734,0,0,3,16,11,28,0,0,0,0,0,0,3,0,3,37,42,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,8,7,0,3,3,0,3,3,58,79,141,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,123,0,0,0,0,0,0,70,61,123,15,12,23,0,4,6,147,154,300
5114735,0,0,0,19,29,52,0,0,0,0,7,4,3,10,8,33,38,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,7,12,0,3,3,0,0,0,69,96,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,96,0,0,0,0,0,0,48,49,96,8,11,21,0,0,0,130,155,286
5114736,3,3,5,42,41,88,0,0,0,6,9,9,0,0,0,59,61,117,7,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,10,0,0,0,0,0,0,9,12,19,6,8,16,0,0,0,130,136,271,0,3,0,5,6,12,0,0,0,0,0,0,0,3,0,0,3,3,3,3,6,95,81,178,0,0,0,0,0,0,95,81,178,21,19,35,3,0,3,265,257,519
5114737,0,4,4,26,38,65,0,0,0,0,0,0,0,0,0,42,54,101,0,0,0,3,3,9,3,3,4,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,11,11,13,0,0,0,97,114,211,0,0,0,3,3,6,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,81,74,156,3,0,3,0,0,0,82,73,159,30,27,58,0,3,3,214,232,442
5114738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114739,0,7,7,8,4,13,0,0,0,0,0,0,0,0,0,18,16,38,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,0,0,0,0,6,11,0,3,7,0,0,0,41,40,86,4,3,9,3,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,35,75,0,0,0,0,0,0,39,37,77,11,9,21,0,3,3,106,104,211
5114740,0,3,3,21,31,55,0,0,0,3,3,9,0,0,0,29,32,60,0,0,3,6,3,10,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,11,13,20,3,10,6,0,0,0,80,102,178,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,8,0,3,8,67,62,133,3,0,3,0,0,0,70,62,130,22,24,43,0,0,0,177,198,367
5114741,3,4,7,13,25,38,0,0,0,0,0,0,0,0,0,23,24,48,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,8,0,0,0,53,65,113,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,49,40,94,0,0,0,0,0,0,51,40,96,9,10,22,0,4,5,119,129,249
5114742,11,7,20,14,22,34,0,0,0,0,0,0,0,0,0,38,55,87,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,62,90,149,7,6,11,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,140,5,0,5,0,0,0,79,62,145,11,22,29,3,4,9,171,207,380
5114743,3,3,7,6,5,13,0,0,0,3,0,3,0,0,0,25,19,44,0,0,0,8,3,10,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,48,38,89,0,0,0,3,0,9,7,3,5,0,0,0,0,0,0,0,0,0,0,0,3,38,28,67,0,0,0,3,0,3,38,27,71,20,14,37,4,5,6,127,102,227
5114803,0,0,3,41,58,98,0,0,0,3,0,3,0,0,0,83,75,161,0,0,0,4,4,10,0,0,0,0,0,0,4,4,7,0,0,0,0,0,3,8,7,13,9,3,13,0,0,0,0,0,0,4,5,12,3,8,8,0,0,0,157,161,322,0,0,0,8,3,15,0,3,4,0,0,0,0,0,0,0,0,3,0,0,3,76,68,146,0,0,3,0,0,3,84,73,149,12,15,28,0,0,0,261,256,521
5114806,5,7,6,45,42,93,0,0,0,9,5,13,0,0,0,80,105,187,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,13,14,23,0,0,0,3,0,3,0,9,11,12,13,26,0,3,0,162,205,367,6,4,10,3,4,7,0,0,0,0,0,0,3,0,4,3,0,6,9,3,9,141,127,262,0,0,0,0,0,0,142,127,265,27,27,52,0,5,3,360,371,734
5114807,9,10,21,33,47,80,0,0,0,18,11,29,0,0,0,122,114,236,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,3,18,20,39,12,11,23,0,0,0,0,0,0,4,3,5,15,12,32,0,0,0,223,222,450,31,25,59,9,7,16,0,0,0,0,0,0,11,6,17,6,6,8,13,13,24,161,167,325,0,3,3,0,0,0,166,169,329,46,31,82,12,12,24,514,491,1005
5114808,3,3,3,45,53,101,0,0,0,3,6,9,0,0,0,51,63,118,0,0,0,4,3,5,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,6,15,0,0,0,0,0,0,10,17,22,7,11,25,0,0,0,136,168,306,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,4,3,5,97,96,202,0,0,0,0,0,0,97,99,201,24,18,42,3,3,4,271,293,564
5114809,3,6,8,46,50,98,0,0,0,4,11,17,0,0,0,59,67,125,0,0,0,3,0,3,0,0,0,0,0,0,3,5,10,3,6,10,0,0,0,9,8,22,9,10,18,0,0,0,0,0,0,4,8,11,15,17,32,0,0,0,148,190,338,10,7,11,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,126,144,272,3,3,4,0,0,0,131,142,274,28,18,43,0,3,7,326,366,693
5114810,10,10,17,32,45,77,0,0,0,11,3,18,0,0,0,70,75,144,0,0,0,3,0,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,0,0,0,3,3,3,0,3,8,0,0,0,122,145,269,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,88,194,0,0,0,0,0,0,104,92,194,21,20,38,0,4,8,264,275,540
5114811,4,14,17,42,47,89,0,0,0,11,7,19,0,0,0,64,68,131,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,12,4,3,4,0,0,0,0,0,0,3,3,4,6,3,12,0,0,0,139,139,282,4,0,6,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,149,130,284,0,3,3,0,0,0,147,134,282,13,17,26,0,7,10,326,323,646
5114812,8,11,20,12,22,30,0,0,0,0,0,0,0,0,0,41,49,89,0,0,0,4,6,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,4,6,3,3,9,0,4,7,0,0,0,6,6,11,14,6,23,0,0,3,84,101,183,3,5,4,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,62,137,0,3,0,0,0,0,79,66,141,11,8,25,0,0,0,191,198,391
5114813,5,5,9,22,36,61,0,0,0,0,3,3,0,0,0,45,38,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,8,12,0,0,0,0,0,3,0,7,7,11,8,13,0,0,0,89,105,193,8,3,13,6,5,12,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,83,70,150,0,0,0,0,0,0,83,70,150,3,5,9,0,5,3,195,194,390
5114814,0,3,3,19,11,31,0,0,0,0,0,0,0,0,0,30,28,58,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,5,8,0,3,3,0,0,0,5,9,16,9,8,8,0,0,0,65,71,141,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,51,49,101,0,0,0,0,0,3,54,49,106,14,6,15,0,0,3,143,131,268
5114815,5,4,11,28,33,58,0,0,0,10,5,12,0,0,0,30,43,77,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,78,89,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,120,0,0,0,3,0,9,69,62,125,10,16,23,3,3,3,169,171,340
