SA1_7DIGITCODE_2016,M_Yr_12_eq_15_19_yr,M_Yr_12_eq_20_24_yr,M_Yr_12_eq_25_34_yr,M_Yr_12_eq_35_44_yr,M_Yr_12_eq_45_54_yr,M_Yr_12_eq_55_64_yr,M_Yr_12_eq_65_74_yr,M_Yr_12_eq_75_84_yr,M_Yr_12_eq_85_yr,M_Yr_12_eq_Tot,M_Yr_11_eq_15_19_yr,M_Yr_11_eq_20_24_yr,M_Yr_11_eq_25_34_yr,M_Yr_11_eq_35_44_yr,M_Yr_11_eq_45_54_yr,M_Yr_11_eq_55_64_yr,M_Yr_11_eq_65_74_yr,M_Yr_11_eq_75_84_yr,M_Yr_11_eq_85_yr,M_Yr_11_eq_Tot,M_Yr_10_eq_15_19_yr,M_Yr_10_eq_20_24_yr,M_Yr_10_eq_25_34_yr,M_Yr_10_eq_35_44_yr,M_Yr_10_eq_45_54_yr,M_Yr_10_eq_55_64_yr,M_Yr_10_eq_65_74_yr,M_Yr_10_eq_75_84_yr,M_Yr_10_eq_85_yr,M_Yr_10_eq_Tot,M_Yr_9_eq_15_19_yr,M_Yr_9_eq_20_24_yr,M_Yr_9_eq_25_34_yr,M_Yr_9_eq_35_44_yr,M_Yr_9_eq_45_54_yr,M_Yr_9_eq_55_64_yr,M_Yr_9_eq_65_74_yr,M_Yr_9_eq_75_84_yr,M_Yr_9_eq_85_yr,M_Yr_9_eq_Tot,M_Yr_8_bel_15_19_yr,M_Yr_8_bel_20_24_yr,M_Yr_8_bel_25_34_yr,M_Yr_8_bel_35_44_yr,M_Yr_8_bel_45_54_yr,M_Yr_8_bel_55_64_yr,M_Yr_8_bel_65_74_yr,M_Yr_8_bel_75_84_yr,M_Yr_8_bel_85_yr,M_Yr_8_bel_Tot,M_Did_not_go_to_school_15_19,M_Did_not_go_to_school_20_24,M_Did_not_go_to_school_25_34,M_Did_not_go_to_school_35_44,M_Did_not_go_to_school_45_54,M_Did_not_go_to_school_55_64,M_Did_not_go_to_school_65_74,M_Did_not_go_to_school_75_84,M_Did_not_go_to_school_85,M_Did_not_go_to_school_Tot,M_High_yr_sch_ns_15_19_yr,M_High_yr_sch_ns_20_24_yr,M_High_yr_sch_ns_25_34_yr,M_High_yr_sch_ns_35_44_yr,M_High_yr_sch_ns_45_54_yr,M_High_yr_sch_ns_55_64_yr,M_High_yr_sch_ns_65_74_yr,M_High_yr_sch_ns_75_84_yr,M_High_yr_sch_ns_85_yr,M_High_yr_sch_ns_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Yr_12_eq_15_19_yr,F_Yr_12_eq_20_24_yr,F_Yr_12_eq_25_34_yr,F_Yr_12_eq_35_44_yr,F_Yr_12_eq_45_54_yr,F_Yr_12_eq_55_64_yr,F_Yr_12_eq_65_74_yr,F_Yr_12_eq_75_84_yr,F_Yr_12_eq_85_yr,F_Yr_12_eq_Tot,F_Yr_11_eq_15_19_yr,F_Yr_11_eq_20_24_yr,F_Yr_11_eq_25_34_yr,F_Yr_11_eq_35_44_yr,F_Yr_11_eq_45_54_yr,F_Yr_11_eq_55_64_yr,F_Yr_11_eq_65_74_yr,F_Yr_11_eq_75_84_yr,F_Yr_11_eq_85_yr,F_Yr_11_eq_Tot,F_Yr_10_eq_15_19_yr,F_Yr_10_eq_20_24_yr,F_Yr_10_eq_25_34_yr,F_Yr_10_eq_35_44_yr,F_Yr_10_eq_45_54_yr,F_Yr_10_eq_55_64_yr,F_Yr_10_eq_65_74_yr,F_Yr_10_eq_75_84_yr,F_Yr_10_eq_85_yr,F_Yr_10_eq_Tot,F_Yr_9_eq_15_19_yr,F_Yr_9_eq_20_24_yr,F_Yr_9_eq_25_34_yr,F_Yr_9_eq_35_44_yr,F_Yr_9_eq_45_54_yr,F_Yr_9_eq_55_64_yr,F_Yr_9_eq_65_74_yr,F_Yr_9_eq_75_84_yr,F_Yr_9_eq_85_yr,F_Yr_9_eq_Tot,F_Yr_8_bel_15_19_yr,F_Yr_8_bel_20_24_yr,F_Yr_8_bel_25_34_yr,F_Yr_8_bel_35_44_yr,F_Yr_8_bel_45_54_yr,F_Yr_8_bel_55_64_yr,F_Yr_8_bel_65_74_yr,F_Yr_8_bel_75_84_yr,F_Yr_8_bel_85_yr,F_Yr_8_bel_Tot,F_Did_not_go_to_school_15_19,F_Did_not_go_to_school_20_24,F_Did_not_go_to_school_25_34,F_Did_not_go_to_school_35_44,F_Did_not_go_to_school_45_54,F_Did_not_go_to_school_55_64,F_Did_not_go_to_school_65_74,F_Did_not_go_to_school_75_84,F_Did_not_go_to_school_85,F_Did_not_go_to_school_Tot,F_High_yr_sch_ns_15_19_yr,F_High_yr_sch_ns_20_24_yr,F_High_yr_sch_ns_25_34_yr,F_High_yr_sch_ns_35_44_yr,F_High_yr_sch_ns_45_54_yr,F_High_yr_sch_ns_55_64_yr,F_High_yr_sch_ns_65_74_yr,F_High_yr_sch_ns_75_84_yr,F_High_yr_sch_ns_85_yr,F_High_yr_sch_ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Yr_12_eq_15_19_yr,P_Yr_12_eq_20_24_yr,P_Yr_12_eq_25_34_yr,P_Yr_12_eq_35_44_yr,P_Yr_12_eq_45_54_yr,P_Yr_12_eq_55_64_yr,P_Yr_12_eq_65_74_yr,P_Yr_12_eq_75_84_yr,P_Yr_12_eq_85_yr,P_Yr_12_eq_Tot,P_Yr_11_eq_15_19_yr,P_Yr_11_eq_20_24_yr,P_Yr_11_eq_25_34_yr,P_Yr_11_eq_35_44_yr,P_Yr_11_eq_45_54_yr,P_Yr_11_eq_55_64_yr,P_Yr_11_eq_65_74_yr,P_Yr_11_eq_75_84_yr,P_Yr_11_eq_85_yr,P_Yr_11_eq_Tot,P_Yr_10_eq_15_19_yr,P_Yr_10_eq_20_24_yr,P_Yr_10_eq_25_34_yr,P_Yr_10_eq_35_44_yr,P_Yr_10_eq_45_54_yr,P_Yr_10_eq_55_64_yr,P_Yr_10_eq_65_74_yr,P_Yr_10_eq_75_84_yr,P_Yr_10_eq_85_yr,P_Yr_10_eq_Tot,P_Yr_9_eq_15_19_yr,P_Yr_9_eq_20_24_yr,P_Yr_9_eq_25_34_yr,P_Yr_9_eq_35_44_yr,P_Yr_9_eq_45_54_yr,P_Yr_9_eq_55_64_yr,P_Yr_9_eq_65_74_yr,P_Yr_9_eq_75_84_yr,P_Yr_9_eq_85_yr,P_Yr_9_eq_Tot
5118222,3,7,7,9,14,21,6,5,0,73,0,0,0,0,0,3,3,0,0,12,0,0,0,3,5,12,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,18,22,33,15,6,0,119,6,3,15,22,16,20,6,3,0,93,0,0,0,3,6,4,0,0,0,13,0,0,0,0,9,11,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,10,24,24,39,24,9,3,151,9,16,18,33,23,32,17,9,0,162,3,0,0,3,3,6,3,0,0,28,0,3,3,3,15,21,17,0,0,60,0,0,0,0,0,0,0,0,0,6
5118223,6,22,22,16,25,30,11,5,0,139,0,0,3,4,0,4,0,0,0,14,0,0,7,3,4,17,5,0,4,43,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,10,28,34,22,31,45,20,13,6,211,5,28,20,27,30,27,3,0,5,140,0,0,0,0,5,0,0,0,0,18,0,0,0,0,15,14,9,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,10,29,23,25,52,48,24,16,5,218,13,51,42,39,48,51,17,7,3,283,0,0,3,4,12,4,5,0,0,24,0,3,7,3,20,33,15,5,4,87,0,0,0,0,0,0,6,0,0,6
5118224,7,23,45,32,27,24,23,0,3,186,0,0,3,0,4,0,0,0,0,8,0,0,3,0,0,5,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,26,54,37,35,29,41,9,3,237,9,29,45,25,25,30,19,7,0,198,0,0,0,4,3,3,3,0,0,14,0,0,3,3,7,13,11,4,0,39,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,11,31,49,34,39,51,38,14,3,270,20,55,92,62,51,55,42,10,3,382,3,0,4,7,9,7,0,0,0,26,0,0,4,4,5,18,24,4,0,57,0,0,0,0,0,3,0,0,0,3
5118225,7,15,30,14,5,10,6,3,0,84,0,3,3,0,0,3,0,0,0,6,0,0,4,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,7,14,38,14,9,14,17,3,7,113,0,18,28,12,15,16,4,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18,25,12,16,24,5,4,3,122,8,29,50,24,24,31,11,8,0,181,0,3,3,0,0,5,0,0,0,6,0,0,5,0,6,5,3,0,0,25,0,0,0,0,0,0,0,0,0,4
5118226,9,22,31,15,7,6,7,3,0,106,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,27,38,18,15,11,13,3,0,123,7,11,14,14,16,13,6,0,0,91,0,3,0,0,3,0,0,0,0,9,0,0,0,3,0,6,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,9,19,23,16,19,21,13,0,0,124,12,36,52,26,27,20,18,3,0,195,0,0,0,0,3,0,3,0,0,14,0,0,0,7,0,9,0,3,0,20,0,0,0,0,0,0,0,0,0,0
5118227,15,38,31,23,36,30,21,8,0,198,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,3,9,3,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,9,15,43,36,27,34,38,41,13,5,248,4,31,25,23,32,32,10,4,0,167,0,0,0,0,0,3,6,0,0,12,0,6,3,0,11,8,5,3,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,4,39,29,29,42,49,34,15,5,254,22,70,63,43,63,62,27,8,3,361,0,3,0,0,0,3,4,3,0,20,0,7,3,0,14,12,15,4,3,67,0,0,0,0,0,0,3,0,0,8
5118228,6,26,20,3,7,19,3,5,3,103,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,18,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,31,27,8,16,40,7,10,0,152,3,13,16,13,24,16,8,5,0,93,0,0,0,0,5,4,0,0,0,11,0,0,0,0,8,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,12,16,11,41,31,13,8,3,142,11,38,34,20,35,39,16,9,4,195,3,0,0,3,7,3,3,0,0,19,0,0,3,0,11,25,11,0,0,55,0,0,0,0,0,0,0,0,0,0
5118301,0,12,34,22,9,10,7,0,0,90,0,0,0,4,0,3,0,0,0,12,0,3,3,9,13,4,4,0,0,31,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,6,0,3,0,0,0,14,3,17,41,45,24,17,13,0,0,170,4,7,36,21,9,7,3,3,0,97,0,0,4,3,3,0,0,0,0,16,0,3,3,5,5,3,0,3,0,30,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,0,0,0,0,7,0,0,4,3,3,3,0,0,0,16,4,17,47,36,23,26,12,9,8,175,3,22,71,39,20,19,11,3,3,183,3,3,6,6,3,5,3,0,0,28,0,6,5,16,17,12,9,3,0,64,0,0,0,3,3,3,0,3,0,12
5118302,3,16,36,28,21,8,3,6,3,122,3,0,0,0,11,3,0,0,0,20,3,0,5,5,11,3,3,7,3,41,0,0,0,0,0,3,3,0,4,12,0,0,0,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,3,0,0,15,9,19,46,36,46,27,20,14,13,224,5,17,39,28,35,18,3,7,4,158,0,0,0,6,3,0,0,0,7,20,3,0,0,4,12,7,6,9,15,57,0,0,0,0,0,3,3,7,20,40,0,0,0,4,0,0,4,7,14,29,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,5,0,15,12,20,46,42,52,32,26,36,66,330,13,35,79,53,54,30,5,6,4,280,3,0,4,6,13,3,7,3,6,41,3,3,11,7,18,12,14,15,20,102,0,0,0,0,0,3,7,7,28,53
5118303,4,8,27,10,5,4,6,3,0,66,0,0,3,3,4,4,0,0,0,18,0,0,0,3,9,3,8,0,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,18,4,8,34,22,18,14,18,18,6,135,0,5,26,22,7,11,7,9,0,92,0,0,0,0,3,0,0,0,0,13,0,0,3,0,3,8,5,7,10,40,0,0,0,0,0,0,3,3,6,14,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,19,0,9,36,28,11,18,21,30,28,176,4,12,54,39,11,13,11,12,3,158,0,0,3,4,9,3,0,0,0,23,0,0,3,3,10,11,14,7,12,59,0,0,0,0,0,0,3,6,6,13
5118304,10,9,23,33,14,9,3,0,0,90,0,0,3,3,0,3,0,0,0,14,0,0,4,3,4,3,4,0,0,24,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,5,11,36,41,20,10,10,4,7,147,3,11,31,34,15,9,0,0,0,100,0,0,0,10,3,0,0,0,0,17,0,4,6,3,0,9,5,0,3,27,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,3,13,37,48,20,14,10,7,7,167,14,20,59,63,25,9,3,0,0,193,0,0,8,12,4,4,0,0,0,29,0,3,9,6,11,10,3,4,3,55,0,0,0,0,0,0,3,3,3,13
5118305,3,8,22,24,13,7,3,3,0,74,0,0,3,3,0,0,0,0,0,16,0,0,3,6,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,9,27,38,20,8,4,4,4,121,3,17,33,27,17,7,3,0,0,105,0,0,0,3,3,0,3,0,0,9,0,0,6,7,3,4,4,3,0,33,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,7,17,37,36,24,22,15,12,7,172,5,24,52,48,28,18,4,3,0,178,0,0,3,7,5,0,3,0,0,27,0,0,6,13,13,8,7,3,0,56,0,0,0,0,0,0,0,0,0,6
5118306,3,16,16,24,16,9,6,0,0,101,0,0,0,0,7,0,0,0,0,15,3,3,4,3,12,6,5,0,0,38,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,26,25,41,40,21,19,10,0,185,8,11,29,32,24,20,8,7,0,138,0,0,5,0,8,0,3,0,0,16,0,0,7,0,10,10,6,3,3,46,0,0,4,0,4,3,0,4,0,16,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,3,17,13,11,47,40,41,40,25,17,6,235,13,26,49,58,38,29,16,5,0,238,0,0,4,3,9,3,3,0,0,26,3,3,12,4,17,16,16,3,3,85,0,0,3,3,4,4,0,4,0,23
5118307,3,8,9,3,10,7,3,0,0,41,0,0,0,4,0,0,0,3,0,7,0,5,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,13,3,11,19,12,12,10,13,11,0,92,6,3,12,4,6,9,10,0,0,50,0,0,0,4,0,0,0,3,0,12,0,0,3,0,7,7,3,4,0,25,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,9,0,26,4,3,17,15,25,16,29,21,5,132,6,7,19,10,19,12,10,4,0,88,0,0,4,4,0,0,0,6,0,16,0,3,4,3,9,9,5,4,0,36,0,0,0,0,0,5,8,4,0,13
5118308,5,14,33,25,17,11,3,7,0,118,3,0,6,3,3,0,0,0,0,23,0,0,3,10,5,3,4,0,0,32,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,3,15,10,18,40,37,37,26,10,15,10,210,12,11,27,43,29,15,13,10,0,159,3,0,3,3,8,4,0,4,0,27,0,0,0,10,8,9,8,4,3,41,0,0,0,0,4,3,9,0,3,16,0,0,0,0,0,3,3,5,3,16,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,4,0,13,4,38,15,13,34,57,50,31,33,36,15,285,13,23,65,72,49,27,18,17,3,279,3,5,5,12,12,6,3,4,0,44,3,0,5,19,14,15,16,6,3,70,0,0,0,0,4,4,6,4,3,21
5118309,7,3,23,15,11,4,3,0,0,65,0,0,8,4,0,3,0,0,0,16,3,3,3,0,8,9,3,3,0,28,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,8,8,9,36,24,25,18,13,7,0,131,3,5,26,19,17,11,6,0,0,94,0,0,3,0,3,0,0,0,0,14,0,0,0,5,7,3,6,0,0,32,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,18,9,7,40,35,31,21,15,7,3,170,7,9,50,38,27,16,9,0,0,162,0,0,11,4,5,3,0,0,0,28,3,3,6,9,16,10,6,3,0,62,3,0,0,0,7,0,0,0,0,11
5118310,5,9,18,26,11,9,9,0,3,95,0,0,7,3,0,0,0,0,0,7,0,0,3,3,7,10,4,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,19,5,15,38,34,26,27,7,8,5,169,3,20,25,27,24,8,8,0,0,116,0,0,0,0,6,0,0,0,0,7,0,0,3,6,6,6,6,3,0,33,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,3,16,3,23,31,36,44,16,11,10,7,190,6,34,45,53,38,18,9,4,3,205,0,0,7,4,6,0,0,3,0,17,0,3,9,14,15,17,4,7,0,67,0,0,0,0,3,0,3,0,3,11
5118401,7,12,18,14,13,12,5,0,0,79,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,16,19,19,10,3,0,102,5,8,14,19,22,14,0,0,0,80,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,8,14,17,23,23,7,3,0,107,13,18,28,32,36,25,3,3,0,160,0,0,0,0,0,3,0,0,0,12,0,0,0,0,11,3,9,3,0,27,0,0,0,0,0,0,0,0,0,0
5118402,4,13,19,7,9,14,10,0,0,77,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,19,7,10,16,13,4,0,95,4,6,9,11,13,14,13,3,0,69,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,6,12,12,11,22,15,3,3,99,8,21,27,17,17,29,22,3,0,149,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,11,3,3,0,23,0,0,0,0,0,0,0,0,0,3
5118403,11,23,15,18,19,25,24,8,3,142,0,0,0,0,3,3,0,0,0,14,0,0,0,3,0,7,4,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,19,17,22,31,37,33,11,3,186,0,15,21,31,20,25,17,5,3,139,0,0,0,0,3,0,0,0,0,9,0,0,0,0,9,5,7,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,3,0,0,5,0,20,22,30,35,35,31,14,6,198,13,38,38,45,42,48,46,14,4,286,0,0,0,0,7,3,0,0,0,18,0,0,0,3,13,13,11,5,0,37,0,0,0,0,0,0,3,0,0,8
5118404,6,19,6,20,15,32,18,12,0,119,0,0,0,0,0,3,0,0,0,8,0,0,0,3,4,3,6,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,22,14,23,17,39,25,15,0,146,3,10,15,16,30,24,12,10,0,115,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,15,18,30,31,25,10,0,145,5,29,24,35,38,49,30,17,0,236,0,0,0,0,4,5,6,0,0,13,0,0,0,3,4,9,8,3,0,29,0,0,0,0,0,0,0,0,0,4
5118405,5,16,4,5,9,19,15,0,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,10,5,10,17,19,0,0,85,8,12,8,6,17,20,4,0,0,66,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,8,12,18,26,6,0,0,89,13,21,15,18,27,37,20,0,0,138,0,0,0,0,4,0,0,0,0,8,0,0,0,3,5,5,8,0,0,26,0,0,0,0,0,0,0,0,0,0
5118406,3,23,14,5,9,18,9,3,0,86,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,4,3,23,14,11,15,26,14,10,0,107,6,12,14,12,19,20,4,0,0,85,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,9,10,24,28,11,3,0,114,15,34,23,17,26,31,10,7,0,165,0,0,0,0,0,3,0,0,0,12,0,0,3,3,3,8,5,0,0,25,0,0,0,0,0,0,0,0,0,0
5118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118408,6,15,12,7,16,17,18,3,5,96,0,3,0,0,0,0,3,0,0,11,0,0,0,3,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,16,12,17,16,29,21,13,5,128,8,10,6,14,16,17,14,3,3,95,0,0,0,0,3,0,3,0,0,9,0,0,0,5,4,10,7,0,4,27,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,12,6,20,24,34,18,7,5,145,11,29,19,22,30,39,27,6,6,193,3,3,0,0,3,3,4,0,0,20,0,3,0,4,4,16,8,4,4,39,0,0,0,0,0,0,3,0,0,3
5118409,6,12,26,20,22,26,23,7,3,153,0,0,0,4,3,3,0,0,0,14,0,0,0,3,0,3,9,3,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,11,12,31,26,31,36,32,9,6,212,8,11,29,26,34,24,18,7,0,156,0,0,0,0,7,5,0,0,0,17,0,0,0,8,0,11,6,3,0,24,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,15,32,34,41,44,32,21,0,221,21,26,55,52,57,54,39,19,3,317,0,0,3,4,14,6,0,0,0,32,0,0,0,6,0,15,17,6,0,51,0,0,0,0,0,4,0,0,0,8
