SA1_7DIGITCODE_2016,M_15_19_Marr_a_reg_marr,M_15_19_Marr_a_de_facto_marr,M_15_19_yr_N_married,M_15_19_yr_Tot,M_20_24_Marr_a_reg_marr,M_20_24_Marr_a_de_facto_marr,M_20_24_yr_N_married,M_20_24_yr_Tot,M_25_34_Marr_a_reg_marr,M_25_34_Marr_a_de_facto_marr,M_25_34_yr_N_married,M_25_34_yr_Tot,M_35_44_Marr_a_reg_marr,M_35_44_Marr_a_de_facto_marr,M_35_44_yr_N_married,M_35_44_yr_Tot,M_45_54_Marr_a_reg_marr,M_45_54_Marr_a_de_facto_marr,M_45_54_yr_N_married,M_45_54_yr_Tot,M_55_64_Marr_a_reg_marr,M_55_64_Marr_a_de_facto_marr,M_55_64_yr_N_married,M_55_64_yr_Tot,M_65_74_Marr_a_reg_marr,M_65_74_Marr_a_de_facto_marr,M_65_74_yr_N_married,M_65_74_yr_Tot,M_75_84_Marr_a_reg_marr,M_75_84_Marr_a_de_facto_marr,M_75_84_yr_N_married,M_75_84_yr_Tot,M_85_over_Marr_a_reg_marr,M_85_Marr_a_de_facto_marr,M_85_yr_over_N_married,M_85_yr_over_Tot,M_Tot_Marr_a_reg_marr,M_Tot_Marr_a_de_facto_marr,M_Tot_N_married,M_Tot_Tot,F_15_19_Marr_a_reg_marr,F_15_19_Marr_a_de_facto_marr,F_15_19_yr_N_married,F_15_19_yr_Tot,F_20_24_Marr_a_reg_marr,F_20_24_Marr_a_de_facto_marr,F_20_24_yr_N_married,F_20_24_yr_Tot,F_25_34_Marr_a_reg_marr,F_25_34_Marr_a_de_facto_marr,F_25_34_yr_N_married,F_25_34_yr_Tot,F_35_44_Marr_a_reg_marr,F_35_44_Marr_a_de_facto_marr,F_35_44_yr_N_married,F_35_44_yr_Tot,F_45_54_Marr_a_reg_marr,F_45_54_Marr_a_de_facto_marr,F_45_54_yr_N_married,F_45_54_yr_Tot,F_55_64_Marr_a_reg_marr,F_55_64_Marr_a_de_facto_marr,F_55_64_yr_N_married,F_55_64_yr_Tot,F_65_74_Marr_a_reg_marr,F_65_74_Marr_a_de_facto_marr,F_65_74_yr_N_married,F_65_74_yr_Tot,F_75_84_Marr_a_reg_marr,F_75_84_Marr_a_de_facto_marr,F_75_84_yr_N_married,F_75_84_yr_Tot,F_85_over_Marr_a_reg_marr,F_85_Marr_a_de_facto_marr,F_85_yr_over_N_married,F_85_yr_over_Tot,F_Tot_Marr_a_reg_marr,F_Tot_Marr_a_de_facto_marr,F_Tot_N_married,F_Tot_Tot,P_15_19_Marr_a_reg_marr,P_15_19_Marr_a_de_facto_marr,P_15_19_yr_N_married,P_15_19_yr_Tot,P_20_24_Marr_a_reg_marr,P_20_24_Marr_a_de_facto_marr,P_20_24_yr_N_married,P_20_24_yr_Tot,P_25_34_Marr_a_reg_marr,P_25_34_Marr_a_de_facto_marr,P_25_34_yr_N_married,P_25_34_yr_Tot,P_35_44_Marr_a_reg_marr,P_35_44_Marr_a_de_facto_marr,P_35_44_yr_N_married,P_35_44_yr_Tot,P_45_54_Marr_a_reg_marr,P_45_54_Marr_a_de_facto_marr,P_45_54_yr_N_married,P_45_54_yr_Tot,P_55_64_Marr_a_reg_marr,P_55_64_Marr_a_de_facto_marr,P_55_64_yr_N_married,P_55_64_yr_Tot,P_65_74_Marr_a_reg_marr,P_65_74_Marr_a_de_facto_marr,P_65_74_yr_N_married,P_65_74_yr_Tot,P_75_84_Marr_a_reg_marr,P_75_84_Marr_a_de_facto_marr,P_75_84_yr_N_married,P_75_84_yr_Tot,P_85_over_Marr_a_reg_marr,P_85_Marr_a_de_facto_marr,P_85_yr_over_N_married,P_85_yr_over_Tot,P_Tot_Marr_a_reg_marr,P_Tot_Marr_a_de_facto_marr,P_Tot_N_married,P_Tot_Tot
5113439,0,0,7,7,0,0,14,16,9,7,10,22,23,3,9,33,16,6,10,31,21,4,7,27,14,0,3,15,0,0,3,4,0,0,0,0,79,12,59,156,0,0,18,18,0,0,14,17,25,9,21,52,17,3,3,19,23,5,12,39,19,0,7,20,6,0,4,10,0,0,10,11,0,0,0,0,81,12,90,185,0,0,29,29,0,0,29,26,30,11,30,74,35,3,15,53,35,11,22,63,33,4,13,50,20,0,8,25,3,0,12,14,0,0,0,0,163,29,154,347
5113440,0,0,10,10,0,3,20,24,4,11,17,29,15,6,11,30,7,0,4,17,10,0,6,21,11,3,4,15,5,0,0,8,0,0,0,0,51,19,67,139,0,0,12,12,0,8,6,16,6,6,10,25,11,4,10,26,11,6,11,25,13,3,6,20,5,0,12,16,3,0,0,4,0,0,4,4,50,21,61,135,0,0,16,16,0,8,26,37,13,16,26,52,26,11,23,57,21,8,13,39,24,0,11,40,19,0,10,31,7,0,0,8,0,0,4,4,106,42,132,277
5113442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,15,33,3,11,49,59,0,20,72,6,0,9,13,105,4,51,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,19,44,3,33,71,45,0,62,108,6,0,14,21,105,4,115,229,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,4,15,4,10,31,71,6,47,128,103,0,76,181,12,0,24,35,211,11,160,386
5113443,0,0,17,17,0,3,14,19,12,7,16,29,10,4,8,27,11,3,8,24,5,3,14,26,16,0,4,20,8,0,5,9,0,0,3,3,64,24,84,173,0,0,12,12,0,7,3,6,14,5,7,28,19,0,4,24,14,10,17,37,7,4,8,14,12,0,11,22,7,0,5,18,0,0,4,4,73,29,76,177,0,0,29,29,0,9,20,27,22,9,27,66,32,10,12,49,20,13,27,62,19,5,21,39,28,0,16,39,19,0,12,26,0,0,6,3,137,53,162,346
5113444,0,0,9,9,3,0,5,10,14,3,14,28,7,3,7,14,11,0,10,18,10,3,11,29,8,4,4,15,4,0,3,5,0,0,0,0,50,15,70,139,0,0,20,20,0,3,7,16,13,3,14,33,6,0,10,23,7,3,3,17,9,4,18,30,5,0,7,13,5,0,6,12,0,0,4,4,50,15,83,156,0,0,28,28,6,3,18,25,29,11,28,59,14,3,17,42,17,3,16,37,24,4,27,55,9,6,9,25,9,0,12,19,0,0,4,3,104,31,159,293
5113445,0,0,10,10,0,4,14,16,6,3,23,33,12,0,12,28,16,7,8,22,15,0,6,23,12,0,6,12,3,0,0,3,0,0,0,0,68,13,74,154,0,0,19,19,0,0,7,9,15,3,14,29,18,3,5,26,9,6,9,29,8,0,11,23,13,0,14,27,3,0,6,4,0,0,4,4,70,15,85,165,0,0,28,28,3,10,19,29,25,3,35,63,34,3,18,53,26,6,23,54,26,3,17,43,25,0,13,42,9,0,6,10,0,0,4,4,139,22,165,322
5113446,0,0,14,14,0,3,11,19,12,3,10,24,10,0,11,21,11,0,12,29,8,0,3,15,7,0,11,22,7,0,0,9,3,0,0,3,61,13,77,144,0,0,10,13,0,3,11,17,16,7,15,37,12,0,12,22,6,0,14,22,8,0,4,15,11,0,4,16,3,0,4,4,3,0,0,3,58,13,78,148,0,0,26,23,4,4,26,33,34,5,17,58,22,3,20,39,20,0,26,49,18,0,9,31,22,4,12,35,10,0,3,16,7,0,0,5,116,23,151,294
5113447,0,0,16,16,0,0,6,6,16,7,7,38,24,8,3,29,19,3,3,26,5,0,3,15,3,0,0,3,0,0,0,0,0,0,0,0,64,19,46,134,0,0,23,23,0,3,5,10,26,7,14,48,19,7,7,35,11,3,5,13,9,0,9,15,0,0,0,4,0,0,3,3,0,0,0,0,67,18,58,145,0,0,41,41,0,3,15,19,43,20,19,83,46,12,9,62,31,7,7,37,12,3,10,26,6,0,0,9,0,0,3,3,0,0,0,0,139,42,101,281
5113448,0,0,15,15,0,3,8,12,15,3,15,39,27,3,3,27,14,3,8,22,8,0,5,12,3,0,0,3,5,0,5,12,0,0,0,0,71,15,58,150,0,0,11,11,0,3,18,19,31,7,11,46,17,3,7,26,17,0,3,17,5,0,8,15,3,0,10,18,7,0,10,17,0,0,0,0,74,13,87,171,0,0,21,21,0,8,26,32,48,8,28,89,41,5,5,55,28,3,12,39,14,0,15,27,10,0,10,17,11,0,16,31,0,0,0,0,144,24,145,314
5113449,0,0,9,9,0,0,9,5,8,7,8,20,10,5,0,12,10,0,6,21,10,5,8,21,4,0,0,7,0,0,0,0,0,0,0,0,42,18,42,105,0,0,9,9,3,3,12,11,12,9,8,24,11,3,11,25,16,4,11,27,7,3,9,18,4,0,0,3,0,0,0,0,0,0,0,0,42,21,56,121,0,0,23,23,3,5,18,20,17,19,20,47,18,8,11,38,29,8,10,49,11,6,12,30,4,0,4,11,0,0,0,0,0,0,0,0,89,37,105,227
5113450,0,0,10,10,0,0,13,13,11,0,9,21,6,0,6,18,9,3,12,24,14,3,6,18,9,0,3,10,4,0,4,7,0,0,0,3,52,8,58,111,0,0,6,6,0,0,3,9,16,0,7,21,4,0,10,13,13,3,9,24,9,0,11,27,7,0,5,17,3,0,8,10,0,0,0,3,51,7,68,119,0,0,13,13,0,0,19,20,25,4,19,46,9,0,17,30,21,3,23,47,17,3,17,41,14,0,10,23,7,0,9,18,3,0,3,4,107,7,121,237
5113451,0,0,10,10,0,0,10,10,7,3,12,25,18,0,16,29,12,3,9,24,9,0,5,17,3,0,6,16,4,0,0,7,0,0,0,3,49,8,71,133,0,0,8,8,0,4,4,5,13,0,14,27,18,0,20,36,6,0,15,21,7,0,16,27,4,3,4,16,3,0,7,11,0,0,5,5,56,12,97,161,0,0,19,19,0,4,15,19,20,9,24,51,30,3,30,66,15,6,26,48,13,0,26,38,13,3,14,26,7,0,5,15,0,0,5,9,106,17,166,294
5113452,0,0,9,9,0,0,5,5,6,10,7,24,14,3,4,30,10,0,0,7,3,0,3,10,4,0,0,7,0,0,0,0,0,0,0,0,44,14,24,84,0,0,8,8,0,0,6,10,12,8,3,18,17,5,8,31,13,4,4,19,3,0,4,8,4,0,0,4,0,0,0,0,0,0,0,0,45,13,36,95,0,0,15,15,3,0,15,17,19,18,13,46,34,13,18,60,18,5,6,26,5,0,7,16,8,0,0,6,0,0,0,0,0,0,0,0,84,32,68,179
5113453,0,0,8,8,0,0,12,15,18,9,14,35,13,7,10,32,8,3,5,20,6,0,3,8,5,0,0,3,0,0,0,0,0,0,0,0,51,17,57,126,0,0,6,6,4,4,10,12,16,12,11,44,13,3,10,27,9,7,4,12,10,0,11,18,6,0,0,6,0,0,0,0,0,0,0,0,55,23,49,126,0,0,16,16,5,4,21,27,36,20,22,82,21,11,22,57,21,6,10,33,17,0,9,27,7,0,3,10,0,0,0,0,0,0,0,0,102,46,109,255
5113454,0,0,21,21,0,0,5,9,17,0,22,32,27,4,9,35,19,6,13,30,11,4,3,19,8,0,3,13,3,0,0,3,0,0,0,0,74,12,74,165,0,0,19,19,0,0,15,12,25,8,13,44,23,10,5,35,14,3,11,30,9,0,9,14,6,0,0,5,0,0,4,3,0,0,3,3,80,18,71,172,0,0,35,35,4,3,13,20,35,3,36,80,43,11,21,76,31,8,24,67,22,4,11,37,9,0,7,18,0,0,3,7,0,0,3,3,158,29,148,337
5113501,0,0,21,21,0,3,11,12,13,9,16,32,20,6,8,36,17,7,11,27,14,4,0,11,20,0,4,22,5,0,3,11,3,0,0,3,82,30,73,186,0,0,12,13,0,3,4,7,24,17,9,43,19,4,11,30,12,4,8,28,15,0,8,23,15,0,3,19,7,0,3,6,0,0,3,3,90,29,51,167,0,0,32,34,0,7,20,21,30,25,22,79,40,12,21,68,25,14,19,58,21,6,8,36,34,0,12,48,11,0,7,14,4,0,3,3,172,59,126,360
5113502,0,0,18,18,0,0,12,14,19,9,12,36,23,4,5,33,29,4,0,30,9,0,3,12,4,0,0,4,4,0,0,4,0,0,0,0,81,18,52,148,0,0,18,18,3,4,11,14,20,8,12,42,26,6,7,39,24,0,14,35,5,0,7,7,6,0,3,13,3,0,4,8,0,0,0,0,87,22,69,176,0,0,38,38,4,4,20,26,38,17,22,73,46,14,13,74,52,3,12,69,12,0,3,23,10,0,3,17,3,0,4,11,0,0,0,0,168,32,120,328
5113503,0,0,25,25,0,3,21,23,30,7,13,46,52,6,8,64,33,8,9,44,17,0,3,21,11,0,0,14,3,0,0,3,0,0,0,0,147,22,76,248,0,0,20,20,3,3,25,30,45,8,19,81,45,3,12,61,28,8,16,45,17,0,5,21,7,3,7,13,0,0,10,7,0,0,0,0,150,28,109,281,0,0,42,42,3,3,44,49,78,22,34,127,99,11,13,124,61,7,25,90,35,0,11,43,18,0,3,27,4,0,10,12,0,0,0,0,299,50,185,529
5113504,0,0,29,29,5,0,27,31,25,9,33,64,36,5,15,59,43,4,7,58,23,9,3,31,10,0,3,14,3,0,0,3,0,0,0,0,147,28,121,294,0,0,18,25,5,4,24,29,34,15,15,63,44,8,14,61,44,4,10,64,14,0,12,31,15,0,6,18,0,0,4,3,0,0,0,0,153,33,108,297,0,0,48,49,8,3,52,63,59,21,46,130,79,18,26,120,89,8,23,120,36,10,17,66,24,0,10,35,7,0,4,10,0,0,0,0,301,60,230,590
5113505,0,0,46,46,0,0,13,17,16,5,16,30,33,3,6,46,45,3,0,48,33,0,0,40,16,0,3,24,3,0,0,3,0,0,0,0,148,11,86,245,0,0,24,24,0,0,12,17,23,4,12,41,47,12,10,63,45,3,11,55,28,0,0,30,13,0,7,20,0,0,3,7,0,0,0,0,159,19,79,256,0,0,72,72,4,0,26,29,38,9,22,68,77,12,17,109,85,4,12,108,60,0,4,66,29,0,9,42,6,0,3,6,0,0,0,0,307,31,164,502
5113507,0,0,21,21,0,3,12,14,11,5,15,37,30,4,11,41,32,3,9,37,14,4,3,19,13,0,4,17,5,0,0,5,0,0,0,3,102,20,64,191,0,0,8,9,0,0,5,6,22,6,8,38,31,8,12,51,29,0,4,37,12,0,3,17,13,0,3,23,0,0,4,4,0,0,0,0,111,17,57,184,0,0,30,32,0,3,17,23,36,16,21,75,58,10,20,93,57,3,10,78,26,3,5,36,28,0,10,32,5,0,4,5,3,0,0,3,210,42,124,371
5113508,0,0,32,32,0,0,15,20,12,3,9,20,29,3,0,34,32,0,3,29,30,0,3,32,5,0,0,9,10,0,0,10,0,0,0,0,111,8,57,182,0,0,16,13,0,0,19,19,15,0,7,16,38,0,4,36,33,3,9,41,18,0,4,26,15,0,0,13,0,0,3,5,0,0,0,0,115,9,59,180,0,0,43,46,0,5,38,38,24,3,9,32,70,3,6,75,59,9,6,79,46,0,10,51,19,0,0,21,12,0,3,13,0,0,0,0,222,19,115,361
5113509,0,0,16,16,0,0,16,16,13,8,14,32,29,3,4,40,39,3,0,46,17,0,4,20,13,0,3,16,3,0,0,5,0,0,0,0,121,13,58,194,0,0,30,30,3,0,16,13,22,5,14,33,42,5,9,52,36,3,6,42,20,3,3,27,9,3,0,15,0,0,3,4,0,0,0,0,121,17,74,218,0,0,43,43,3,0,33,34,33,12,26,70,68,4,17,93,80,9,6,93,37,3,7,52,20,3,5,22,6,0,3,5,0,0,0,0,243,30,129,407
5113510,0,0,15,15,3,0,16,16,11,7,15,28,7,10,3,24,19,3,4,23,27,3,3,32,11,3,0,14,5,0,0,5,0,0,0,0,78,26,57,156,0,0,7,9,0,5,12,14,13,10,12,36,6,3,3,16,17,5,4,26,31,0,12,38,5,0,3,13,0,0,3,5,0,0,0,0,76,25,53,157,0,0,17,22,3,4,28,30,23,18,26,67,19,12,9,41,32,3,8,43,59,3,15,75,17,3,9,27,6,0,3,7,0,0,0,0,159,48,110,312
5113511,0,0,14,14,0,0,13,16,18,12,20,47,20,3,12,35,3,3,6,19,19,0,11,26,15,3,10,21,3,0,0,5,0,0,0,0,83,23,78,183,0,0,12,12,0,0,5,10,28,9,8,46,12,0,10,25,10,6,10,25,17,0,9,23,14,0,4,18,3,0,6,9,0,0,0,0,77,24,62,169,0,0,23,23,0,4,20,25,38,21,26,89,36,4,23,64,15,6,19,41,37,3,20,57,30,4,11,41,10,0,8,11,0,0,0,0,159,46,141,350
5113512,0,0,23,23,0,3,19,23,10,10,26,46,25,7,12,41,11,0,9,22,29,3,5,39,21,3,0,33,8,0,9,13,0,0,3,3,112,29,110,248,0,0,13,15,0,3,16,18,21,13,8,45,21,7,7,41,35,3,14,53,23,3,8,32,21,0,12,26,3,0,4,7,0,0,3,3,120,37,89,235,0,0,36,37,3,7,31,47,33,20,34,88,38,16,25,82,48,3,28,77,54,5,15,76,41,3,14,56,12,0,8,22,0,0,4,4,230,61,198,489
5113513,0,0,21,21,0,3,10,11,17,6,20,49,22,8,12,42,24,5,3,31,27,3,5,39,19,0,5,28,7,0,3,10,0,0,0,0,117,26,85,232,0,0,14,21,0,3,10,14,17,10,17,44,23,8,3,35,26,4,12,46,34,0,10,48,12,0,9,15,0,0,3,5,0,0,3,3,120,29,84,236,0,0,40,40,0,3,19,27,41,16,42,94,41,17,22,76,53,10,14,80,66,3,22,90,30,0,10,42,9,0,8,17,0,0,4,4,238,55,171,466
5113514,0,0,11,11,0,5,13,15,16,16,30,64,22,3,17,45,15,3,20,35,16,3,7,25,16,0,3,26,11,0,0,10,0,0,0,0,101,24,101,229,0,0,12,12,4,6,6,15,23,7,19,53,23,5,8,41,15,0,5,27,13,3,6,31,12,0,16,21,13,0,3,13,0,0,0,0,107,25,76,211,0,0,18,18,3,6,21,35,45,21,45,117,44,12,25,80,28,5,27,56,29,9,18,57,32,0,15,46,22,0,3,24,3,0,0,4,200,56,180,439
5113515,0,0,16,16,0,0,33,33,20,4,22,47,22,3,7,32,44,7,7,56,21,3,3,25,18,4,5,24,3,0,0,3,0,0,3,3,128,23,94,246,0,0,25,25,3,3,26,31,22,7,15,45,31,6,16,52,42,3,16,58,17,4,19,36,11,0,12,25,3,0,0,3,0,0,0,0,133,21,118,272,0,0,40,40,8,7,53,69,48,11,36,93,58,11,18,85,80,11,26,114,39,8,18,67,27,4,11,43,3,0,0,3,0,0,4,5,255,44,221,517
5113517,0,0,7,7,0,0,9,12,11,7,19,33,16,0,0,20,16,7,7,26,16,0,4,15,7,0,0,11,3,0,0,3,0,0,0,0,74,10,49,133,0,0,10,10,0,0,9,12,20,13,5,35,14,0,11,27,12,3,12,26,20,0,8,27,10,0,5,15,0,0,0,0,0,0,0,0,70,18,62,149,0,0,22,22,3,0,21,21,26,19,25,65,29,0,15,44,29,7,13,54,33,4,13,44,19,0,10,25,9,0,0,10,0,0,0,0,145,27,109,281
5113518,0,0,17,17,0,0,18,19,17,10,4,32,19,0,4,21,18,0,10,26,20,0,6,20,11,0,4,11,3,0,0,3,0,0,0,0,85,18,56,157,0,0,20,18,0,0,15,11,22,9,10,40,21,0,10,32,19,4,8,26,23,0,6,29,3,0,3,7,3,0,4,7,0,0,0,0,88,18,68,170,0,0,31,32,0,3,31,34,35,23,18,67,46,0,11,58,33,5,19,53,35,0,12,49,16,0,6,20,8,0,4,6,0,0,3,5,170,30,125,327
5113519,0,0,18,18,0,0,16,14,18,7,12,34,16,3,0,24,14,3,4,22,5,0,7,18,5,0,0,5,3,0,0,0,0,0,0,0,61,19,62,135,0,0,17,17,0,3,8,14,17,7,13,38,11,9,13,30,10,0,3,15,12,0,0,7,3,0,5,8,3,0,0,3,0,0,0,0,63,18,54,135,0,0,32,32,0,5,18,23,38,11,26,72,30,13,11,58,24,3,8,37,17,0,11,27,9,0,5,12,4,0,3,3,0,0,0,0,119,30,116,269
5113520,0,0,10,10,0,0,7,7,7,3,9,14,7,3,4,19,9,0,5,11,8,0,6,12,3,0,3,8,3,0,0,3,0,0,4,4,36,10,45,88,0,0,5,5,0,0,0,0,5,3,3,12,11,3,5,27,3,0,8,11,10,0,3,15,0,0,4,6,0,0,0,4,0,0,0,0,34,11,30,75,0,0,18,18,0,0,11,11,8,8,7,27,22,10,10,44,11,3,9,22,14,0,9,25,4,0,8,12,3,0,0,4,0,0,4,4,67,21,76,163
5113521,0,0,13,13,0,0,15,18,12,5,14,35,22,7,3,41,28,3,5,34,15,0,3,18,7,0,0,12,5,0,0,5,0,0,0,0,92,21,56,173,0,0,15,21,3,0,16,22,20,7,9,40,22,5,9,33,23,3,6,32,15,0,9,25,6,0,5,16,3,0,0,6,0,0,0,0,93,21,70,185,0,0,33,35,3,3,30,32,31,15,28,77,46,12,15,73,47,4,9,64,30,0,12,38,14,3,5,26,7,0,0,7,0,0,0,0,183,45,128,356
5113523,0,0,19,21,0,3,26,27,20,12,13,45,37,3,6,47,26,3,6,39,17,4,4,25,4,0,0,4,4,0,0,3,0,0,0,0,107,30,72,209,0,0,24,29,0,6,23,26,30,8,12,46,41,0,13,54,28,4,10,44,10,0,4,20,4,0,5,10,0,0,0,0,0,0,0,0,115,24,93,229,0,3,50,47,0,4,43,56,44,25,24,92,79,8,18,106,56,10,18,79,31,3,12,41,7,0,4,14,7,0,0,3,0,0,0,0,227,52,161,445
5113524,0,0,0,0,0,3,6,8,3,0,3,8,4,3,6,10,15,3,6,21,13,0,9,20,21,0,6,29,10,0,7,11,0,0,0,0,64,12,42,121,0,3,3,7,0,0,5,5,9,0,5,10,7,3,8,18,7,3,12,22,23,0,10,33,19,0,13,27,5,0,6,15,3,0,0,5,71,13,64,142,0,3,5,7,0,3,11,14,8,0,8,20,12,3,12,34,21,8,14,47,35,0,13,54,36,0,22,60,17,0,13,27,3,0,0,3,136,22,105,260
5113525,0,0,29,29,0,4,17,21,70,19,34,121,65,3,12,81,25,4,5,34,20,3,3,26,9,0,0,9,8,0,0,3,0,0,3,3,201,30,104,333,0,0,21,21,3,5,19,27,96,20,19,134,47,4,20,74,29,3,10,36,17,3,13,27,12,0,0,10,3,0,3,5,0,0,0,0,202,34,102,334,0,0,45,45,6,11,41,51,164,37,47,254,118,6,34,159,52,8,15,67,40,3,15,59,17,0,3,23,5,0,0,11,0,0,0,0,398,63,207,670
5113527,0,0,18,18,0,0,15,20,8,5,16,29,48,0,9,58,21,3,3,29,14,0,0,14,6,0,0,9,0,0,0,0,0,0,0,0,94,12,61,175,0,0,15,15,0,0,11,11,21,5,12,34,45,4,6,57,22,0,3,27,16,0,3,14,4,0,4,3,0,0,0,0,0,0,0,0,110,14,51,171,0,0,36,36,0,4,29,27,28,12,20,58,95,4,11,112,48,4,4,57,30,0,3,32,8,0,5,14,0,0,0,0,0,0,4,4,207,27,115,344
5113528,0,0,23,23,0,0,21,18,58,11,28,93,76,8,12,95,38,8,3,50,16,0,6,24,11,0,0,12,5,0,0,5,0,0,0,0,200,25,85,319,0,0,27,28,0,0,19,21,74,13,19,108,80,8,12,102,33,0,3,43,15,0,3,18,10,0,0,8,0,0,0,0,0,0,0,0,221,21,88,330,0,0,47,48,0,0,38,42,130,25,50,204,158,10,20,192,71,8,6,90,35,0,9,42,18,0,0,25,5,0,0,8,0,0,0,0,422,51,174,647
5113529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5
5113530,0,0,16,16,0,0,4,4,14,0,3,19,28,3,3,38,25,3,0,28,8,0,0,8,3,0,0,3,0,0,0,0,0,0,0,0,85,4,29,122,0,0,24,24,0,0,3,3,15,3,0,20,40,0,7,49,22,0,0,26,16,0,0,14,3,0,0,3,0,0,0,0,0,0,0,0,93,5,35,133,0,0,40,40,0,0,8,9,26,3,6,35,68,6,5,83,47,6,7,56,24,0,0,26,9,0,0,8,0,0,0,3,0,0,0,0,176,14,68,261
5113531,0,0,14,14,0,0,18,18,13,3,4,25,16,5,3,20,11,0,0,17,18,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,65,7,53,123,0,0,23,23,0,0,6,11,16,3,11,32,19,7,6,35,19,0,3,22,11,0,3,10,0,0,0,0,0,0,0,3,0,0,0,0,66,6,49,127,0,0,33,33,0,0,32,27,33,9,17,53,33,7,9,55,33,0,3,33,25,0,7,31,0,0,0,5,3,0,0,7,0,0,0,0,132,17,99,246
5113532,0,0,32,32,0,0,24,26,38,10,41,87,79,5,15,102,41,3,7,44,28,0,3,27,12,0,3,8,3,0,0,3,0,0,0,0,194,21,127,340,0,0,29,29,0,3,24,30,65,13,25,103,65,11,13,92,36,0,6,50,27,0,9,36,0,0,8,7,0,0,0,0,0,0,0,3,204,28,112,345,0,0,58,58,0,3,50,57,102,22,64,193,148,15,30,193,80,3,9,88,55,0,5,69,15,0,5,22,3,0,0,0,0,0,0,3,394,51,239,679
5113533,0,0,28,28,0,0,18,16,10,4,16,27,26,4,4,31,25,5,11,45,10,0,3,21,9,0,0,11,0,0,0,0,0,0,0,0,83,22,80,178,0,0,17,17,0,0,5,10,20,6,9,39,25,5,10,36,26,5,8,42,10,0,4,16,7,0,9,14,0,0,0,7,0,0,0,0,90,20,60,170,0,0,42,42,0,0,27,24,30,10,22,60,53,13,11,72,52,13,24,84,20,3,10,36,10,0,9,22,0,0,0,4,0,0,0,0,170,43,136,345
5113534,0,0,0,0,0,0,10,10,10,3,25,36,10,0,3,15,0,0,0,0,3,0,0,6,3,0,0,5,0,0,0,0,0,0,0,0,30,5,37,68,0,0,6,6,3,0,6,13,14,3,5,24,4,0,4,13,3,0,9,14,5,0,5,7,0,0,5,3,0,0,0,0,0,0,0,0,28,7,43,78,0,0,9,9,3,0,15,25,20,6,33,59,18,0,7,26,4,0,9,13,7,0,4,11,3,0,3,8,0,0,0,0,0,0,0,0,56,12,81,148
5113535,0,0,53,53,5,3,42,46,63,13,23,101,121,9,12,145,79,6,4,94,46,6,9,56,20,0,0,18,5,0,0,5,0,0,0,0,337,36,138,512,4,0,63,68,5,4,23,33,97,17,15,130,125,9,18,148,79,4,8,101,33,6,11,49,15,0,11,28,0,0,5,10,0,0,0,0,363,37,164,562,4,0,118,119,7,6,65,80,161,32,43,230,249,15,25,291,163,17,13,194,80,9,17,101,32,0,9,44,7,0,5,17,0,0,0,0,704,73,300,1078
5113536,0,0,23,21,0,0,12,12,3,0,0,6,28,0,3,33,27,0,0,25,19,0,0,15,4,0,0,5,4,0,0,4,0,0,0,0,86,8,46,130,0,0,14,15,0,0,4,8,9,3,0,12,40,0,5,49,25,0,8,33,9,0,3,11,3,0,3,4,0,0,0,0,0,0,0,0,85,5,41,130,0,3,40,41,0,3,23,22,9,4,6,18,70,3,7,82,47,0,7,55,27,3,3,29,10,0,5,14,4,0,0,4,0,0,0,0,165,9,87,269
5113537,0,0,8,8,0,0,9,8,11,9,6,21,9,3,5,20,9,3,3,21,12,0,4,13,6,0,0,9,7,0,0,7,0,0,0,0,56,14,35,104,0,0,28,27,4,3,10,12,12,3,7,24,13,7,0,19,11,0,15,26,12,0,12,23,5,0,3,5,0,0,0,0,0,0,0,0,55,15,75,143,0,0,34,35,7,3,16,22,21,9,15,44,23,10,4,36,26,8,20,44,23,0,11,37,15,0,3,18,5,0,0,3,0,0,0,3,111,32,103,244
5113538,0,0,16,16,0,0,9,12,11,7,10,20,27,6,0,37,27,3,4,34,9,0,3,15,3,0,0,3,3,0,0,3,0,0,0,0,80,19,37,139,0,0,19,19,0,3,6,11,11,3,4,22,37,9,7,46,23,3,4,26,8,3,3,14,4,0,3,8,3,0,0,3,0,0,0,0,85,21,49,149,0,0,30,30,0,5,15,20,21,12,11,47,64,14,8,81,47,6,6,59,22,3,8,28,12,0,3,14,6,0,0,6,0,0,0,0,165,34,87,291
