SA1_7DIGITCODE_2016,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5114115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,12,13,15,18,4,0,0,67
5114116,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,10,11,19,31,38,29,7,0,0,144
5114117,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,9,12,12,13,46,31,8,3,0,133
5114118,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,4,0,0,0,3,3,6,11,25,28,21,11,0,0,110
5114119,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,16,8,21,32,43,27,18,0,0,172
5114120,0,0,6,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,12,14,17,11,22,26,4,0,0,122
5114121,0,0,6,4,0,3,0,0,0,14,0,4,0,3,0,0,0,0,0,7,12,19,37,39,52,27,9,5,0,201
5114122,0,0,0,3,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,4,4,10,16,37,39,11,0,0,121
5114123,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,5,0,0,0,7,9,11,11,13,29,16,3,3,0,93
5114124,0,3,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,9,8,16,10,26,35,31,12,3,0,134
5114125,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,12,10,27,41,36,38,12,0,0,170
5114126,0,0,3,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,21,11,31,32,66,54,11,0,0,233
5114127,5,0,0,0,3,0,0,0,0,13,3,0,0,3,3,8,0,0,0,15,33,16,11,29,49,50,8,0,0,200
5114128,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,3,0,0,10,8,8,13,42,38,22,11,0,0,139
5114129,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,12,14,21,51,24,19,3,0,148
5114130,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,3,4,16,32,30,24,12,6,0,136
5114131,0,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,8,8,18,25,48,57,31,5,3,0,201
5114132,0,0,0,0,4,4,0,0,0,11,0,0,0,0,4,0,0,0,0,5,15,5,16,22,34,19,6,3,0,113
5114133,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,11,9,12,27,32,21,4,3,0,130
5114201,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,5,15,13,45,51,43,10,0,0,181
5114205,0,3,0,4,5,3,0,0,0,18,0,0,5,4,3,0,0,0,0,15,15,25,40,42,53,29,0,0,0,209
5114206,0,0,3,0,0,3,0,0,0,9,0,0,0,3,6,3,0,0,0,16,10,22,54,42,48,48,8,3,0,222
5114207,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,12,10,17,22,28,23,0,0,0,110
5114208,0,0,5,0,0,3,0,0,0,14,4,0,3,3,10,3,0,0,0,20,27,47,99,78,90,51,14,0,0,407
5114210,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,10,18,14,4,32,44,18,0,0,0,134
5114211,3,8,3,5,5,3,0,0,0,30,0,3,7,3,4,0,0,0,0,22,29,46,89,94,94,78,9,0,0,442
5114212,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,13,8,14,19,16,0,0,0,76
5114213,0,0,3,3,0,4,0,0,0,15,0,0,0,3,0,3,0,0,0,7,10,11,37,25,48,38,10,0,0,181
5114214,0,0,10,4,0,0,0,0,0,18,4,5,0,0,0,0,3,0,0,12,9,44,178,80,27,27,4,0,0,364
5114215,0,4,4,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,9,10,68,59,22,10,0,0,0,184
5114216,0,5,10,5,0,3,0,0,0,24,0,3,6,7,0,0,0,0,0,23,9,51,196,82,41,15,0,0,0,396
5114217,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,3,20,46,25,26,21,0,0,0,147
5114218,0,3,13,7,5,0,0,0,0,31,0,3,5,3,0,0,0,0,0,22,23,65,174,103,44,12,6,0,0,415
5114219,0,0,3,7,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,3,4,11,52,46,37,27,5,0,0,191
5114220,0,3,12,3,0,0,0,0,0,19,0,0,5,0,3,0,0,0,0,16,14,31,120,69,49,26,6,0,0,312
5114221,0,0,3,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,17,25,27,47,43,20,3,0,0,189
5114222,0,4,0,3,0,3,0,0,0,16,3,0,3,7,3,0,0,0,0,16,23,21,92,81,36,31,0,0,0,295
5114223,0,4,15,3,4,0,0,0,0,26,0,0,4,3,3,0,0,0,0,15,16,20,127,87,61,27,3,0,0,342
5114224,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,10,13,14,15,13,7,3,0,0,69
5114225,0,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,7,8,12,52,27,15,3,0,0,130
5114226,0,3,8,7,0,0,0,0,0,16,3,3,6,3,0,3,0,0,0,17,19,50,130,80,36,13,0,0,0,335
5114227,0,5,8,5,0,0,0,0,0,18,0,0,7,3,0,0,0,0,0,10,10,41,150,55,25,16,6,0,0,302
5114228,0,0,3,6,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,21,13,12,107,73,44,16,7,0,0,276
5114229,0,4,6,4,0,0,0,0,0,17,0,7,13,11,3,0,0,0,0,34,18,90,249,117,60,15,7,0,0,552
5114230,0,0,10,0,0,0,0,0,0,16,0,0,3,3,3,0,0,0,0,11,7,52,152,66,38,28,3,0,0,346
5114231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114232,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,11,26,17,24,38,63,32,9,0,0,200
5114233,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,8,7,12,73,40,26,12,0,0,0,169
5114234,0,3,11,3,3,0,0,0,0,17,0,0,6,7,3,4,0,0,0,25,18,49,161,110,52,32,4,0,0,431
5114235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,8
5114301,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,6,9,21,33,29,13,6,0,0,116
5114302,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,13,14,21,22,41,34,17,3,0,165
5114303,0,4,0,0,0,0,3,0,0,11,0,0,0,3,7,3,0,0,0,14,9,13,21,42,48,40,8,0,0,186
5114304,0,4,3,4,7,3,0,0,0,21,3,3,0,5,0,0,0,0,0,16,17,18,38,78,70,37,10,0,0,260
5114305,0,4,0,4,9,3,0,0,0,21,0,0,0,3,7,0,0,0,0,10,24,42,31,54,85,34,10,0,0,280
5114306,0,4,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,9,30,55,35,48,19,6,0,0,204
5114307,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,17,13,11,43,61,26,0,0,0,171
5114308,3,0,0,0,4,3,0,0,0,15,0,0,3,0,6,4,0,0,0,16,30,28,15,39,90,41,6,0,0,250
5114309,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,3,3,3,0,16,7,12,22,22,34,39,14,3,0,159
5114310,0,0,6,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,11,14,25,20,31,29,9,4,0,150
5114311,0,0,0,0,7,0,0,0,0,6,5,0,0,0,8,7,0,0,0,22,24,30,32,37,86,48,4,0,0,259
5114312,4,4,3,3,4,3,0,0,0,23,0,0,3,0,3,3,0,0,0,17,25,33,39,92,121,56,12,0,0,376
5114313,0,3,4,3,3,0,0,0,0,17,0,0,0,0,6,3,0,0,0,16,16,34,25,39,74,62,10,0,0,253
5114314,0,0,3,0,0,0,0,0,0,6,0,0,3,3,3,0,4,0,0,13,11,14,26,30,43,28,10,0,0,162
5114315,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,15,13,5,16,24,30,28,0,0,0,133
5114401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114402,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,8,5,10,23,46,30,6,0,0,134
5114403,3,3,0,0,0,0,0,0,0,14,0,0,0,3,4,0,0,0,0,8,9,17,18,36,76,23,0,0,0,185
5114404,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,9,6,5,13,28,42,35,8,0,0,137
5114405,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,10,7,13,16,37,28,7,0,0,115
5114406,0,3,0,8,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,11,15,54,71,53,25,9,0,0,235
5114407,0,4,0,0,0,0,0,0,0,6,0,3,3,5,3,3,0,0,0,21,9,9,14,32,46,33,9,7,0,160
5114408,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,3,0,0,0,13,7,3,16,18,37,34,14,3,0,126
5114409,0,0,3,0,0,0,0,0,0,7,0,4,0,0,0,4,3,0,0,18,7,12,21,21,40,32,11,0,0,142
5114410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,12,5,4,0,0,44
5114411,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,9,6,14,20,21,51,34,12,0,0,157
5114412,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,8,14,20,27,42,26,0,0,0,132
5114413,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,3,0,0,7,8,11,27,34,75,32,6,0,0,195
5114501,0,0,6,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7,10,17,62,24,15,22,5,0,0,160
5114502,0,0,3,3,0,0,0,0,0,4,0,0,0,5,5,0,0,0,0,11,9,37,103,68,43,35,13,0,0,309
5114503,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,9,5,27,62,39,28,29,18,0,0,206
5114504,0,3,0,0,0,3,0,0,0,8,0,3,0,3,0,3,0,0,0,9,16,29,41,52,63,43,7,0,0,267
5114505,0,0,3,0,7,0,3,0,0,15,0,0,0,0,0,0,0,0,0,10,11,26,58,66,53,54,13,0,0,280
5114506,4,0,3,3,0,5,0,0,0,14,0,0,10,0,3,5,0,0,0,14,9,30,90,58,49,47,17,0,0,298
5114507,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8,5,20,59,39,25,34,10,0,0,195
5114508,0,0,3,0,3,0,0,0,0,9,0,0,3,0,3,0,3,0,0,12,17,31,102,43,57,49,16,0,0,324
5114509,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,10,12,18,29,43,42,39,12,0,0,196
5114510,0,3,3,0,4,0,0,0,0,7,0,3,0,0,3,0,0,0,0,13,6,31,75,53,66,33,10,0,0,275
5114511,0,0,3,0,3,0,3,0,0,14,0,0,4,5,3,3,0,0,0,21,0,27,106,44,39,43,13,4,0,277
5114512,0,3,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,7,21,52,40,37,16,10,0,0,188
5114513,0,0,4,3,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,9,29,72,44,34,29,26,0,0,241
5114514,0,0,0,0,0,0,0,0,0,6,0,3,4,0,3,0,0,0,0,7,3,40,102,71,37,32,4,0,0,293
5114515,0,0,0,0,0,3,0,0,0,9,0,0,9,3,3,0,0,0,0,15,8,26,124,68,38,24,8,4,0,292
5114516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,4,0,0,9
5114517,0,0,6,0,4,4,0,0,0,16,0,3,3,0,4,4,0,0,0,17,4,40,98,47,47,38,15,0,0,285
5114518,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,11,36,98,54,35,31,5,0,0,272
5114519,0,0,3,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,8,12,27,73,50,40,22,3,0,0,227
5114520,0,0,0,0,0,0,0,0,0,7,0,0,4,4,3,0,0,0,0,13,7,14,58,43,40,35,11,0,0,210
5114521,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,13,3,50,88,54,39,38,6,0,0,277
5114522,0,3,0,0,0,0,3,0,0,5,0,4,3,0,0,0,0,0,0,9,6,31,65,45,31,25,11,0,0,210
5114523,0,0,3,4,7,3,0,0,0,14,0,0,3,0,3,0,6,0,0,15,7,40,117,42,68,60,22,3,0,351
5114524,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,8,7,24,81,68,30,28,3,0,0,242
5114525,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,13,23,44,49,48,45,8,3,0,233
5114526,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,18,56,34,41,21,0,0,0,181
5114527,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,13,26,49,45,55,27,9,0,0,229
5114528,0,0,3,3,3,0,0,0,0,12,0,0,3,0,0,3,0,0,0,11,12,32,55,31,41,30,17,0,0,214
5114529,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,17,50,31,39,21,3,0,0,162
5114530,0,4,3,3,3,0,0,0,0,21,0,0,3,4,5,0,0,0,0,10,7,62,135,85,41,24,12,0,0,373
5114531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114601,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,6,8,33,28,46,32,10,0,0,160
5114602,3,0,0,0,3,0,0,0,0,4,0,0,8,3,3,0,0,0,0,18,19,29,75,45,39,23,3,0,0,224
5114603,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,14,37,31,20,28,4,0,0,147
5114604,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,13,34,47,36,42,36,10,0,0,219
5114605,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,17,43,52,22,33,26,0,0,0,202
5114606,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,10,9,20,24,28,64,28,12,0,3,186
5114607,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,4,3,0,0,13,15,18,18,20,49,27,15,0,0,150
5114608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,20,19,3,3,3,3,0,0,83
5114609,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,11,30,19,17,11,3,0,0,98
5114610,0,4,0,0,4,3,0,0,0,7,0,3,0,3,7,4,0,0,0,11,7,31,46,21,38,49,15,0,0,214
5114611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,4,16,20,8,20,29,14,0,0,112
5114612,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,9,13,26,34,31,54,53,24,0,0,237
5114613,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,3,3,0,0,13,11,30,64,48,40,36,10,0,0,239
5114614,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,14,13,24,46,57,55,51,6,0,0,251
5114615,0,0,0,0,0,3,0,0,0,6,0,0,3,3,0,5,0,0,0,10,8,20,38,49,43,36,5,0,0,189
5114616,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,12,16,61,42,39,38,6,0,0,209
5114617,0,0,0,0,0,3,0,0,0,11,0,3,4,0,0,0,0,0,0,13,4,17,55,55,47,32,13,3,0,229
5114618,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,4,0,0,0,8,10,27,30,21,33,38,10,3,0,171
5114619,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,9,13,14,11,22,5,0,0,87
5114620,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,8,10,18,13,52,48,10,6,0,0,153
5114621,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,16,18,28,41,39,74,63,24,5,0,293
5114622,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,14,11,19,22,38,41,7,0,0,149
5114623,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,8,8,21,20,41,33,7,3,0,143
5114624,0,0,0,0,6,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,7,12,41,38,27,21,4,0,0,139
5114625,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,12,14,39,29,32,22,0,0,0,146
5114626,0,0,3,0,3,4,0,0,0,10,0,0,4,3,3,0,0,0,0,12,7,20,37,38,37,26,9,0,0,173
5114627,0,0,0,3,0,4,0,0,0,10,0,0,0,6,0,0,0,0,0,13,5,22,40,40,35,31,9,0,0,188
5114628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,3,6,0,0,0,0,28
5114630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114701,0,0,3,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,13,4,26,92,47,32,36,14,0,0,240
5114702,0,0,3,0,0,4,0,0,0,7,0,0,3,0,4,0,0,0,0,8,3,24,72,41,51,38,19,3,0,257
5114703,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,20,58,53,44,46,23,4,0,260
5114704,0,0,3,0,0,3,0,0,0,10,0,0,0,3,6,3,0,0,0,10,4,13,47,42,36,31,18,3,0,185
5114705,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,10,20,39,41,43,41,18,0,0,217
5114706,0,0,3,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,5,11,30,97,55,34,39,16,0,0,273
5114707,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,0,0,0,8,6,18,42,26,30,24,16,0,0,176
5114708,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,8,17,25,53,45,59,49,8,0,0,255
5114709,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,13,13,14,31,24,7,0,0,100
5114710,0,0,0,3,4,0,0,0,0,14,0,0,0,0,5,3,0,0,0,13,20,22,49,41,83,43,25,0,0,274
5114711,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,12,28,26,29,14,5,0,0,122
5114712,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,9,9,26,54,56,52,46,10,3,0,254
5114713,0,0,0,3,3,3,0,0,0,7,0,0,0,0,3,3,0,0,0,9,12,46,65,40,65,24,14,0,0,266
5114714,0,0,0,0,3,0,0,0,0,6,0,0,0,4,3,3,3,0,0,8,11,24,43,44,47,52,21,0,0,240
5114715,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,18,48,45,40,22,6,0,0,190
5114716,0,0,0,0,6,0,0,0,0,3,0,3,0,0,6,0,0,0,0,12,9,20,39,42,45,56,10,0,0,221
5114717,0,4,0,0,0,0,0,0,0,7,0,0,0,6,4,0,0,0,0,17,12,31,52,51,41,42,22,0,0,251
5114718,0,0,3,0,0,0,0,0,0,4,0,5,3,6,4,3,0,0,0,17,8,26,68,56,52,44,8,0,0,270
5114719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,9,34,24,19,17,14,0,0,112
5114720,0,0,3,0,0,0,0,0,0,5,0,3,3,8,3,3,4,0,0,22,15,32,57,71,67,67,18,0,0,329
5114721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114722,0,0,3,0,0,0,0,0,0,6,0,0,10,3,7,0,0,0,0,19,13,45,126,52,24,30,11,0,0,303
5114723,0,0,3,0,7,0,0,0,0,10,0,0,4,0,3,0,0,0,0,7,10,26,52,20,29,19,6,0,0,164
5114724,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,8,22,46,43,54,27,5,0,0,200
5114725,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,3,17,26,23,52,23,8,0,0,159
5114726,0,0,5,3,0,5,0,0,0,18,0,0,7,0,3,4,0,0,0,13,3,39,111,63,49,84,32,3,0,379
5114727,0,0,7,0,0,0,0,0,0,4,0,0,5,3,4,0,3,0,0,10,3,16,32,39,34,41,23,11,0,202
5114728,0,0,4,3,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,6,0,23,103,46,24,40,12,3,0,256
5114729,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,9,46,27,32,25,23,0,0,163
5114730,0,0,0,0,4,0,0,0,0,9,0,0,0,0,5,3,0,0,0,7,12,14,15,48,54,29,10,0,0,173
5114731,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,5,17,24,26,12,4,0,0,92
5114732,0,3,3,3,0,0,0,0,0,7,0,3,3,0,4,0,0,0,0,11,6,13,67,38,35,33,4,0,0,196
5114733,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,10,10,26,25,35,28,4,4,0,137
5114734,0,0,0,4,0,0,0,0,0,9,0,0,4,0,0,6,0,0,0,8,14,19,17,37,45,28,11,0,0,161
5114735,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,7,8,39,40,29,6,0,0,140
5114736,0,3,0,3,0,0,0,0,0,11,0,0,5,4,3,0,0,0,0,12,20,15,26,80,82,32,8,3,0,269
5114737,0,0,3,4,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,9,17,39,70,50,29,5,0,0,219
5114738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114739,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,10,3,11,41,21,18,12,3,0,0,110
5114740,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,10,26,36,27,11,5,0,0,120
5114741,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,10,13,43,20,40,23,0,0,0,145
5114742,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,4,24,74,45,34,27,5,0,0,212
5114743,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,11,4,3,20,16,29,23,5,0,0,99
5114803,0,0,0,8,5,0,0,0,0,15,0,0,3,0,3,4,0,0,0,12,16,24,36,44,69,57,9,0,0,269
5114806,0,0,0,3,3,0,3,0,0,11,0,0,4,10,5,0,0,0,0,19,36,21,61,131,90,17,7,0,0,376
5114807,3,3,14,3,5,3,4,0,0,37,0,4,5,9,6,3,0,0,0,25,22,81,220,124,80,32,6,0,0,563
5114808,0,0,6,3,4,5,0,0,0,25,0,0,4,0,3,0,3,0,0,12,21,27,43,39,69,57,19,0,0,276
5114809,0,0,0,0,3,0,0,0,0,11,0,4,0,7,3,0,0,0,0,17,26,26,56,113,92,43,4,0,0,355
5114810,0,3,0,5,5,0,0,0,0,17,0,0,0,4,6,0,0,0,0,13,32,25,40,83,80,18,6,0,0,279
5114811,0,0,3,5,8,0,0,0,0,12,0,0,0,6,0,0,0,0,0,12,23,24,73,87,71,22,3,0,0,308
5114812,0,0,0,3,0,0,0,0,0,10,0,3,3,4,0,0,0,0,0,15,20,19,50,53,40,16,3,0,0,194
5114813,0,0,4,3,0,0,0,0,0,8,0,3,7,7,0,0,0,0,0,19,14,13,42,79,42,9,0,0,0,198
5114814,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,8,17,18,31,46,15,3,0,0,145
5114815,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,11,10,19,44,40,39,26,12,0,0,179
5114816,0,0,0,4,3,0,0,0,0,9,0,0,4,4,9,0,0,0,0,25,24,25,65,88,95,26,5,0,0,330
5114817,0,0,5,0,3,0,0,0,0,7,0,0,3,6,0,3,0,0,0,14,14,16,49,79,65,19,3,0,0,248
5114818,0,3,4,3,0,0,0,0,0,11,0,0,0,9,3,3,0,0,0,18,23,33,54,82,68,26,4,0,0,293
5114819,0,0,0,0,8,0,0,0,0,9,0,0,3,0,4,0,0,0,0,6,22,28,54,66,61,38,4,0,0,274
5114820,0,0,3,0,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,4,6,20,46,35,51,24,0,3,0,183
5114821,3,3,4,5,0,0,0,0,0,19,0,0,3,9,0,3,0,0,0,10,18,35,153,115,41,8,0,0,0,363
5114822,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,6,20,71,59,33,21,0,0,0,206
5114823,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,9,4,67,70,34,7,3,0,0,191
5114824,0,0,3,4,3,0,0,0,0,9,0,0,3,3,3,0,0,0,0,11,11,19,59,98,44,12,0,0,0,249
5114825,0,3,7,4,0,0,0,0,0,12,0,0,0,3,4,0,0,0,0,8,12,34,47,97,65,35,8,0,0,293
5114826,0,0,3,5,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,13,8,53,93,48,9,0,0,0,229
5114827,3,0,0,0,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,10,46,28,49,94,79,41,3,0,0,334
5114828,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,0,0,0,9,22,11,18,98,67,21,4,0,0,252
5114829,0,0,9,5,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,11,20,27,132,106,44,25,7,0,0,349
5114830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114831,0,0,7,3,0,3,0,0,0,17,0,0,5,0,0,4,0,0,0,7,15,40,116,87,41,28,3,0,0,330
5114832,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,3,18,85,45,22,12,0,0,0,189
5114833,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,8,20,76,57,29,18,3,0,0,216
