SA1_7DIGITCODE_2016,F_Mgmt_Cmrce_35_44,F_Mgmt_Cmrce_45_54,F_Mgmt_Cmrce_55_64,F_Mgmt_Cmrce_65_74,F_Mgmt_Cmrce_75_84,F_Mgmt_Cmrce_85_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24,F_FoodHos_PsnlSvcs_25_34,F_FoodHos_PsnlSvcs_35_44,F_FoodHos_PsnlSvcs_45_54,F_FoodHos_PsnlSvcs_55_64,F_FoodHos_PsnlSvcs_65_74,F_FoodHos_PsnlSvcs_75_84,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24,F_Mix_Fld_Prog_25_34,F_Mix_Fld_Prog_35_44,F_Mix_Fld_Prog_45_54,F_Mix_Fld_Prog_55_64,F_Mix_Fld_Prog_65_74,F_Mix_Fld_Prog_75_84,F_Mix_Fld_Prog_85,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24,P_Nat_Phy_Sci_25_34,P_Nat_Phy_Sci_35_44,P_Nat_Phy_Sci_45_54,P_Nat_Phy_Sci_55_64,P_Nat_Phy_Sci_65_74,P_Nat_Phy_Sci_75_84,P_Nat_Phy_Sci_85,P_Nat_Phy_Sci_Tot,P_IT_15_24,P_IT_25_34,P_IT_35_44,P_IT_45_54,P_IT_55_64,P_IT_65_74,P_IT_75_84,P_IT_85,P_IT_Tot,P_Egnr_rel_Tech_15_24,P_Egnr_rel_Tech_25_34,P_Egnr_rel_Tech_35_44,P_Egnr_rel_Tech_45_54,P_Egnr_rel_Tech_55_64,P_Egnr_rel_Tech_65_74,P_Egnr_rel_Tech_75_84,P_Egnr_rel_Tech_85,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24,P_Arc_Bld_25_34,P_Arc_Bld_35_44,P_Arc_Bld_45_54,P_Arc_Bld_55_64,P_Arc_Bld_65_74,P_Arc_Bld_75_84,P_Arc_Bld_85_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24,P_Mgmt_Cmrce_25_34,P_Mgmt_Cmrce_35_44,P_Mgmt_Cmrce_45_54,P_Mgmt_Cmrce_55_64,P_Mgmt_Cmrce_65_74,P_Mgmt_Cmrce_75_84,P_Mgmt_Cmrce_85_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24,P_Mix_Fld_Prog_25_34,P_Mix_Fld_Prog_35_44,P_Mix_Fld_Prog_45_54,P_Mix_Fld_Prog_55_64,P_Mix_Fld_Prog_65_74,P_Mix_Fld_Prog_75_84,P_Mix_Fld_Prog_85,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
5125003,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,24,6,0,6,8,12,3,5,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,7,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,6,0,0,3,0,3,0,0,0,10,0,0,0,0,3,3,0,0,9,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,12,6,10,9,0,50,8,5,6,17
5125004,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,3,8,6,7,9,7,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,7,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,24,10,15,7,13
5125005,3,0,0,0,0,0,14,0,0,0,3,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,7,6,33,11,13,19,19,18,14,8,11,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,3,8,3,4,35,3,0,3,0,0,0,0,0,8,0,0,3,0,3,3,3,0,10,0,0,3,4,9,4,0,5,18,0,3,3,8,0,0,0,0,23,0,6,3,6,5,3,0,0,25,0,0,0,3,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,10,8,5,10,7,6,52,14,23,39,30
5125006,0,3,0,0,0,0,11,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,17,9,3,10,11,15,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,3,4,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,0,0,5,4,0,0,3,6,0,0,0,14,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,8,6,3,0,0,32,21,14,13,23
5125007,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,8,11,7,4,5,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,10,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,12,0,7,0,0,0,4,0,0,11,0,0,4,0,3,3,0,0,9,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,5,3,3,0,25,3,17,22,16
5125008,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,8,4,6,8,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,0,0,18,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,19,6,18,11,13
5125009,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,14,8,4,13,9,5,4,0,3,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,9,0,0,0,0,0,3,0,0,3,3,5,3,0,3,0,0,0,14,0,0,0,0,3,0,0,0,3,0,0,4,3,6,0,0,0,8,0,0,4,3,0,0,0,0,9,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,3,3,0,30,17,9,23,18
5125010,0,0,0,4,0,0,10,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,16,0,12,6,17,12,10,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,3,9,0,0,22,0,0,0,0,3,0,0,0,4,0,3,4,5,3,0,0,0,12,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,3,0,3,3,4,0,0,12,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,7,6,5,4,0,40,3,11,20,26
5125011,3,3,0,0,0,0,14,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,21,10,17,15,14,24,10,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,23,0,0,0,0,0,0,0,0,3,3,7,0,4,4,0,0,0,17,3,3,0,0,8,0,0,0,19,0,0,0,5,10,4,0,0,16,0,8,3,6,0,0,0,0,21,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,8,12,8,3,0,49,12,30,25,32
5125012,9,0,3,0,0,0,8,0,3,0,3,6,0,0,0,16,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,3,0,0,17,3,27,25,17,29,11,3,0,120,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,3,5,3,3,0,0,24,0,3,0,0,3,0,0,0,6,4,10,11,9,3,0,0,0,47,0,15,4,3,4,4,0,0,32,0,0,7,5,5,9,0,0,34,0,5,9,3,3,0,0,0,18,0,3,3,3,9,0,0,0,15,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,7,7,9,5,3,0,37,17,55,46,37
5125013,0,3,3,0,0,0,8,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,9,13,8,11,5,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,15,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,3,3,3,3,0,0,0,14,0,3,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,3,0,0,21,12,15,12,10
5125014,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,14,9,10,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,21,0,0,0,0,3,3,0,0,8,0,0,0,7,5,6,0,0,17,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,9,4,12,21,24
5125015,3,0,7,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,13,0,13,11,11,17,0,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,7,3,4,0,0,22,0,0,3,8,4,0,0,0,16,0,0,0,3,3,0,0,0,11,0,3,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,0,0,27,7,19,16,31
5125101,8,5,0,4,0,0,32,3,8,3,7,0,9,0,0,26,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,8,0,4,29,14,40,23,17,9,25,3,5,137,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,9,8,18,18,4,0,8,3,0,48,0,3,0,0,3,0,0,0,14,0,4,0,0,0,0,0,0,5,3,3,5,4,0,3,0,0,21,0,6,0,0,0,4,0,0,16,7,15,13,7,3,4,0,0,41,3,8,10,3,3,5,0,0,33,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,10,3,9,13,5,4,57,33,79,59,31
5125102,15,4,0,0,0,0,42,10,18,6,3,7,0,0,0,45,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,5,9,3,4,0,0,39,28,83,45,25,17,7,3,0,213,0,6,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,14,9,27,20,5,5,0,0,0,64,3,3,3,0,0,0,0,0,13,3,0,3,0,0,0,0,0,5,6,17,15,6,0,0,0,0,48,0,0,7,6,0,0,0,0,22,8,20,15,4,4,0,0,0,56,10,16,11,6,8,0,0,0,54,0,0,0,0,0,0,0,0,6,0,11,5,3,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,15,12,3,3,3,0,69,62,144,95,36
5125103,6,3,0,0,0,0,14,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,16,18,3,0,0,0,55,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,9,0,0,0,0,19,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,3,3,0,0,0,0,10,0,6,6,3,0,0,0,0,21,0,0,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,19,33,26
5125104,14,10,0,0,0,0,47,8,4,13,0,4,0,0,0,32,0,0,0,0,0,0,0,0,4,4,5,3,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,4,9,5,0,0,0,0,28,26,69,66,27,14,3,0,0,203,0,3,3,0,0,0,0,0,8,0,6,6,0,0,0,0,0,11,5,30,18,10,0,3,0,0,75,3,10,7,9,0,0,0,0,23,0,3,0,0,0,0,0,0,3,3,15,8,4,5,0,0,0,37,3,5,15,6,0,0,0,0,31,5,18,23,10,4,0,0,0,59,8,10,12,4,4,3,0,0,42,0,0,0,0,0,0,0,0,8,4,11,10,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,15,17,9,9,0,0,0,0,54,49,140,113,60
5125105,5,12,0,0,0,0,35,0,6,9,0,3,0,0,0,14,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,0,11,13,16,39,43,12,9,0,0,128,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,3,16,19,6,5,0,0,57,0,0,3,4,3,0,0,0,14,0,0,3,0,0,0,0,0,6,0,10,12,15,4,3,3,0,47,0,0,14,14,6,0,0,0,27,10,0,11,20,7,0,0,0,46,0,6,9,3,3,0,0,0,20,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,22,15,30,72,90
5125106,8,3,3,3,0,0,27,4,7,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,11,11,27,22,13,7,0,0,98,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,9,3,11,10,3,7,0,0,33,0,0,6,3,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,11,4,3,4,0,0,23,0,0,4,12,4,0,0,0,25,3,3,11,4,3,3,0,0,33,4,7,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,4,0,0,13,26,23,51,44
5125107,3,6,0,0,0,0,15,0,4,3,8,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,9,23,33,8,4,4,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,16,7,0,0,0,31,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,5,11,7,4,0,0,0,30,0,0,3,11,3,0,0,0,29,3,0,6,11,3,0,0,0,25,3,4,7,9,7,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,18,18,15,45,60
5125108,4,0,0,0,0,0,13,5,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,7,11,22,7,13,5,0,0,57,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,9,4,3,4,0,0,21,0,0,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,4,0,0,4,4,3,3,0,0,18,0,0,3,4,3,0,0,0,12,3,0,4,3,4,0,0,0,18,4,3,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,0,0,0,15,10,13,34,30
5125109,3,3,0,0,0,0,17,3,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,0,3,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,11,8,11,25,28,9,4,0,0,90,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,11,3,5,0,0,32,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,8,0,0,5,4,0,3,0,0,17,0,0,11,5,3,0,0,0,24,0,6,7,7,3,0,0,0,20,3,3,3,3,0,0,0,0,13,3,0,0,3,0,0,0,0,5,3,0,4,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,3,6,3,0,0,0,23,9,19,54,42
5125110,13,4,3,5,0,0,33,3,8,5,8,0,0,0,0,19,0,0,0,0,3,0,0,0,6,4,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,3,0,0,0,17,15,29,29,27,9,11,0,0,122,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,15,10,6,4,0,0,0,44,3,6,7,3,0,0,0,0,23,0,0,0,3,3,3,0,0,11,3,8,6,8,5,3,0,0,28,0,0,7,3,0,0,0,0,14,4,3,11,9,4,7,0,0,40,3,10,7,6,0,0,0,0,27,3,0,0,0,3,0,0,0,7,6,7,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,6,3,6,0,0,35,29,59,73,48
5125111,11,9,0,0,0,0,20,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,13,30,28,3,0,0,0,84,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,9,8,3,0,3,0,27,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,7,10,4,0,0,0,19,0,0,7,4,0,0,0,0,15,0,3,12,8,3,0,0,0,34,0,0,3,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,9,16,45,53
5125112,8,6,3,3,0,0,37,3,7,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,12,12,33,40,25,15,3,4,0,119,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,14,15,10,0,8,0,0,52,0,6,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,12,9,3,0,0,0,30,0,6,10,3,0,0,0,0,20,5,9,16,7,6,3,0,0,50,3,8,6,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,0,0,3,0,22,15,62,66,55
5125113,9,7,5,0,0,0,36,5,7,4,3,3,3,0,0,21,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,19,26,36,13,4,0,0,122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,8,16,18,10,4,0,0,61,0,5,0,5,0,0,0,0,13,0,0,4,0,3,3,0,0,8,3,3,6,3,4,0,0,0,19,0,0,9,14,3,0,0,0,29,5,9,7,10,4,3,0,0,44,4,3,4,5,3,3,0,0,24,0,0,3,0,0,0,0,0,5,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,3,4,0,3,0,0,17,31,28,54,67
