SA1_7DIGITCODE_2016,M_SEO_Before_2000,M_SEO_2000_2005,M_SEO_2006_2010,M_SEO_2011,M_SEO_2012,M_SEO_2013,M_SEO_2014,M_SEO_2015,M_SEO_2016,M_SEO_Yr_arr_ns,M_SEO_T,M_Sol_sp_En_Vww_B_2000,M_Sol_sp_En_Vww_2000_2005,M_Sol_sp_En_Vww_2006_2010,M_Sol_sp_En_Vww_2011,M_Sol_sp_En_Vww_2012,M_Sol_sp_En_Vww_2013,M_Sol_sp_En_Vww_2014,M_Sol_sp_En_Vww_2015,M_Sol_sp_En_Vww_2016,M_Sol_sp_En_Vww_Yr_arr_ns,M_Sol_sp_En_Vww_T,M_Sol_sp_En_Nwna_Bef_2000,M_Sol_sp_En_Nwna_2000_2005,M_Sol_sp_En_Nwna_2006_2010,M_Sol_sp_En_Nwna_2011,M_Sol_sp_En_Nwna_2012,M_Sol_sp_En_Nwna_2013,M_Sol_sp_En_Nwna_2014,M_Sol_sp_En_Nwna_2015,M_Sol_sp_En_Nwna_2016,M_Sol_sp_En_Nwna_Yr_arr_ns,M_Sol_sp_En_Nwna_T,M_Sol_sp_En_Pr_En_ns_Be_2000,M_Sol_sp_En_Pr_E_ns_2000_2005,M_Sol_sp_E_Pr_En_ns_2006_2010,M_Sol_sp_En_Prof_En_ns_2011,M_Sol_sp_En_Prof_En_ns_2012,M_Sol_sp_En_Prof_En_ns_2013,M_Sol_sp_En_Prof_En_ns_2014,M_Sol_sp_En_Prof_En_ns_2015,M_Sol_sp_En_Prof_En_ns_2016,M_So_sp_En_Pro_En_ns_Yr_ar_ns,M_Sol_sp_En_Prof_En_ns_T,M_Sol_sp_En_T_B_2000,M_Sol_sp_En_T_2000_2005,M_Sol_sp_En_T_2006_2010,M_Sol_sp_En_T_2011,M_Sol_sp_En_T_2012,M_Sol_sp_En_T_2013,M_Sol_sp_En_T_2014,M_Sol_sp_En_T_2015,M_Sol_sp_En_T_2016,M_Sol_sp_En_T_Yr_arr_ns,M_Sol_sp_En_T_T,M_LanProf_En_ns_B_2000,M_LanProf_En_ns_2000_2005,M_LanProf_En_ns_2006_2010,M_LanProf_En_ns_2011,M_LanProf_En_ns_2012,M_LanProf_En_ns_2013,M_LanProf_En_ns_2014,M_LanProf_En_ns_2015,M_LanProf_En_ns_2016,M_LanProf_En_ns_Yr_arr_ns,M_LanProf_En_ns_T,M_T_B_2000,M_T_2000_2005,M_T_2006_2010,M_T_2011,M_T_2012,M_T_2013,M_T_2014,M_T_2015,M_T_2016,M_T_Yr_arrival_ns,M_T_T,F_SEO_B_2000,F_SEO_2000_2005,F_SEO_2006_2010,F_SEO_2011,F_SEO_2012,F_SEO_2013,F_SEO_2014,F_SEO_2015,F_SEO_2016,F_SEO_Yr_arr_ns,F_SEO_T,F_Sol_sp_En_Vww_B_2000,F_Sol_sp_En_Vww_2000_2005,F_Sol_sp_En_Vww_2006_2010,F_Sol_sp_En_Vww_2011,F_Sol_sp_En_Vww_2012,F_Sol_sp_En_Vww_2013,F_Sol_sp_En_Vww_2014,F_Sol_sp_En_Vww_2015,F_Sol_sp_En_Vww_2016,F_Sol_sp_En_Vww_Yr_arr_ns,F_Sol_sp_En_Vww_T,F_Sol_sp_En_Nwna_Bef_2000,F_Sol_sp_En_Nwna_2000_2005,F_Sol_sp_En_Nwna_2006_2010,F_Sol_sp_En_Nwna_2011,F_Sol_sp_En_Nwna_2012,F_Sol_sp_En_Nwna_2013,F_Sol_sp_En_Nwna_2014,F_Sol_sp_En_Nwna_2015,F_Sol_sp_En_Nwna_2016,F_Sol_sp_En_Nwna_Yr_arr_ns,F_Sol_sp_En_Nwna_T,F_Sol_sp_En_Pr_En_ns_Be_2000,F_Sol_sp_En_Pr_E_ns_2000_2005,F_Sol_sp_E_Pr_En_ns_2006_2010,F_Sol_sp_En_Prof_En_ns_2011,F_Sol_sp_En_Prof_En_ns_2012,F_Sol_sp_En_Prof_En_ns_2013,F_Sol_sp_En_Prof_En_ns_2014,F_Sol_sp_En_Prof_En_ns_2015,F_Sol_sp_En_Prof_En_ns_2016,F_So_sp_En_Pro_En_ns_Yr_ar_ns,F_Sol_sp_En_Prof_En_ns_T,F_Sol_sp_En_T_B_2000,F_Sol_sp_En_T_2000_2005,F_Sol_sp_En_T_2006_2010,F_Sol_sp_En_T_2011,F_Sol_sp_En_T_2012,F_Sol_sp_En_T_2013,F_Sol_sp_En_T_2014,F_Sol_sp_En_T_2015,F_Sol_sp_En_T_2016,F_Sol_sp_En_T_Yr_arr_ns,F_Sol_sp_En_T_T,F_LanProf_En_ns_Bef_2000,F_LanProf_En_ns_2000_2005,F_LanProf_En_ns_2006_2010,F_LanProf_En_ns_2011,F_LanProf_En_ns_2012,F_LanProf_En_ns_2013,F_LanProf_En_ns_2014,F_LanProf_En_ns_2015,F_LanProf_En_ns_2016,F_LanProf_En_ns_Yr_arr_ns,F_LanProf_En_ns_T,F_T_B_2000,F_T_2000_2005,F_T_2006_2010,F_T_2011,F_T_2012,F_T_2013,F_T_2014,F_T_2015,F_T_2016,F_T_Yr_arrival_ns,F_T_T,P_SEO_B_2000,P_SEO_2000_2005,P_SEO_2006_2010,P_SEO_2011,P_SEO_2012,P_SEO_2013,P_SEO_2014,P_SEO_2015,P_SEO_2016,P_SEO_Yr_arr_ns,P_SEO_T,P_Sol_sp_En_Vww_B_2000,P_Sol_sp_En_Vww_2000_2005,P_Sol_sp_En_Vww_2006_2010,P_Sol_sp_En_Vww_2011,P_Sol_sp_En_Vww_2012,P_Sol_sp_En_Vww_2013,P_Sol_sp_En_Vww_2014,P_Sol_sp_En_Vww_2015,P_Sol_sp_En_Vww_2016,P_Sol_sp_En_Vww_Yr_arr_ns,P_Sol_sp_En_Vww_T,P_Sol_sp_En_Nwna_Bef_2000,P_Sol_sp_En_Nwna_2000_2005,P_Sol_sp_En_Nwna_2006_2010,P_Sol_sp_En_Nwna_2011,P_Sol_sp_En_Nwna_2012,P_Sol_sp_En_Nwna_2013,P_Sol_sp_En_Nwna_2014,P_Sol_sp_En_Nwna_2015,P_Sol_sp_En_Nwna_2016,P_Sol_sp_En_Nwna_Yr_arr_ns,P_Sol_sp_En_Nwna_T,P_Sol_sp_En_Pr_En_ns_Be_2000,P_Sol_sp_En_Pr_E_ns_2000_2005,P_Sol_sp_E_Pr_En_ns_2006_2010,P_Sol_sp_En_Prof_En_ns_2011,P_Sol_sp_En_Prof_En_ns_2012,P_Sol_sp_En_Prof_En_ns_2013,P_Sol_sp_En_Prof_En_ns_2014,P_Sol_sp_En_Prof_En_ns_2015,P_Sol_sp_En_Prof_En_ns_2016,P_So_sp_En_Pro_En_ns_Yr_ar_ns,P_Sol_sp_En_Prof_En_ns_T,P_Sol_sp_En_T_B_2000,P_Sol_sp_En_T_2000_2005
5117910,35,3,0,0,3,0,0,0,0,0,47,49,5,13,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,13,0,0,0,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,81,8,12,0,8,0,3,4,0,0,116,24,9,0,0,0,0,0,0,0,0,39,34,12,12,0,4,0,0,0,0,0,57,6,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,44,12,14,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,67,18,13,0,4,3,3,0,0,0,111,54,11,0,0,8,0,0,0,0,0,83,81,14,23,0,4,3,0,3,0,0,135,7,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,91,14
5117911,17,4,8,0,3,0,0,0,0,0,35,18,5,10,0,0,0,0,5,0,0,46,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,5,16,0,0,0,0,5,0,3,54,0,0,0,0,0,0,0,0,0,0,0,39,8,19,0,8,0,0,9,0,4,89,29,10,8,0,0,0,0,0,0,8,47,30,8,17,0,6,0,4,0,0,0,63,4,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,12,13,0,6,0,5,0,0,0,76,0,0,0,0,0,0,0,0,0,0,3,59,21,18,0,8,0,5,0,0,6,123,41,13,11,0,6,0,0,0,0,8,82,52,12,27,0,12,0,6,5,0,3,109,6,3,3,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,56,19
5117912,49,0,11,0,4,0,0,0,0,0,69,9,10,11,3,0,5,8,3,3,0,48,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,10,15,3,0,5,8,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,59,13,29,3,0,7,6,3,3,0,124,46,4,3,0,0,3,0,0,0,0,62,11,10,13,0,0,5,4,3,0,0,48,3,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,14,18,0,0,4,4,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,64,17,19,0,0,9,4,4,0,0,121,99,7,16,0,5,3,0,0,3,3,132,17,22,24,0,0,7,10,4,4,0,97,8,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,27,23
5117913,41,9,12,0,0,0,0,0,0,0,60,18,9,12,0,0,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,8,12,0,0,4,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,56,11,20,0,0,4,3,0,0,3,105,39,6,5,0,0,0,3,0,0,0,63,20,8,13,0,0,0,0,3,0,5,51,0,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,16,13,0,0,0,3,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,59,19,19,0,0,0,5,3,0,7,119,86,18,13,0,0,0,5,0,0,3,121,33,14,23,0,0,5,3,3,0,0,85,0,3,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,20
5117914,24,3,3,0,0,0,0,0,0,0,39,10,4,6,3,3,3,6,0,0,0,32,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,5,6,3,3,6,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,39,9,8,3,3,6,6,0,0,0,69,21,3,4,0,0,0,0,0,3,3,35,14,3,7,3,7,3,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,11,7,3,7,3,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,37,9,11,3,7,3,3,0,3,3,82,48,7,8,0,0,0,0,0,3,3,69,24,10,8,4,11,5,8,0,3,0,67,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,16
5117915,22,0,3,0,4,0,0,0,0,0,35,8,3,9,6,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,6,0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,28,12,12,6,4,3,0,0,0,0,64,21,0,6,0,3,0,4,3,0,0,35,7,8,8,9,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,11,6,9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,28,12,10,10,4,0,4,5,0,0,72,40,7,4,0,3,0,3,3,0,0,71,16,13,15,10,3,3,0,3,0,0,64,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,18
5117916,35,5,3,3,3,0,3,0,0,3,56,13,7,14,0,7,3,9,14,3,3,75,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,12,10,13,3,7,3,8,14,3,6,84,0,0,0,0,0,0,0,0,0,0,0,50,14,15,8,7,3,13,10,6,10,142,33,5,6,0,3,0,3,0,0,3,58,15,12,21,0,3,0,14,8,7,3,79,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,12,18,0,3,3,14,8,7,6,85,0,0,0,0,0,0,0,0,0,0,0,56,16,24,4,8,3,18,8,8,7,136,73,8,7,3,9,0,6,0,3,3,113,30,15,29,6,6,10,19,17,11,12,150,3,0,4,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,32,16
5117917,36,6,10,0,3,0,0,0,0,0,58,15,5,16,3,8,0,3,0,5,0,58,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,9,16,4,5,0,3,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,52,16,24,4,8,4,4,0,10,0,121,37,7,4,0,4,5,0,0,0,0,62,20,7,14,3,4,0,3,3,7,4,67,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,21,6,14,3,4,3,3,3,15,4,73,0,0,0,0,0,0,0,0,0,0,0,56,18,24,3,6,8,3,4,15,3,135,76,16,11,0,3,11,0,0,0,0,123,31,15,28,3,12,7,5,4,18,4,122,4,3,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,35,12
5118001,12,0,3,0,0,0,0,0,0,0,25,7,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,28,0,7,0,0,0,0,0,0,0,37,25,6,0,0,0,0,0,0,0,0,31,11,4,4,0,3,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,39,10,6,0,3,0,0,0,0,0,61,36,10,10,0,0,3,0,0,0,0,57,22,4,6,0,4,0,0,5,0,0,39,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,4
5118002,20,3,8,0,0,0,0,0,0,0,30,4,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,8,8,4,0,5,0,0,0,0,51,18,0,10,3,0,0,3,0,0,0,36,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,22,3,7,3,0,4,3,0,0,0,51,39,5,16,3,0,0,3,0,0,0,73,8,3,3,3,0,4,3,0,0,0,28,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3
5118003,26,0,0,0,4,0,0,0,0,3,38,11,4,0,4,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,41,4,3,4,4,3,0,0,0,3,59,38,0,3,0,4,0,0,0,0,0,44,12,5,9,0,0,4,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,5,9,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,53,5,12,0,4,4,0,0,0,0,79,63,0,4,0,4,0,0,0,0,3,81,27,11,14,3,0,4,0,0,0,0,57,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,11
5118004,21,3,4,0,3,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,3,10,0,3,0,0,0,0,0,46,15,4,5,0,4,0,0,0,0,3,31,4,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,4,9,0,4,3,0,0,0,3,39,36,9,9,0,8,0,0,0,0,3,64,10,0,4,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0
5118005,17,0,3,0,0,0,0,0,0,0,33,8,0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,25,3,6,3,0,0,0,3,0,0,49,18,0,5,0,0,0,0,0,0,0,29,8,0,4,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,24,0,10,0,0,3,0,0,0,0,43,31,3,9,0,3,0,3,3,0,0,59,16,0,4,3,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
5118006,25,11,3,0,3,3,0,3,0,0,49,23,0,0,0,0,3,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,52,15,3,0,3,4,0,3,0,0,83,31,7,0,0,0,3,0,3,0,0,47,19,8,0,3,3,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,6,0,3,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,55,14,0,3,3,6,0,3,0,0,89,62,18,3,0,3,6,0,4,0,0,95,43,7,0,3,3,6,0,0,0,0,65,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,9
5118007,21,9,3,7,3,3,0,0,0,0,38,7,6,3,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28,10,9,7,3,3,0,0,0,0,56,17,0,5,3,0,3,0,0,0,0,34,12,0,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,28,5,11,3,0,3,0,0,0,0,54,38,7,11,6,4,9,0,0,0,0,72,20,6,12,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,6
5118008,38,11,15,0,0,0,0,0,0,0,67,18,3,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,61,11,15,0,0,0,0,3,0,0,94,36,6,13,0,0,0,0,0,3,0,60,17,10,8,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,24,10,8,0,0,0,0,0,3,3,52,0,0,0,0,0,0,0,0,0,0,0,60,14,20,0,0,0,3,0,5,3,114,75,15,25,0,0,0,0,0,3,0,127,32,13,8,0,0,0,3,0,0,3,66,10,0,0,0,0,0,0,0,4,3,18,0,0,0,0,0,0,0,0,0,0,0,41,12
5118009,22,4,11,0,0,0,3,0,0,0,40,17,0,3,3,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,3,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,38,4,12,0,3,0,3,0,0,0,63,27,9,14,0,4,0,0,0,0,0,51,15,3,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,45,11,16,0,4,4,0,0,0,0,78,47,12,17,0,4,5,3,0,0,0,87,31,0,5,3,3,3,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0
5118010,17,3,3,0,0,7,0,0,0,0,33,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,3,5,0,0,5,0,0,0,0,39,19,0,0,0,0,3,0,0,0,0,25,3,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,4,3,0,3,0,0,0,0,32,36,3,3,0,3,5,0,0,0,0,50,7,3,4,0,0,0,0,0,0,0,15,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3
5118011,29,7,5,0,0,0,0,0,0,0,42,14,3,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,38,9,8,0,0,0,0,0,0,0,63,25,9,6,0,0,0,0,0,0,0,41,15,3,0,0,0,0,0,4,0,0,25,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,47,9,7,0,0,0,0,4,0,0,68,56,18,9,0,0,0,0,0,0,0,86,28,5,5,0,0,0,0,4,0,0,45,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,5
5118012,31,13,6,0,4,0,0,0,0,0,47,7,5,12,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,3,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,41,14,15,3,3,0,0,0,0,3,76,29,8,8,3,0,0,0,0,0,0,46,12,8,11,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,12,5,11,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,43,14,16,6,3,0,0,0,0,3,78,61,19,10,0,4,0,3,0,0,0,95,23,9,22,5,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,23,7
5118013,16,3,3,0,0,0,0,0,0,0,25,4,9,0,0,4,0,3,0,0,0,26,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,23,14,3,0,6,0,3,0,0,0,54,21,6,5,0,0,0,0,0,0,0,34,14,11,7,0,3,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,4,0,3,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,28,12,8,3,6,3,0,3,0,0,65,40,12,7,0,3,0,0,0,0,0,61,13,19,5,3,7,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,19
5118014,16,8,7,0,0,0,0,0,0,0,37,3,0,7,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,5,12,0,3,0,3,4,3,0,58,21,8,3,0,0,0,0,0,6,0,39,3,3,3,0,4,0,3,0,4,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,20,10,7,0,5,0,4,3,10,0,59,42,13,9,0,3,0,3,0,8,0,73,9,4,6,0,9,3,4,3,5,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4
5118015,30,0,11,3,10,4,0,0,0,0,56,16,3,5,3,3,0,3,0,0,0,37,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,3,6,3,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,45,3,20,4,10,8,0,0,0,0,102,29,3,15,0,3,3,0,0,0,0,49,17,4,5,0,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,8,5,3,0,6,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,46,9,18,3,3,8,3,0,0,0,93,56,3,27,3,11,7,0,0,0,0,105,35,8,12,3,3,8,0,0,0,0,69,5,0,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,40,6
5118016,23,3,5,3,0,0,0,3,0,0,36,10,0,7,0,0,0,0,3,0,0,28,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,33,8,18,3,0,0,0,6,0,0,73,17,8,5,0,0,0,0,3,0,0,33,12,6,6,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,4,6,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,27,12,15,0,3,0,0,3,0,0,63,38,10,18,3,0,0,0,9,0,0,71,20,6,17,0,0,0,3,3,0,0,54,0,0,3,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,19,7
5118017,37,5,7,0,0,0,3,0,0,0,51,9,6,10,3,0,3,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,10,5,0,3,0,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,45,15,14,4,0,4,3,4,0,0,87,20,3,8,0,0,0,0,0,0,0,29,15,0,10,3,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,3,9,7,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,31,5,16,7,0,3,0,0,0,0,64,54,10,8,0,0,0,3,0,0,0,83,24,6,11,4,0,9,0,4,0,0,59,0,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,10
5118018,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,4,13,8,3,3,0,0,0,0,0,0,0,16,3,0,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,3,4,3,0,3,0,0,0,0,28,14,3,3,0,0,0,0,0,0,0,27,5,0,3,7,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0
