SA2_MAINCODE_2016,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85,M_IT_Tot,M_Egnr_rel_Tech_15_24,M_Egnr_rel_Tech_25_34,M_Egnr_rel_Tech_35_44,M_Egnr_rel_Tech_45_54,M_Egnr_rel_Tech_55_64,M_Egnr_rel_Tech_65_74,M_Egnr_rel_Tech_75_84,M_Egnr_rel_Tech_85,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24,M_Arc_Bld_25_34,M_Arc_Bld_35_44,M_Arc_Bld_45_54,M_Arc_Bld_55_64,M_Arc_Bld_65_74,M_Arc_Bld_75_84,M_Arc_Bld_85_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24,M_Mgmt_Cmrce_25_34,M_Mgmt_Cmrce_35_44,M_Mgmt_Cmrce_45_54,M_Mgmt_Cmrce_55_64,M_Mgmt_Cmrce_65_74,M_Mgmt_Cmrce_75_84,M_Mgmt_Cmrce_85_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24,M_FoodHos_PsnlSvcs_25_34,M_FoodHos_PsnlSvcs_35_44,M_FoodHos_PsnlSvcs_45_54,M_FoodHos_PsnlSvcs_55_64,M_FoodHos_PsnlSvcs_65_74,M_FoodHos_PsnlSvcs_75_84,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24,M_Mix_Fld_Prog_25_34,M_Mix_Fld_Prog_35_44,M_Mix_Fld_Prog_45_54,M_Mix_Fld_Prog_55_64,M_Mix_Fld_Prog_65_74,M_Mix_Fld_Prog_75_84,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24,F_Nat_Phy_Sci_25_34,F_Nat_Phy_Sci_35_44,F_Nat_Phy_Sci_45_54,F_Nat_Phy_Sci_55_64,F_Nat_Phy_Sci_65_74,F_Nat_Phy_Sci_75_84,F_Nat_Phy_Sci_85,F_Nat_Phy_Sci_Tot,F_IT_15_24,F_IT_25_34,F_IT_35_44,F_IT_45_54,F_IT_55_64,F_IT_65_74,F_IT_75_84,F_IT_85,F_IT_Tot,F_Egnr_rel_Tech_15_24,F_Egnr_rel_Tech_25_34,F_Egnr_rel_Tech_35_44,F_Egnr_rel_Tech_45_54,F_Egnr_rel_Tech_55_64,F_Egnr_rel_Tech_65_74,F_Egnr_rel_Tech_75_84,F_Egnr_rel_Tech_85,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24,F_Arc_Bld_25_34,F_Arc_Bld_35_44,F_Arc_Bld_45_54,F_Arc_Bld_55_64,F_Arc_Bld_65_74,F_Arc_Bld_75_84,F_Arc_Bld_85_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24,F_Mgmt_Cmrce_25_34
507021164,7,14,21,23,31,12,4,0,116,3,3,21,13,7,5,0,0,49,21,63,96,118,103,58,25,10,496,8,34,22,36,28,18,13,3,166,6,10,15,15,7,10,0,0,54,9,20,42,57,29,13,10,0,164,3,9,10,13,33,10,10,0,97,24,35,78,112,73,48,13,3,385,5,13,31,44,50,24,8,0,175,6,15,14,18,8,9,0,0,69,3,8,5,11,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,7,3,5,0,0,23,22,30,38,32,30,14,28,22,213,118,255,384,492,410,224,105,41,2043,8,19,26,23,18,4,0,0,97,0,0,7,5,3,0,0,0,16,3,13,9,5,3,4,0,0,35,3,4,7,10,3,0,0,0,37,3,7,8,4,8,4,0,0,40,23,61,83,107,87,48,20,7,430,12,25,37,78,102,46,17,3,324,19,52
507021165,14,56,43,64,48,28,13,0,274,3,29,13,19,20,3,0,0,89,39,202,189,194,168,129,67,20,1011,16,94,68,77,54,51,13,11,385,5,27,24,20,20,14,3,0,117,10,79,76,53,32,34,14,0,291,0,21,21,36,37,27,12,0,155,33,94,117,137,97,75,23,6,585,17,95,93,74,95,70,18,5,473,26,70,42,33,22,16,0,0,222,8,45,31,20,9,11,3,0,128,0,0,0,0,0,0,0,0,5,3,12,8,9,9,5,0,0,49,80,195,170,171,139,107,82,35,970,251,1020,902,911,766,573,257,81,4756,37,61,48,36,30,9,0,5,223,3,9,11,13,11,3,0,0,44,0,29,18,11,10,5,8,6,83,7,36,23,15,5,7,0,0,101,4,13,20,16,6,0,0,0,67,42,203,154,145,136,83,40,5,792,11,84,79,88,146,97,31,5,536,47,170
507021166,8,32,52,46,25,20,4,0,194,12,14,30,13,17,5,0,0,91,34,189,173,213,204,107,72,12,995,16,64,68,59,64,33,34,6,347,0,17,28,23,19,11,6,0,107,6,51,47,53,40,16,3,3,221,4,16,27,32,34,28,9,0,156,19,85,85,87,84,46,11,4,428,21,68,56,56,53,37,9,0,300,16,45,42,38,25,4,0,0,172,3,32,18,25,21,3,3,0,107,3,0,3,4,7,0,0,0,13,0,7,6,9,8,8,4,0,45,47,71,93,85,80,50,36,30,485,194,699,720,742,684,377,190,60,3671,18,50,51,33,12,9,3,0,170,0,3,5,10,4,0,0,0,29,0,25,18,18,11,13,5,3,96,7,24,18,16,4,0,0,0,69,5,25,30,18,11,0,0,0,84,34,150,125,143,114,44,13,8,641,8,88,91,114,107,71,23,10,505,29,124
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,10,16,32,11,6,3,0,0,73,26,93,52,12,5,4,0,0,195,95,336,340,196,77,46,18,0,1105,24,81,56,34,27,14,6,0,241,0,20,12,11,4,3,3,0,53,8,31,46,15,5,0,0,0,112,3,19,17,9,8,3,0,0,60,43,175,124,69,31,12,0,3,453,16,59,40,23,16,6,0,0,160,15,30,15,0,4,0,0,0,66,15,76,54,21,6,5,0,0,177,0,0,0,0,0,0,0,0,3,3,13,12,10,0,0,0,0,48,64,82,85,34,23,24,3,0,323,319,1034,889,458,223,111,36,3,3075,17,51,23,6,8,3,0,0,107,6,43,22,3,6,0,0,0,76,11,38,32,9,7,0,0,0,96,3,7,7,0,0,0,0,0,21,4,12,8,3,3,0,0,0,30,50,191,131,75,45,15,6,0,513,23,124,86,56,24,9,0,0,332,64,333
507031170,0,7,3,7,0,3,3,0,32,8,14,17,11,3,0,0,0,49,38,108,87,90,64,35,47,8,487,24,34,28,25,24,17,14,7,172,3,12,12,9,9,3,0,0,52,7,8,8,4,3,3,3,0,37,0,10,9,5,3,4,0,0,29,16,22,31,20,18,4,3,0,113,15,21,17,22,17,5,7,0,99,6,11,10,9,3,5,0,0,45,11,22,19,7,9,0,4,0,71,0,0,0,0,0,0,0,0,0,0,3,4,9,4,0,0,0,16,62,54,71,64,44,44,33,18,375,177,330,311,291,204,125,112,35,1586,6,0,11,10,0,0,0,0,27,3,4,0,0,6,0,0,0,16,6,7,13,0,4,3,0,0,35,4,4,3,0,0,0,0,0,11,3,10,9,4,0,0,0,0,26,26,53,38,27,30,11,11,5,200,6,22,26,36,17,6,5,0,114,38,65
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,7,3,0,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,3,10,3,3,7,0,0,28,11,29,23,13,7,0,0,0,86,65,140,155,144,131,79,45,12,769,11,48,45,29,28,28,16,3,217,10,16,6,7,10,4,0,0,49,7,17,9,16,4,3,0,0,52,0,8,11,12,6,7,0,0,42,17,38,41,20,9,14,6,0,152,12,28,22,19,19,8,0,0,107,3,6,9,4,0,0,0,0,28,9,19,27,24,17,8,5,0,105,0,0,0,0,0,0,4,0,3,3,6,4,3,3,3,3,0,31,74,87,92,102,74,64,56,8,554,231,443,456,395,322,225,136,19,2228,3,19,14,8,3,0,0,0,45,0,9,3,0,0,0,0,0,20,3,17,8,4,7,3,3,0,50,3,3,0,0,3,0,0,0,11,3,9,7,5,5,3,0,0,33,29,50,34,43,36,17,7,0,223,9,43,40,44,23,11,3,0,180,50,106
507031261,3,9,7,7,3,0,0,0,26,6,32,13,5,3,0,0,0,54,44,139,103,87,77,40,11,0,501,18,52,19,30,22,5,4,0,155,5,7,11,8,8,0,0,0,36,3,15,10,8,5,5,0,0,49,0,10,3,4,0,4,0,0,30,19,68,48,14,13,8,0,0,169,3,20,13,9,10,7,3,0,63,11,9,7,0,0,4,0,0,31,10,22,12,13,6,0,0,0,58,0,0,0,0,0,0,0,0,3,0,7,0,0,6,6,0,0,15,207,410,263,112,36,31,5,3,1067,325,797,508,296,189,111,29,3,2254,3,26,13,3,5,0,0,0,45,0,6,8,0,0,0,0,0,14,0,8,8,4,0,3,0,0,28,0,8,3,0,0,0,0,0,12,3,7,3,4,3,0,0,0,18,25,80,30,25,26,8,3,0,192,14,63,31,32,22,4,0,0,162,41,115
507041175,20,19,24,34,44,25,15,0,173,12,25,31,21,11,4,0,0,105,44,118,119,144,163,124,70,32,805,11,37,40,42,46,24,20,7,229,4,5,7,9,13,7,10,0,48,9,41,64,62,46,29,17,5,269,3,4,11,8,26,18,5,7,79,41,103,153,147,148,90,30,7,716,23,32,39,54,46,31,18,5,244,13,17,8,4,9,10,0,0,60,4,11,8,7,7,4,8,0,52,0,0,0,0,0,0,0,0,3,3,4,3,0,9,3,4,0,31,31,39,30,33,32,25,28,22,237,205,466,539,571,586,392,215,86,3060,25,27,30,30,34,11,0,0,148,3,4,15,13,10,4,0,0,52,4,30,24,16,12,4,5,3,103,3,6,7,9,5,4,0,0,39,4,4,5,3,0,3,0,0,22,33,98,104,99,110,79,47,14,590,9,38,46,79,112,73,24,10,399,67,147
507041176,9,7,10,12,15,9,0,0,65,5,12,21,9,7,0,0,0,62,23,54,54,58,60,34,19,3,305,8,8,12,8,14,9,6,0,64,0,3,3,4,0,3,0,0,15,10,16,17,11,12,6,3,0,72,0,0,3,9,7,13,4,0,38,20,40,40,38,29,20,11,5,199,4,8,19,15,10,13,9,0,76,5,8,0,3,4,3,0,0,26,0,8,3,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13,6,6,13,5,11,4,14,6,64,92,165,204,191,174,122,62,15,1021,7,7,11,15,4,4,0,0,55,0,0,7,3,3,0,0,0,10,0,4,15,3,0,3,0,0,26,0,0,0,5,0,0,0,0,7,0,0,7,0,0,0,0,0,7,9,42,38,31,35,24,15,0,193,7,23,16,36,37,25,10,3,154,19,46
507041177,5,25,44,41,32,18,6,0,171,13,13,19,28,12,0,0,0,85,42,159,197,202,157,136,63,33,988,16,89,62,55,47,40,28,8,352,3,14,23,27,15,14,3,0,100,9,43,54,44,26,19,11,4,206,0,24,22,33,40,24,8,5,163,31,97,114,129,88,62,21,7,560,19,49,46,36,38,25,14,3,232,20,28,22,9,13,0,3,0,90,9,25,22,24,10,8,5,3,106,0,0,0,0,0,0,4,0,4,3,4,6,12,9,6,0,3,40,41,57,39,50,45,31,41,36,339,206,632,676,688,528,390,207,98,3441,11,28,33,28,14,4,0,0,124,0,10,10,9,0,0,0,0,36,5,16,27,11,7,7,10,4,90,3,17,13,12,7,0,0,0,50,4,16,7,15,7,0,0,0,49,49,167,155,150,122,60,34,9,746,18,100,127,132,136,62,28,5,613,47,166
507041178,16,33,41,52,44,41,16,3,241,10,49,55,28,13,3,0,0,160,63,170,192,223,189,155,85,30,1120,23,53,54,53,36,35,19,21,279,6,14,5,7,8,7,9,0,54,11,41,62,48,40,19,19,10,258,4,15,15,28,40,30,12,11,150,39,110,184,200,150,109,50,15,857,15,51,44,52,48,23,9,16,256,26,22,14,22,14,3,0,3,105,10,23,14,19,8,10,4,0,88,0,3,0,0,0,0,4,0,12,3,7,8,6,8,9,0,0,39,53,53,36,46,41,36,23,18,301,282,649,727,780,626,487,248,127,3924,18,55,41,27,18,9,0,0,172,0,9,12,19,4,0,0,0,54,18,18,37,21,12,3,3,3,111,7,11,21,9,6,3,0,0,58,0,13,8,8,3,3,0,0,35,45,152,133,140,114,84,42,23,738,20,55,91,125,130,98,47,20,581,46,163
507041179,13,4,22,20,31,33,3,0,132,14,23,30,24,10,5,0,0,108,36,81,97,115,126,116,65,22,655,13,24,23,21,23,19,14,9,144,0,9,3,3,3,11,3,0,38,8,36,22,19,15,16,5,3,127,5,8,6,17,24,19,6,6,92,21,72,73,83,56,67,18,11,401,10,24,26,17,21,21,15,0,133,10,9,4,3,3,4,0,0,40,0,6,9,7,4,8,0,0,39,0,0,0,0,0,0,0,0,4,0,0,0,9,5,7,4,0,22,4,4,16,7,14,25,30,25,126,132,312,337,353,332,346,170,81,2058,14,16,26,20,16,4,0,0,101,0,3,12,7,7,3,0,0,29,3,14,17,20,3,0,6,3,58,0,3,7,0,3,0,0,0,15,3,5,11,4,3,0,0,0,27,22,63,64,47,57,43,24,10,338,10,21,50,71,89,51,25,9,335,35,83
507041180,13,16,28,19,41,26,3,3,142,16,25,47,22,20,10,0,0,140,59,147,130,188,245,139,54,17,971,23,35,31,29,46,28,9,0,209,3,4,19,6,15,8,0,0,52,17,33,42,18,20,11,5,0,140,5,12,15,20,60,23,4,0,141,35,92,106,102,138,71,11,3,553,21,33,32,36,35,22,4,3,179,15,13,3,13,9,3,0,0,61,6,8,18,11,5,3,0,0,55,0,3,0,0,3,0,0,0,6,0,5,3,3,10,0,0,3,28,18,19,16,23,13,17,11,3,116,220,451,480,501,654,346,104,30,2789,17,23,28,28,16,10,0,0,111,6,4,6,11,6,4,0,0,43,14,19,17,14,5,7,0,0,80,7,7,9,0,0,3,0,0,26,0,9,9,6,4,3,0,0,24,36,89,83,100,122,46,11,3,481,13,47,72,98,152,45,18,3,451,43,120
507041181,9,26,43,52,33,29,8,10,215,12,23,30,34,14,3,0,0,108,64,146,238,259,189,145,86,44,1164,21,67,63,87,63,37,35,13,393,4,8,25,21,13,4,6,3,90,9,46,43,57,32,16,8,9,222,3,26,31,34,54,34,14,3,188,38,141,193,195,126,79,40,13,831,33,52,44,58,49,33,15,4,285,26,30,22,10,15,9,7,0,112,4,12,24,20,11,3,13,3,88,3,0,0,0,0,3,0,4,11,0,7,18,13,5,3,3,0,54,41,51,37,49,46,32,47,29,333,273,631,810,884,649,437,287,132,4108,17,33,43,32,19,11,8,0,154,0,7,6,12,5,0,3,0,36,7,16,31,11,7,11,8,6,92,4,15,14,11,9,0,0,0,55,3,10,9,8,3,5,0,0,42,40,138,165,188,136,78,50,25,821,19,68,130,184,126,73,47,12,661,56,166
507041182,18,35,42,26,38,14,6,3,176,20,55,25,31,21,7,0,0,151,83,204,139,181,214,157,84,26,1083,28,40,28,26,41,31,27,7,232,7,20,16,7,7,14,0,3,84,12,53,34,16,30,27,11,5,185,5,9,8,19,46,30,12,3,124,60,128,83,89,89,63,26,11,556,35,58,23,37,37,25,12,3,230,15,28,13,10,10,4,0,0,76,15,16,22,19,15,14,3,3,101,3,0,0,0,0,0,0,0,3,0,0,10,0,3,0,3,3,16,92,99,42,51,83,79,94,69,609,394,733,487,525,630,452,279,132,3638,39,49,32,16,20,8,0,0,167,0,15,8,13,5,4,0,0,44,16,26,17,16,5,10,11,0,95,0,11,6,3,4,0,0,0,32,10,11,8,4,0,0,0,0,38,72,139,76,71,79,57,42,15,551,15,55,58,99,113,47,27,12,431,66,161
507041183,0,14,11,11,3,6,0,0,45,0,5,13,5,0,0,0,0,32,22,79,60,60,47,29,14,7,311,3,28,24,14,11,6,4,0,91,0,7,12,6,0,0,3,0,31,3,14,16,12,3,0,3,0,48,0,12,5,7,3,0,0,0,29,5,26,32,30,18,9,8,0,131,3,28,25,15,4,3,0,0,77,11,10,10,3,6,0,0,0,39,0,15,11,7,4,3,8,0,49,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,11,26,25,23,14,14,13,7,3,132,75,274,249,179,108,75,48,17,1030,7,7,11,9,3,3,0,0,40,0,0,5,3,0,0,0,0,6,0,7,8,3,0,0,0,4,25,3,7,4,0,3,0,0,0,18,0,13,6,0,0,0,0,0,18,8,53,42,44,26,13,12,3,198,7,40,32,30,16,4,8,3,142,14,69
507041184,10,12,16,20,21,14,4,0,97,11,14,21,17,12,9,0,0,80,46,55,56,85,127,99,25,3,506,6,11,7,14,18,15,10,3,86,3,3,3,10,5,3,0,0,27,14,22,25,21,17,16,7,0,117,3,3,0,10,15,10,5,0,50,21,55,60,63,91,48,12,11,370,9,18,9,16,26,18,6,0,103,7,15,3,3,0,0,0,0,35,0,6,6,6,3,3,0,0,30,0,0,0,0,0,3,0,0,3,0,0,3,5,5,0,3,0,18,8,15,10,6,12,12,4,3,60,141,238,225,278,354,246,72,19,1578,10,11,18,24,13,9,0,0,78,0,5,7,10,3,0,0,0,28,5,10,3,6,9,6,3,0,42,7,5,4,7,0,0,0,0,20,0,3,3,9,4,0,0,0,20,19,43,44,54,50,25,10,3,250,9,18,27,58,62,18,9,0,209,36,77
507051185,13,32,36,25,13,3,0,0,126,38,98,77,24,7,7,0,0,239,230,741,632,504,307,172,66,13,2657,105,255,148,132,74,44,29,4,793,6,36,28,29,16,13,6,0,132,7,49,84,53,32,14,3,0,245,9,42,45,39,25,18,3,0,180,50,196,221,130,54,38,9,8,704,40,103,82,53,24,15,6,0,333,21,32,32,14,6,3,3,0,111,35,96,60,53,21,27,3,0,290,0,3,0,0,0,0,0,0,12,10,24,19,18,18,4,3,0,95,192,238,170,122,98,72,44,8,955,759,1944,1634,1203,695,433,181,33,6879,7,49,41,19,9,3,0,0,127,10,18,26,16,8,4,0,0,82,19,48,39,16,8,6,0,0,136,10,29,10,3,3,3,0,0,54,18,26,18,12,3,0,0,0,77,112,313,254,187,108,50,18,3,1048,62,251,220,176,83,32,18,3,845,174,562
507051186,5,7,4,0,0,0,3,0,19,17,13,6,14,3,0,0,0,58,58,130,110,123,152,91,41,17,735,24,37,33,36,29,28,22,0,203,3,9,10,4,11,3,0,0,42,3,3,8,11,15,7,0,0,46,4,3,3,9,6,3,0,0,30,14,35,23,22,20,5,4,0,122,14,19,16,3,18,7,0,0,72,3,0,7,8,0,3,0,0,25,8,15,14,11,4,20,0,0,80,3,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,10,46,47,36,44,54,54,48,19,339,194,314,269,285,316,234,122,44,1779,3,11,6,8,6,0,0,0,41,0,0,5,4,6,0,0,0,15,0,9,6,7,0,3,3,3,36,4,0,0,3,0,0,0,0,9,0,8,3,0,0,3,0,0,16,22,36,24,35,47,29,13,0,205,14,18,34,25,22,8,3,3,133,59,84
507051187,3,4,6,8,4,5,0,0,33,17,19,15,11,4,3,0,0,72,84,205,237,294,171,85,37,8,1125,32,73,66,69,43,22,11,4,307,3,8,12,10,9,8,0,0,43,5,13,21,28,11,8,3,0,87,4,9,19,29,23,5,3,0,92,19,31,40,60,30,22,7,3,216,31,18,38,23,15,6,0,0,140,8,11,4,3,3,3,0,0,40,12,19,20,29,6,7,3,0,99,3,0,0,0,0,0,0,0,8,10,7,11,16,7,5,0,0,53,87,58,57,82,43,30,38,34,422,319,480,545,663,367,211,111,47,2745,5,10,15,9,7,0,0,0,40,3,8,9,5,0,0,0,0,21,3,4,16,6,5,0,3,0,42,8,3,0,9,0,0,0,0,16,6,5,10,5,3,0,0,0,28,34,67,73,97,60,26,5,3,368,23,50,94,91,32,17,12,0,319,59,132
507051188,3,20,10,19,14,5,4,0,75,26,31,24,17,9,0,0,0,108,135,325,279,298,293,206,133,31,1700,24,70,59,73,59,65,57,12,425,3,10,10,8,12,11,0,0,66,9,19,23,23,19,16,7,0,119,3,12,16,10,34,19,8,0,107,21,44,59,58,63,36,11,6,301,19,45,37,27,21,14,4,0,174,16,9,11,11,11,4,0,0,55,33,37,20,27,25,11,6,3,162,0,3,0,0,4,0,0,0,9,6,12,9,12,7,4,6,0,53,282,353,180,155,110,101,96,45,1314,580,994,748,737,665,508,334,100,4661,3,17,11,16,7,7,5,0,68,4,12,6,4,0,4,0,0,34,18,20,16,13,10,14,9,3,110,3,5,4,0,4,0,0,0,19,5,12,12,4,0,0,0,0,40,39,57,63,95,81,61,30,22,449,18,53,64,62,65,38,11,0,312,68,131
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,10,12,12,18,7,3,0,65,9,9,18,7,6,0,0,0,46,72,157,170,218,216,193,97,31,1165,33,54,53,58,56,48,32,4,335,6,17,18,6,10,7,5,5,76,7,11,12,14,17,16,0,0,83,0,10,12,17,21,20,9,0,100,17,24,39,49,42,30,13,5,218,16,24,27,19,18,20,3,0,126,11,8,9,5,4,0,3,0,43,6,9,9,21,20,7,9,0,80,0,0,0,0,3,0,0,4,12,0,7,4,7,8,8,0,0,38,39,34,41,46,34,48,53,32,326,220,380,418,489,474,409,239,82,2711,9,12,21,5,12,3,0,0,55,3,0,9,7,7,3,0,0,20,0,10,9,10,10,7,11,8,63,3,5,3,3,0,0,0,0,14,0,7,8,3,4,3,3,0,27,23,59,64,97,82,49,33,9,418,9,71,75,77,67,33,19,3,357,44,83
