SA2_MAINCODE_2016,DC0_4FSEOMSEO,DC0_4FSEOMSolsEVww,DC0_4FSEOMSolNwna,DC0_4FSEOMsol_pEns,DC0_4FSEOMSolsET,DC0_4FSEOM_LpEns,DC0_4FSEOMT,DC0_4FSolsEVwwMSEO,DC0_4FSolsEVwwMSolsEVww,DC0_4FSolsEVwwMSolNwna,DC0_4FSolsEVwwMsol_pEns,DC0_4FSolsEVwwMSolsET,DC0_4FSolsEVwwM_LpEns,DC0_4FSolsEVwwMT,DC0_4FSolNwnaMSEO,DC0_4FSolNwnaMSolsEVww,DC0_4FSolNwnaMSolNwna,DC0_4FSolNwnaMsol_pEns,DC0_4FSolNwnaMSolsET,DC0_4FSolNwnaM_LpEns,DC0_4FSolNwnaMT,DC0_4FSol_pEnsMSEO,DC0_4FSol_pEnsMSolsEVww,DC0_4FSol_pEnsMSolNwna,DC0_4FSol_pEnsMsol_pEns,DC0_4FSol_pEnsMSolsET,DC0_4FSol_pEnsM_LpEns,DC0_4FSol_pEnsMT,DC0_4FSolsETMSEO,DC0_4FSolsETMSolsEVww,DC0_4FSolsETMSolNwna,DC0_4FSolsETMsol_pEns,DC0_4FSolsETMSolsET,DC0_4FSolsETM_LpEns,DC0_4FSolsETMT,DC0_4F_LpEnsMSEO,DC0_4F_LpEnsMSolsEVww,DC0_4F_LpEnsMSolNwna,DC0_4F_LpEnsMsol_pEns,DC0_4F_LpEnsMSolsET,DC0_4F_LpEnsM_LpEns,DC0_4F_LpEnsMT,DC0_4FTMSEO,DC0_4FTMSolsEVww,DC0_4FTMSolNwna,DC0_4FTMsol_pEns,DC0_4FTMSolsET,DC0_4FTM_LpEns,DC0_4FTMT,DC5_9FSEOMSEO,DC5_9FSEOMSolsEVww,DC5_9FSEOMSolNwna,DC5_9FSEOMsol_pEns,DC5_9FSEOMSolsET,DC5_9FSEOM_LpEns,DC5_9FSEOMT,DC5_9FSolsEVwwMSEO,DC5_9FSolsEVwwMSolsEVww,DC5_9FSolsEVwwMSolNwna,DC5_9FSolsEVwwMsol_pEns,DC5_9FSolsEVwwMSolsET,DC5_9FSolsEVwwM_LpEns,DC5_9FSolsEVwwMT,DC5_9FSolNwnaMSEO,DC5_9FSolNwnaMSolsEVww,DC5_9FSolNwnaMSolNwna,DC5_9FSolNwnaMsol_pEns,DC5_9FSolNwnaMSolsET,DC5_9FSolNwnaM_LpEns,DC5_9FSolNwnaMT,DC5_9FSol_pEnsMSEO,DC5_9FSol_pEnsMSolsEVww,DC5_9FSol_pEnsMSolNwna,DC5_9FSol_pEnsMsol_pEns,DC5_9FSol_pEnsMSolsET,DC5_9FSol_pEnsM_LpEns,DC5_9FSol_pEnsMT,DC5_9FSolsETMSEO,DC5_9FSolsETMSolsEVww,DC5_9FSolsETMSolNwna,DC5_9FSolsETMsol_pEns,DC5_9FSolsETMSolsET,DC5_9FSolsETM_LpEns,DC5_9FSolsETMT,DC5_9F_LpEnsMSEO,DC5_9F_LpEnsMSolsEVww,DC5_9F_LpEnsMSolNwna,DC5_9F_LpEnsMsol_pEns,DC5_9F_LpEnsMSolsET,DC5_9F_LpEnsM_LpEns,DC5_9F_LpEnsMT,DC5_9FTMSEO,DC5_9FTMSolsEVww,DC5_9FTMSolNwna,DC5_9FTMsol_pEns,DC5_9FTMSolsET,DC5_9FTM_LpEns,DC5_9FTMT,DC10_12FSEOMSEO,DC10_12FSEOMSolsEVww,DC10_12FSEOMSolNwna,DC10_12FSEOMsol_pEns,DC10_12FSEOMSolsET,DC10_12FSEOM_LpEns,DC10_12FSEOMT,DC10_12FSolsEVwwMSEO,DC10_12FSolsEVwwMSolsEVww,DC10_12FSolsEVwwMSolNwna,DC10_12FSolsEVwwMsol_pEns,DC10_12FSolsEVwwMSolsET,DC10_12FSolsEVwwM_LpEns,DC10_12FSolsEVwwMT,DC10_12FSolNwnaMSEO,DC10_12FSolNwnaMSolsEVww,DC10_12FSolNwnaMSolNwna,DC10_12FSolNwnaMsol_pEns,DC10_12FSolNwnaMSolsET,DC10_12FSolNwnaM_LpEns,DC10_12FSolNwnaMT,DC10_12FSol_pEnsMSEO,DC10_12FSol_pEnsMSolsEVww,DC10_12FSol_pEnsMSolNwna,DC10_12FSol_pEnsMsol_pEns,DC10_12FSol_pEnsMSolsET,DC10_12FSol_pEnsM_LpEns,DC10_12FSol_pEnsMT,DC10_12FSolsETMSEO,DC10_12FSolsETMSolsEVww,DC10_12FSolsETMSolNwna,DC10_12FSolsETMsol_pEns,DC10_12FSolsETMSolsET,DC10_12FSolsETM_LpEns,DC10_12FSolsETMT,DC10_12F_LpEnsMSEO,DC10_12F_LpEnsMSolsEVww,DC10_12F_LpEnsMSolNwna,DC10_12F_LpEnsMsol_pEns,DC10_12F_LpEnsMSolsET,DC10_12F_LpEnsM_LpEns,DC10_12F_LpEnsMT,DC10_12FTMSEO,DC10_12FTMSolsEVww,DC10_12FTMSolNwna,DC10_12FTMsol_pEns,DC10_12FTMSolsET,DC10_12FTM_LpEns,DC10_12FTMT,DC13_14FSEOMSEO,DC13_14FSEOMSolsEVww,DC13_14FSEOMSolNwna,DC13_14FSEOMsol_pEns,DC13_14FSEOMSolsET,DC13_14FSEOM_LpEns,DC13_14FSEOMT,DC13_14FSolsEVwwMSEO,DC13_14FSolsEVwwMSolsEVww,DC13_14FSolsEVwwMSolNwna,DC13_14FSolsEVwwMsol_pEns,DC13_14FSolsEVwwMSolsET,DC13_14FSolsEVwwM_LpEns,DC13_14FSolsEVwwMT,DC13_14FSolNwnaMSEO,DC13_14FSolNwnaMSolsEVww,DC13_14FSolNwnaMSolNwna,DC13_14FSolNwnaMsol_pEns,DC13_14FSolNwnaMSolsET,DC13_14FSolNwnaM_LpEns,DC13_14FSolNwnaMT,DC13_14FSol_pEnsMSEO,DC13_14FSol_pEnsMSolsEVww,DC13_14FSol_pEnsMSolNwna,DC13_14FSol_pEnsMsol_pEns,DC13_14FSol_pEnsMSolsET,DC13_14FSol_pEnsM_LpEns,DC13_14FSol_pEnsMT,DC13_14FSolsETMSEO,DC13_14FSolsETMSolsEVww,DC13_14FSolsETMSolNwna,DC13_14FSolsETMsol_pEns,DC13_14FSolsETMSolsET,DC13_14FSolsETM_LpEns,DC13_14FSolsETMT,DC13_14F_LpEnsMSEO,DC13_14F_LpEnsMSolsEVww,DC13_14F_LpEnsMSolNwna,DC13_14F_LpEnsMsol_pEns,DC13_14F_LpEnsMSolsET,DC13_14F_LpEnsM_LpEns,DC13_14F_LpEnsMT,DC13_14FTMSEO,DC13_14FTMSolsEVww,DC13_14FTMSolNwna,DC13_14FTMsol_pEns,DC13_14FTMSolsET,DC13_14FTM_LpEns,DC13_14FTMT,DC15_17FSEOMSEO,DC15_17FSEOMSolsEVww,DC15_17FSEOMSolNwna,DC15_17FSEOMsol_pEns
507021164,229,3,0,0,3,0,233,17,15,0,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,16,0,36,0,0,0,0,0,0,0,246,22,0,0,22,0,270,323,15,0,0,15,0,339,21,18,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,18,0,39,0,0,0,0,0,0,0,347,32,0,0,32,0,387,224,5,0,0,5,0,228,9,7,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,7,0,17,0,0,0,0,0,0,0,232,15,0,0,15,0,251,129,0,0,0,0,0,129,5,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,13,0,0,0,0,0,0,0,136,3,0,0,3,0,136,154,4,0,0
507021165,393,20,0,0,20,0,415,30,46,0,0,46,0,80,0,3,0,0,5,0,5,0,0,0,0,0,0,0,30,51,0,0,49,0,79,0,0,0,0,0,0,0,427,70,0,0,71,3,502,326,12,0,0,12,0,334,27,40,0,0,40,0,69,0,0,0,0,3,0,3,0,0,0,0,0,0,0,27,39,0,0,43,0,76,0,0,0,0,0,0,0,350,52,0,0,56,0,407,176,16,0,0,16,0,189,14,24,0,0,24,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,0,25,0,38,0,0,0,0,0,0,0,191,40,0,0,36,0,226,123,3,0,0,3,0,129,7,10,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,13,0,0,0,0,0,0,0,135,7,0,0,7,0,139,179,8,0,0
507021166,486,38,0,0,38,0,525,56,51,3,0,52,0,109,0,6,4,0,9,0,9,0,0,0,0,0,0,0,56,60,6,0,60,0,116,0,0,0,0,0,0,0,537,96,6,0,101,0,641,420,22,0,0,22,0,441,30,43,3,0,50,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,3,0,55,0,81,0,0,0,0,0,0,0,452,72,3,0,71,0,529,223,3,0,0,3,0,229,11,34,0,0,34,0,46,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,36,3,0,38,0,54,0,0,0,0,0,0,0,237,40,3,0,43,0,282,129,7,0,0,7,0,131,9,12,0,0,18,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,19,6,0,22,0,30,0,0,0,0,0,0,0,139,24,6,0,28,0,162,175,6,0,0
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,645,30,0,0,30,0,677,44,443,4,0,448,0,495,3,21,4,0,30,0,32,0,3,0,0,0,0,3,53,466,13,0,481,0,530,3,6,0,0,6,7,9,696,501,13,0,513,4,1214,516,19,0,0,19,0,528,40,304,0,3,308,0,347,0,18,4,0,23,0,23,0,3,0,0,3,0,4,36,324,4,3,326,0,366,0,0,0,0,0,0,0,551,339,4,3,349,0,899,213,8,0,0,8,0,217,16,129,0,0,129,0,139,0,9,4,0,7,0,7,0,0,0,0,0,0,0,16,133,4,0,136,0,153,0,0,0,0,0,0,0,224,143,4,0,146,0,373,118,0,0,0,0,0,118,11,83,4,0,89,0,97,0,4,0,0,4,0,5,0,0,0,0,0,0,0,12,85,4,0,90,0,100,0,0,0,0,0,0,0,126,85,4,0,90,0,214,142,6,0,0
507031170,286,4,0,0,4,0,292,28,53,3,0,54,0,87,3,3,0,0,7,0,11,0,0,0,0,0,0,0,33,62,0,0,61,0,100,3,0,0,0,0,3,6,324,67,0,0,66,3,396,266,14,0,0,14,0,274,9,42,0,0,42,0,48,3,7,0,0,9,0,10,0,0,0,0,0,0,0,8,43,0,0,46,0,58,0,0,0,0,0,0,3,272,55,0,0,59,0,334,117,3,0,0,3,0,120,4,30,0,0,30,0,33,0,3,0,0,3,0,3,0,3,0,0,3,0,3,4,35,0,0,35,0,34,0,0,0,0,0,0,0,118,41,0,0,41,0,160,76,0,0,0,0,0,76,3,12,0,0,12,0,21,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,15,0,0,15,0,21,0,0,0,0,0,0,0,79,15,0,0,15,0,101,88,4,0,0
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,351,18,0,0,18,0,364,41,68,7,0,76,0,120,0,4,4,4,10,0,10,0,0,0,0,0,0,0,41,75,8,4,90,0,127,0,0,0,0,0,5,3,389,92,8,4,109,5,495,334,9,0,0,9,0,340,18,64,3,0,67,0,83,0,4,7,0,10,0,14,0,0,0,0,0,0,0,23,68,10,3,78,0,97,0,0,0,0,0,0,0,355,78,10,3,84,0,444,184,3,0,0,3,0,180,3,34,0,0,34,0,34,0,0,4,0,6,0,4,0,0,0,0,0,0,0,8,29,4,0,37,0,39,0,0,0,0,0,0,0,186,36,4,0,39,0,226,119,0,0,0,0,0,119,4,32,0,0,32,0,33,3,3,0,0,3,0,9,0,0,0,0,0,0,0,4,36,3,0,39,0,43,0,0,0,0,0,0,0,124,36,3,0,41,0,161,126,7,0,0
507031261,189,10,0,0,10,0,203,13,98,0,0,98,0,113,0,4,3,0,7,0,11,0,0,0,0,0,0,0,14,104,3,0,112,0,125,0,0,0,0,0,0,0,207,111,3,0,120,0,328,174,3,0,0,3,0,180,4,54,0,0,54,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,55,0,64,0,0,0,0,0,3,3,178,61,0,0,63,3,245,103,3,0,0,3,0,105,4,19,0,0,19,0,21,0,0,3,0,5,0,5,0,0,0,0,0,0,0,4,21,3,0,23,0,29,0,0,0,0,0,0,0,107,26,3,0,28,0,132,64,4,0,0,4,0,64,0,10,0,0,10,0,15,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,14,0,17,0,0,0,0,0,0,0,64,13,0,0,19,0,80,90,0,0,0
507041175,277,17,0,0,17,0,293,26,110,4,0,114,0,143,0,9,0,0,10,0,17,0,0,0,0,0,0,0,33,127,6,0,126,0,162,0,0,0,0,0,0,0,308,139,6,0,143,0,450,326,12,0,0,12,0,338,34,134,4,0,138,0,177,0,13,4,0,12,0,18,0,0,0,0,0,0,0,41,150,4,0,152,0,188,0,0,0,0,0,0,0,363,162,4,0,167,0,533,203,11,0,0,11,0,217,17,69,3,0,70,0,84,0,0,3,0,3,0,3,0,0,0,0,0,0,0,17,67,10,0,77,0,92,0,0,0,0,0,0,0,216,77,10,0,90,0,303,116,3,0,0,3,0,120,11,49,3,0,52,0,62,0,3,0,0,3,0,3,0,0,0,0,0,0,0,11,53,3,0,54,0,61,0,0,0,0,0,0,0,123,50,3,0,57,0,183,214,8,0,0
507041176,80,0,0,0,0,0,76,13,43,3,0,43,0,57,0,0,3,0,4,0,4,0,0,0,0,0,0,0,13,44,3,0,47,0,62,0,0,0,0,0,0,0,94,42,3,0,44,0,141,117,5,0,0,5,0,121,13,40,3,0,42,0,55,0,3,3,0,5,0,5,0,0,0,0,0,0,0,13,43,4,0,52,0,65,0,0,0,0,0,0,0,130,46,4,0,51,0,184,61,0,0,0,0,0,61,3,35,0,0,38,0,40,0,3,3,0,3,0,3,0,0,0,0,0,0,0,3,35,0,0,43,0,48,0,0,0,0,0,0,0,65,35,0,0,43,0,108,44,4,0,0,4,0,46,4,25,0,0,25,0,32,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,30,0,0,30,0,35,0,0,0,0,0,0,0,48,32,0,0,32,0,75,73,0,0,0
507041177,532,22,3,0,24,0,559,41,54,0,0,54,0,96,0,3,0,0,3,0,3,0,0,0,0,0,0,0,40,62,0,0,62,0,98,3,0,0,0,0,0,3,580,81,3,0,79,0,659,485,13,0,0,11,0,495,32,43,0,0,43,0,74,0,8,0,0,8,0,8,0,0,0,0,0,0,0,30,48,0,0,48,0,78,0,0,0,0,0,0,0,518,59,0,0,56,0,579,283,10,0,0,9,0,293,11,15,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,14,0,24,0,0,0,0,0,0,0,295,25,0,0,28,0,321,172,4,0,0,4,0,178,8,19,0,0,19,0,20,0,4,0,0,4,0,4,0,0,0,0,0,0,0,9,24,0,0,24,0,28,0,0,0,0,0,0,0,184,27,0,0,27,0,208,223,0,0,0
507041178,354,32,0,0,32,0,389,53,177,3,0,181,0,233,0,15,5,0,23,0,23,0,0,0,0,0,0,0,53,195,7,0,204,0,252,0,0,0,0,0,0,0,409,223,7,0,230,0,642,457,26,0,0,26,0,475,41,143,9,0,150,0,192,3,10,0,0,11,0,10,0,0,0,0,0,0,0,43,151,9,0,161,0,206,0,0,0,0,0,0,0,502,180,9,0,182,0,686,294,8,0,0,8,0,300,17,78,0,0,76,0,95,3,11,4,0,13,0,16,0,0,0,0,0,0,0,20,85,5,0,92,0,114,3,0,0,0,0,0,3,321,90,5,0,94,0,417,157,9,0,0,9,0,169,20,41,0,0,43,0,55,0,3,0,0,3,0,6,0,0,0,0,0,0,0,16,43,4,0,48,0,63,0,0,0,0,0,0,0,177,56,4,0,58,0,238,275,11,0,0
507041179,156,10,0,0,10,0,162,18,94,0,0,94,0,114,0,8,3,0,17,0,17,0,0,0,0,3,0,3,18,106,8,0,111,0,130,0,0,0,0,0,0,0,180,112,8,0,119,0,293,247,8,0,0,8,0,254,25,116,0,0,114,0,144,0,3,7,0,9,0,9,0,0,0,0,0,0,0,25,122,6,0,130,0,154,0,0,0,0,0,0,0,270,126,6,0,130,0,402,118,10,0,0,10,0,132,11,79,0,0,76,0,87,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,75,4,0,79,0,94,0,0,0,0,0,0,0,135,85,4,0,86,0,218,75,3,0,0,3,0,76,3,49,0,0,49,0,48,0,7,5,0,8,0,8,0,0,0,0,0,0,0,3,51,5,0,59,0,61,0,0,0,0,0,0,0,76,59,5,0,58,0,136,106,0,0,0
507041180,276,14,0,0,14,0,296,26,71,3,0,72,0,103,0,0,0,0,6,0,6,3,0,0,0,0,0,3,26,76,3,0,83,0,106,0,0,0,0,0,0,0,303,92,3,0,96,0,402,398,12,0,0,12,0,407,33,92,0,0,95,0,128,0,8,3,0,8,0,8,0,0,0,0,0,0,0,33,102,5,0,105,0,137,0,0,0,0,0,0,0,427,112,5,0,118,0,546,215,12,0,0,12,0,223,13,44,8,0,49,0,57,0,4,3,0,4,0,4,0,0,0,0,0,0,0,13,48,8,0,57,0,66,0,0,0,0,0,0,0,222,62,8,0,69,0,290,179,0,0,0,0,0,176,13,19,0,0,19,0,35,0,3,0,0,3,0,4,0,0,0,0,0,0,0,10,25,0,0,25,0,36,0,0,0,0,0,0,0,188,30,0,0,30,0,214,243,8,0,0
507041181,599,21,0,0,21,3,624,57,68,0,0,68,0,118,0,5,4,0,9,0,9,0,0,0,0,0,0,0,53,67,4,0,77,0,131,3,0,0,0,0,0,3,661,88,4,0,93,3,755,747,25,0,0,25,0,773,47,71,0,0,70,0,120,0,7,0,0,14,0,14,0,0,0,0,0,0,0,47,78,0,0,79,0,125,0,0,0,0,0,0,0,796,98,0,0,100,0,899,448,12,0,0,12,0,458,16,34,0,0,34,0,51,0,7,0,0,7,0,7,3,0,0,0,0,0,3,18,43,0,0,43,0,63,0,0,0,0,0,0,0,466,53,0,0,53,0,520,266,6,0,0,6,0,280,11,27,0,0,25,0,39,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,27,0,0,30,0,39,0,0,0,0,0,0,0,279,38,0,0,39,0,317,385,16,0,0
507041182,213,11,0,0,11,0,228,15,120,3,0,121,0,136,0,10,0,0,10,0,14,0,0,0,0,0,0,0,17,126,3,0,126,0,148,0,0,0,0,0,0,0,232,142,3,0,145,0,378,232,9,0,0,9,0,239,17,100,3,4,102,0,122,0,8,0,0,8,0,13,0,0,0,0,0,0,0,23,109,3,4,116,0,137,0,0,0,0,0,0,0,251,119,3,4,123,0,376,151,7,0,0,7,0,163,12,46,3,0,46,0,61,0,7,0,0,8,0,8,0,0,0,0,0,0,0,12,46,3,0,53,0,69,0,0,0,0,0,0,0,162,55,3,0,60,0,226,100,4,0,0,4,0,105,8,27,3,0,31,0,43,0,3,6,0,5,0,5,0,0,0,0,0,0,0,8,30,9,0,38,0,46,3,0,0,0,0,0,3,111,32,9,0,39,0,152,172,4,0,0
507041183,189,7,0,0,7,0,197,15,30,0,0,30,0,41,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,36,0,0,36,0,49,0,0,0,0,0,0,0,204,40,0,0,40,0,248,168,3,0,0,3,0,174,14,13,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,17,0,33,0,0,0,0,0,0,0,184,23,0,0,19,0,209,112,0,0,0,0,0,109,7,6,0,0,11,0,14,0,6,0,0,6,0,5,0,0,0,0,0,0,0,7,10,0,0,17,0,25,0,0,0,0,0,0,0,119,14,0,0,15,0,137,49,5,0,0,5,0,50,3,11,0,0,11,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,14,0,0,17,0,17,0,0,0,0,0,0,0,50,17,0,0,17,0,70,50,4,0,0
507041184,93,4,0,0,4,0,94,6,64,0,0,65,0,74,0,5,3,0,8,0,8,0,0,0,0,0,0,0,6,71,5,0,71,0,81,0,0,0,0,0,0,0,98,70,5,0,77,0,176,165,8,0,0,8,0,174,19,59,0,3,66,0,81,0,7,0,0,4,0,4,0,0,0,0,0,0,0,19,61,7,3,72,0,89,0,0,0,0,0,0,0,178,73,7,3,79,0,261,125,4,0,0,4,0,130,11,37,0,0,42,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,3,0,45,0,53,0,0,0,0,0,0,0,138,42,3,0,46,0,183,92,0,0,0,0,0,100,3,36,0,0,34,0,46,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,38,3,0,38,0,44,0,0,0,0,0,0,0,103,37,3,0,39,0,146,136,3,0,0
507051185,1948,58,0,3,64,0,2011,71,263,9,0,272,0,347,9,15,4,0,22,0,26,0,0,0,0,3,0,3,81,275,13,0,289,0,371,0,0,0,0,0,0,0,2029,340,15,3,359,0,2391,1783,53,0,0,54,0,1841,55,221,0,0,220,0,273,0,4,0,0,10,0,10,0,0,0,0,0,0,3,52,221,3,0,231,0,287,0,0,0,0,0,0,0,1838,276,4,0,287,0,2121,863,15,0,0,20,0,882,25,102,5,0,103,0,129,0,9,0,0,9,0,7,0,0,0,0,0,0,0,22,105,5,0,111,0,131,0,0,0,0,0,0,0,885,122,3,0,133,0,1017,478,13,0,0,13,0,489,18,67,0,0,67,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,67,0,0,63,0,86,0,0,0,0,0,0,0,491,79,0,0,79,0,574,594,8,0,0
507051186,247,9,0,0,9,0,254,12,38,0,0,38,0,50,0,3,0,0,3,0,3,0,0,0,0,0,0,0,12,42,0,0,42,0,55,0,0,0,0,0,0,0,261,50,0,0,50,0,315,267,4,0,0,4,0,277,19,25,4,0,25,0,42,3,0,0,0,4,0,7,0,0,0,0,0,0,0,18,27,3,0,31,0,49,0,0,0,0,0,0,0,288,34,3,0,35,0,321,139,3,0,0,3,0,145,7,7,0,0,12,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,14,0,0,9,0,18,0,0,0,0,0,0,0,148,15,0,0,12,0,162,83,0,0,0,0,0,83,3,6,3,0,6,0,9,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,11,3,0,8,0,16,0,0,0,0,0,0,0,86,11,3,0,8,0,96,101,0,0,0
507051187,493,19,0,0,19,0,508,25,40,0,0,43,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,0,0,46,0,68,0,0,0,0,0,3,3,517,63,0,0,61,4,579,616,18,0,0,18,0,638,40,55,0,3,64,0,103,0,3,0,0,3,0,7,0,0,0,0,0,0,0,43,64,4,3,68,0,106,0,0,0,0,0,0,0,656,77,4,3,88,5,743,367,11,0,0,11,0,384,21,29,0,0,27,0,48,0,0,0,0,4,0,3,0,0,0,0,0,0,0,18,28,4,0,32,0,52,0,0,0,0,0,0,0,393,42,4,0,42,0,434,265,8,0,0,8,0,274,6,12,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,21,0,0,0,0,0,0,0,276,18,0,0,18,0,298,332,11,0,0
507051188,329,8,0,0,8,0,339,34,46,5,0,50,0,80,0,6,3,0,10,0,10,0,0,0,0,0,0,0,34,55,6,0,55,0,85,0,0,0,0,0,0,0,363,66,6,0,70,0,431,315,8,0,0,8,0,317,24,51,0,0,51,0,80,3,3,0,0,3,0,5,0,0,0,0,0,0,0,32,52,0,0,55,0,83,0,0,0,0,0,0,0,344,56,0,0,60,0,407,152,0,0,0,0,0,155,22,34,0,0,37,3,63,0,3,0,0,3,0,4,0,0,0,0,0,0,0,19,38,0,0,40,3,67,0,0,0,0,0,0,0,175,40,0,0,43,3,222,94,0,0,0,0,0,95,4,18,0,0,15,0,20,0,4,3,0,5,0,5,0,0,0,0,0,0,0,4,19,3,0,19,0,29,0,0,0,0,0,0,3,99,18,3,0,27,0,127,145,3,0,0
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,380,4,0,0,4,0,381,36,23,0,0,23,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,0,0,23,0,58,0,0,0,0,0,0,0,415,26,0,0,26,0,444,367,4,0,0,4,0,373,16,23,0,0,23,0,44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,22,0,0,22,0,46,0,0,0,0,0,0,0,388,32,0,0,32,0,414,220,0,0,0,0,0,219,7,9,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,13,0,22,0,0,0,0,0,0,0,223,18,0,0,19,0,241,122,0,0,0,3,0,126,4,9,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,16,0,0,0,0,0,0,0,131,9,0,0,10,0,145,177,4,0,0
