SA2_MAINCODE_2016,DC15_17FSEOMSolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FSolsEVwwMSEO,DC15_17FSolsEVwwMSolsEVww,DC15_17FSolsEVwwMSolNwna,DC15_17FSolsEVwwMsol_pEns,DC15_17FSolsEVwwMSolsET,DC15_17FSolsEVwwM_LpEns,DC15_17FSolsEVwwMT,DC15_17FSolNwnaMSEO,DC15_17FSolNwnaMSolsEVww,DC15_17FSolNwnaMSolNwna,DC15_17FSolNwnaMsol_pEns,DC15_17FSolNwnaMSolsET,DC15_17FSolNwnaM_LpEns,DC15_17FSolNwnaMT,DC15_17FSol_pEnsMSEO,DC15_17FSol_pEnsMSolsEVww,DC15_17FSol_pEnsMSolNwna,DC15_17FSol_pEnsMsol_pEns,DC15_17FSol_pEnsMSolsET,DC15_17FSol_pEnsM_LpEns,DC15_17FSol_pEnsMT,DC15_17FSolsETMSEO,DC15_17FSolsETMSolsEVww,DC15_17FSolsETMSolNwna,DC15_17FSolsETMsol_pEns,DC15_17FSolsETMSolsET,DC15_17FSolsETM_LpEns,DC15_17FSolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMSolsEVww,DC15_17F_LpEnsMSolNwna,DC15_17F_LpEnsMsol_pEns,DC15_17F_LpEnsMSolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMSolsEVww,DC15_17FTMSolNwna,DC15_17FTMsol_pEns,DC15_17FTMSolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMSolsEVww,DC18_20FSEOMSolNwna,DC18_20FSEOMsol_pEns,DC18_20FSEOMSolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FSolsEVwwMSEO,DC18_20FSolsEVwwMSolsEVww,DC18_20FSolsEVwwMSolNwna,DC18_20FSolsEVwwMsol_pEns,DC18_20FSolsEVwwMSolsET,DC18_20FSolsEVwwM_LpEns,DC18_20FSolsEVwwMT,DC18_20FSolNwnaMSEO,DC18_20FSolNwnaMSolsEVww,DC18_20FSolNwnaMSolNwna,DC18_20FSolNwnaMsol_pEns,DC18_20FSolNwnaMSolsET,DC18_20FSolNwnaM_LpEns,DC18_20FSolNwnaMT,DC18_20FSol_pEnsMSEO,DC18_20FSol_pEnsMSolsEVww,DC18_20FSol_pEnsMSolNwna,DC18_20FSol_pEnsMsol_pEns,DC18_20FSol_pEnsMSolsET,DC18_20FSol_pEnsM_LpEns,DC18_20FSol_pEnsMT,DC18_20FSolsETMSEO,DC18_20FSolsETMSolsEVww,DC18_20FSolsETMSolNwna,DC18_20FSolsETMsol_pEns,DC18_20FSolsETMSolsET,DC18_20FSolsETM_LpEns,DC18_20FSolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMSolsEVww,DC18_20F_LpEnsMSolNwna,DC18_20F_LpEnsMsol_pEns,DC18_20F_LpEnsMSolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMSolsEVww,DC18_20FTMSolNwna,DC18_20FTMsol_pEns,DC18_20FTMSolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMSolsEVww,DC21_24FSEOMSolNwna,DC21_24FSEOMsol_pEns,DC21_24FSEOMSolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FSolsEVwwMSEO,DC21_24FSolsEVwwMSolsEVww,DC21_24FSolsEVwwMSolNwna,DC21_24FSolsEVwwMsol_pEns,DC21_24FSolsEVwwMSolsET,DC21_24FSolsEVwwM_LpEns,DC21_24FSolsEVwwMT,DC21_24FSolNwnaMSEO,DC21_24FSolNwnaMSolsEVww,DC21_24FSolNwnaMSolNwna,DC21_24FSolNwnaMsol_pEns,DC21_24FSolNwnaMSolsET,DC21_24FSolNwnaM_LpEns,DC21_24FSolNwnaMT,DC21_24FSol_pEnsMSEO,DC21_24FSol_pEnsMSolsEVww,DC21_24FSol_pEnsMSolNwna,DC21_24FSol_pEnsMsol_pEns,DC21_24FSol_pEnsMSolsET,DC21_24FSol_pEnsM_LpEns,DC21_24FSol_pEnsMT,DC21_24FSolsETMSEO,DC21_24FSolsETMSolsEVww,DC21_24FSolsETMSolNwna,DC21_24FSolsETMsol_pEns,DC21_24FSolsETMSolsET,DC21_24FSolsETM_LpEns,DC21_24FSolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMSolsEVww,DC21_24F_LpEnsMSolNwna,DC21_24F_LpEnsMsol_pEns,DC21_24F_LpEnsMSolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMSolsEVww,DC21_24FTMSolNwna,DC21_24FTMsol_pEns,DC21_24FTMSolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMSolsEVww,TDCFSEOMSolNwna,TDCFSEOMsol_pEns,TDCFSEOMSolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFSolsEVwwMSEO,TDCFSolsEVwwMSolsEVww,TDCFSolsEVwwMSolNwna,TDCFSolsEVwwMsol_pEns,TDCFSolsEVwwMSolsET,TDCFSolsEVwwM_LpEns,TDCFSolsEVwwMT,TDCFSolNwnaMSEO,TDCFSolNwnaMSolsEVww,TDCFSolNwnaMSolNwna,TDCFSolNwnaMsol_pEns,TDCFSolNwnaMSolsET,TDCFSolNwnaM_LpEns,TDCFSolNwnaMT,TDCFSol_pEnsMSEO,TDCFSol_pEnsMSolsEVww,TDCFSol_pEnsMSolNwna,TDCFSol_pEnsMsol_pEns,TDCFSol_pEnsMSolsET,TDCFSol_pEnsM_LpEns,TDCFSol_pEnsMT,TDCFSolsETMSEO,TDCFSolsETMSolsEVww,TDCFSolsETMSolNwna,TDCFSolsETMsol_pEns,TDCFSolsETMSolsET,TDCFSolsETM_LpEns,TDCFSolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMSolsEVww,TDCF_LpEnsMSolNwna,TDCF_LpEnsMsol_pEns,TDCF_LpEnsMSolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMSolsEVww,TDCFTMSolNwna,TDCFTMsol_pEns,TDCFTMSolsET,TDCFTM_LpEns,TDCFTMT
507031172,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,7,0,137,7,36,0,0,32,0,45,0,3,3,0,4,0,5,0,0,0,0,0,0,0,7,40,3,0,42,0,45,0,0,0,0,0,0,0,139,42,3,0,44,0,184,19,3,0,0,3,0,24,0,19,0,0,19,0,19,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,20,4,0,21,0,21,0,0,0,0,0,0,0,19,16,4,0,26,0,43,8,0,0,0,0,0,13,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,8,8,0,0,8,0,15,1139,36,0,0,36,3,1182,68,247,10,3,268,0,340,7,15,20,4,43,0,46,0,0,0,0,0,0,0,77,266,31,12,305,0,384,3,0,0,0,0,5,6,1220,303,31,12,343,3,1570
507031261,0,0,90,3,19,0,0,19,0,18,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,19,3,0,20,0,22,0,0,0,0,0,0,0,92,18,3,0,21,0,111,29,0,0,0,0,0,29,0,11,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,9,0,0,0,0,0,0,0,26,11,0,0,11,0,34,6,0,0,0,0,0,6,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,6,4,0,0,4,0,15,654,20,0,0,20,0,677,28,211,0,0,212,0,242,0,7,9,0,23,0,21,0,0,0,0,0,0,0,27,226,11,0,237,0,266,3,0,0,0,0,6,8,690,246,11,0,257,3,948
507041175,8,0,221,7,45,0,0,46,0,57,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,45,5,0,49,0,62,0,0,0,0,0,0,0,221,54,5,0,59,0,279,128,3,0,0,3,0,128,18,29,0,0,35,0,46,0,3,0,0,4,0,4,0,0,0,0,0,0,0,18,29,3,0,37,0,50,0,0,0,0,0,0,0,147,34,3,0,40,0,186,72,0,0,0,0,0,72,5,13,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,11,0,20,0,0,0,0,0,0,0,80,13,0,0,11,0,96,1335,54,0,0,54,0,1390,126,452,16,0,465,0,593,3,31,12,0,40,0,43,0,0,0,0,0,0,0,125,481,28,0,508,0,633,0,0,0,0,0,0,0,1458,535,28,0,564,0,2020
507041176,0,0,74,3,30,0,0,30,0,42,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,35,0,0,35,0,41,0,0,0,0,0,0,0,79,39,0,0,39,0,117,32,0,0,0,0,0,32,3,27,0,0,27,0,30,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,25,0,0,27,0,34,0,0,0,0,0,0,0,41,25,0,0,27,0,64,23,0,0,0,0,0,23,0,15,0,0,15,0,21,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,15,4,0,18,0,19,0,0,0,0,0,0,0,22,15,4,0,18,0,39,426,8,0,0,8,0,434,43,221,3,0,222,0,271,0,16,8,0,20,0,23,0,0,0,0,0,0,0,45,232,17,0,246,0,296,0,0,0,0,0,0,0,472,242,17,0,255,0,728
507041177,0,0,221,15,15,0,0,15,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,11,0,0,15,0,28,0,0,0,0,0,0,0,235,15,0,0,20,0,254,123,0,0,0,0,0,127,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,13,0,0,0,0,0,0,0,134,10,0,0,10,0,143,39,0,0,0,0,0,39,3,4,0,0,4,0,8,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,6,0,8,0,0,0,0,0,0,0,46,6,0,0,6,0,49,1868,47,3,0,49,0,1919,102,158,0,0,158,0,259,3,18,0,0,17,0,26,3,0,0,0,0,0,3,107,174,0,0,176,0,283,4,0,0,0,0,0,4,1981,219,8,0,224,0,2204
507041178,11,0,291,21,66,0,0,69,0,85,3,0,8,0,8,0,9,0,0,0,0,0,0,0,25,66,6,0,78,0,95,0,0,0,0,0,0,0,297,79,6,0,84,0,390,162,8,0,0,8,0,174,9,43,3,0,39,0,52,0,8,3,0,13,0,13,0,0,0,0,0,0,0,13,48,3,0,52,0,63,0,0,0,0,0,0,0,175,58,3,0,64,0,233,103,7,0,0,7,0,106,0,21,0,0,21,0,22,0,3,10,0,12,0,12,0,0,0,0,0,0,0,0,24,10,0,28,0,31,0,0,0,0,0,0,0,101,27,10,0,33,0,137,1810,98,0,0,98,0,1904,163,565,10,0,578,0,744,8,44,28,3,75,0,83,4,0,0,0,0,0,4,168,611,40,3,659,0,828,5,0,0,0,0,0,5,1983,709,40,3,755,0,2736
507041179,0,0,101,14,77,0,0,77,0,87,0,14,4,0,18,0,18,0,0,0,0,0,0,0,14,92,5,0,91,0,103,0,0,0,0,0,0,0,115,90,5,0,95,0,209,63,3,0,0,3,0,66,3,52,0,0,57,0,61,0,3,0,0,7,0,7,0,0,0,0,0,0,0,3,58,3,0,62,0,68,0,0,0,0,0,0,0,70,55,3,0,61,0,130,30,0,0,0,0,0,32,4,27,0,0,27,0,30,0,3,3,0,4,0,4,0,0,0,0,0,0,0,4,35,4,0,37,0,37,0,0,0,0,0,0,0,33,37,4,0,40,0,68,795,28,0,0,28,0,829,77,493,5,0,500,0,571,0,37,20,0,62,0,62,0,5,3,0,7,0,7,77,532,30,0,560,0,641,0,0,0,0,0,0,0,872,561,30,0,593,0,1466
507041180,8,0,256,10,50,0,0,48,0,62,0,4,3,0,6,0,9,0,0,0,0,0,0,0,12,50,4,0,52,0,71,0,0,0,0,0,0,0,261,63,4,0,64,0,323,130,6,0,0,6,0,133,3,38,0,0,39,0,45,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,40,3,0,43,0,50,0,0,0,0,0,0,0,133,39,3,0,44,0,181,77,0,0,0,0,0,76,9,18,0,0,20,0,32,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,24,0,0,24,0,33,0,0,0,0,0,0,0,83,22,0,0,24,0,108,1513,53,0,0,52,0,1563,107,339,13,0,351,0,460,3,20,15,0,36,0,34,3,0,0,0,0,0,3,115,361,30,0,390,0,498,0,3,0,0,3,0,3,1626,412,26,0,444,0,2063
507041181,16,0,395,10,36,0,0,39,0,48,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,35,3,0,38,0,47,0,0,0,0,0,0,0,390,56,3,0,57,0,445,180,3,0,0,3,0,182,12,18,0,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,19,0,30,0,0,0,0,0,0,0,193,22,0,0,26,0,212,84,3,0,0,3,0,89,4,8,0,0,8,0,11,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,11,0,10,0,0,0,0,0,0,0,90,11,0,0,11,0,100,2714,83,0,0,83,3,2798,151,251,4,0,255,0,409,0,25,5,0,35,0,35,3,0,0,0,0,0,3,154,275,8,3,289,0,452,3,0,0,0,0,0,3,2874,361,8,3,374,3,3256
507041182,4,0,176,15,41,3,0,48,0,67,0,3,3,0,5,0,5,5,0,0,0,0,0,3,19,43,10,3,53,0,79,0,0,0,0,0,0,0,193,52,10,3,62,0,252,101,4,0,0,4,0,110,5,51,3,0,51,0,60,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,56,3,0,58,0,62,0,0,0,0,0,0,0,108,55,3,0,60,0,168,60,0,0,0,0,0,62,0,28,3,0,29,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,29,0,32,0,0,0,0,0,0,0,61,25,5,0,29,0,94,1037,39,0,0,39,0,1076,81,410,17,3,435,0,511,0,31,13,0,42,0,45,5,0,0,0,0,0,3,85,441,32,3,480,0,559,4,0,0,0,0,0,4,1128,486,32,3,518,0,1644
507041183,4,0,48,3,15,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,10,0,16,0,0,0,0,0,0,0,50,16,0,0,16,0,67,14,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,16,5,0,0,8,0,27,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,586,26,0,0,26,0,605,45,76,0,0,78,0,123,0,8,3,0,12,0,14,0,0,0,6,4,0,4,42,90,9,6,96,0,147,0,0,0,0,0,0,0,632,112,9,6,124,0,750
507041184,3,0,139,7,40,5,0,45,0,47,0,7,0,0,6,0,6,0,0,0,0,0,0,0,7,41,6,0,47,0,57,0,0,0,0,0,0,0,148,48,6,0,51,0,196,100,0,0,0,0,0,100,10,37,3,0,42,0,52,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,37,3,0,46,0,53,0,0,0,0,0,0,0,114,37,3,0,46,0,156,37,3,0,0,3,0,37,3,30,0,0,34,0,35,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,29,4,0,40,0,36,0,0,0,0,0,0,0,36,36,4,0,42,0,80,757,20,0,0,20,0,782,62,301,12,5,322,0,377,0,19,13,0,34,0,34,0,0,0,0,0,0,0,62,318,27,5,350,0,413,0,0,0,0,0,0,0,818,342,27,5,375,0,1190
507051185,8,0,606,20,81,0,0,83,0,100,0,3,0,0,3,0,5,0,0,0,0,0,0,0,21,86,0,0,89,0,110,0,0,0,0,0,0,0,617,99,0,0,100,0,712,178,0,0,0,0,0,179,7,28,0,0,28,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,28,0,39,0,0,0,0,0,0,0,177,30,0,0,30,0,209,50,0,0,0,0,0,56,0,10,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,14,0,0,0,0,0,0,0,53,15,0,0,13,0,69,5888,161,3,3,161,0,6058,196,769,21,0,786,0,982,7,31,8,0,40,0,51,0,0,0,0,3,0,3,207,800,26,0,829,0,1038,3,0,0,0,0,0,5,6097,963,28,3,999,0,7092
507051186,0,0,104,11,13,0,0,14,0,20,0,3,3,0,6,0,6,0,0,0,0,0,0,0,11,15,3,0,20,0,28,0,0,0,0,0,0,0,112,17,3,0,16,0,133,27,0,0,0,0,0,31,3,6,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,9,0,16,0,0,0,0,0,0,0,33,9,3,0,12,0,45,4,0,0,0,0,0,4,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,9,3,0,0,3,0,10,879,19,0,0,19,0,896,52,102,9,0,114,0,169,0,10,3,0,15,0,16,0,0,0,0,0,0,0,58,112,15,0,129,0,182,0,0,0,0,0,0,3,935,130,15,0,148,0,1083
507051187,11,0,337,14,19,3,0,25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,0,25,0,38,3,0,0,0,0,0,3,346,28,3,0,32,0,377,87,4,0,0,4,0,86,4,11,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,13,0,15,0,0,0,0,0,0,0,88,13,0,0,12,0,103,27,0,0,0,0,0,28,0,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,11,0,0,0,0,0,0,0,26,10,0,0,10,0,36,2183,71,0,0,71,6,2255,110,179,8,5,188,4,293,0,9,3,0,7,0,11,3,0,0,0,0,0,6,108,187,9,5,194,4,310,6,0,0,0,0,3,9,2298,258,9,5,264,11,2577
507051188,3,0,149,10,21,0,3,22,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,17,0,3,20,0,34,0,0,0,0,0,0,0,156,19,0,3,24,0,180,55,0,0,0,0,0,55,4,8,0,0,8,0,13,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,12,0,0,7,0,14,0,0,0,0,0,0,0,65,12,0,0,7,0,73,25,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,23,7,0,0,7,0,33,1114,21,0,0,21,0,1142,101,178,3,3,184,3,293,4,15,8,0,24,0,31,0,0,0,0,0,0,0,108,194,14,3,214,3,323,3,0,0,0,0,3,4,1224,219,12,3,233,9,1466
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,4,0,177,11,11,0,0,11,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,11,0,0,15,0,32,0,0,0,0,0,0,3,188,16,0,0,19,0,214,55,0,0,0,0,0,58,4,3,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,3,0,0,9,0,9,0,0,0,0,0,0,0,57,3,0,0,10,0,65,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,15,0,0,0,3,0,23,1332,19,0,0,18,0,1352,85,81,0,0,81,0,168,0,4,12,0,11,0,18,0,0,0,0,0,0,0,84,82,12,0,93,0,179,3,0,0,0,0,4,9,1418,107,12,0,112,4,1537
507051191,3,0,585,16,13,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,16,0,32,0,0,0,0,0,0,0,595,20,0,0,22,0,618,165,3,0,0,3,0,161,7,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,10,0,9,0,0,0,0,0,0,0,163,6,0,0,10,0,176,54,0,0,0,0,0,50,0,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,9,0,0,0,0,0,0,0,55,4,0,0,4,0,59,4089,44,0,0,48,0,4136,163,177,8,0,183,0,346,0,4,0,0,4,0,4,3,0,0,3,3,0,4,165,180,8,3,191,0,358,4,0,0,0,0,6,12,4260,226,8,5,238,4,4503
507051192,8,0,229,9,31,3,0,33,0,42,0,3,0,0,3,0,3,0,0,0,0,0,0,0,12,31,3,0,32,0,47,0,0,0,0,0,0,0,233,35,3,0,42,0,278,64,4,0,0,4,0,70,3,3,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,11,0,9,0,0,0,0,0,0,0,68,10,4,0,12,0,78,32,0,0,0,0,0,32,3,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,4,0,0,0,0,0,0,0,35,4,0,0,4,0,40,1761,42,0,0,42,0,1805,73,219,9,0,234,0,306,0,20,5,0,25,0,23,3,0,0,0,0,0,3,80,237,10,0,255,0,333,3,0,0,0,0,0,3,1842,283,10,0,291,0,2139
507051193,0,0,199,6,9,0,0,7,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,10,0,0,12,0,17,0,0,0,0,0,0,0,209,10,0,0,12,0,223,64,0,0,0,0,0,64,3,6,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,11,0,0,0,0,0,0,0,65,6,0,0,9,0,75,22,0,0,0,0,0,22,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,22,3,0,0,8,0,22,1447,27,3,0,33,4,1478,61,90,0,3,95,0,154,4,3,4,0,10,0,15,4,0,0,0,0,0,4,74,98,4,3,100,0,175,7,0,0,0,0,0,7,1525,125,5,3,135,7,1660
509011225,5,0,211,9,24,0,0,26,0,38,0,0,7,0,4,0,4,0,0,0,0,0,0,0,9,31,6,0,34,0,42,0,0,0,0,0,0,0,215,32,6,0,36,0,256,21,0,0,0,0,0,26,0,7,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,25,5,0,0,6,0,33,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1459,40,0,0,40,6,1510,62,190,6,0,194,4,264,3,9,21,0,29,0,29,0,3,0,0,3,0,3,64,198,33,0,231,4,300,3,0,0,0,0,0,3,1529,239,33,0,269,11,1811
509011226,0,0,79,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,84,3,0,0,3,0,87,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,490,5,0,0,5,8,499,19,14,0,0,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,0,0,14,0,30,0,0,0,0,0,0,0,507,14,0,0,14,8,533
509011227,0,0,113,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,109,8,0,0,8,0,120,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,738,8,0,0,8,0,745,15,33,0,0,33,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,0,0,38,0,51,0,0,0,0,0,0,0,757,45,0,0,45,0,800
509011228,3,0,102,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,96,5,0,0,5,0,106,6,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,12,0,0,12,0,710,41,28,0,0,28,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,0,0,28,0,68,0,0,0,0,0,0,0,742,40,0,0,40,0,777
