SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_ns,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1946,Korea_Rep_South_1946_1955,Korea_Rep_South_1956_1965,Korea_Rep_South_1966_1975,Korea_Rep_South_1976_1985,Korea_Rep_South_1986_1995,Korea_Rep_South_1996_2005,Korea_Rep_South_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repblic_Sth_Yr_arr_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_ns,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_ns,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,9,0,3,0,0,0,49,0,7,3,3,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,19,7,3,0,0,0,0,0,0,34,0,0,0,0,0,0,9,29,0,5,3,3,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,27,43,13,15,14,6,7,10,3,156,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,3,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,8,42,74,106,222,79,116,66,38,26,9,24,801,0,0,0,0,0,0,8,31,3,8,3,4,0,0,0,56,0,0,0,0,8,23,24,446,148,99,78,43,58,31,19,986,0,0,0,0,4,8,0,5,0,3,3,0,0,0,3,27,0,0,0,3,7,6,19,53,3,18,6,3,5,0,0,126
507031170,3,0,0,0,0,0,0,13,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,14,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,3,0,0,0,0,0,0,3,23,0,0,0,13,26,55,81,128,33,32,25,5,9,0,17,432,0,0,0,0,0,0,3,3,3,0,0,0,0,6,0,17,0,0,0,0,5,11,16,65,30,25,16,14,12,8,7,210,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,6,0,0,0,0,0,3,44,0,5,11,10,0,0,0,0,0,0,0,3,0,0,3,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,3,3,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,10,10,4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,15,56,64,120,117,27,32,15,13,11,5,17,495,0,0,0,0,0,0,0,9,0,0,3,5,0,0,0,18,0,0,0,0,9,31,13,117,57,39,39,43,22,14,0,392,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,9,0,6,6,0,0,0,0,0,0,0,26
507031261,0,0,3,3,0,0,4,25,0,9,11,3,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,21,9,0,9,0,0,0,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,3,0,3,0,0,0,0,0,0,19,0,0,0,4,19,30,26,38,26,16,17,5,5,3,32,219,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,5,7,58,32,15,9,5,0,3,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,6,5,3,3,3,7,0,0,3,40
507041175,0,11,0,0,0,0,7,82,0,12,17,20,8,3,6,0,0,6,0,0,0,0,13,94,0,0,0,0,0,10,6,12,0,0,0,3,8,3,3,47,0,0,0,0,0,7,25,20,3,0,14,9,7,3,4,88,0,0,0,6,3,3,6,0,0,3,0,0,0,0,0,22,3,0,9,19,58,83,57,43,0,11,10,20,12,3,3,330,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,4,5,0,0,3,0,3,0,0,0,0,0,0,35,0,3,7,18,43,36,22,16,6,7,6,5,4,0,4,166,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,6,6,19,8,0,5,3,3,0,3,56,0,4,0,0,15,7,0,0,0,0,0,3,0,0,0,29,0,3,3,20,14,44,46,25,4,3,5,6,9,0,0,182
507041176,0,9,0,0,0,0,0,27,0,3,9,3,0,0,3,0,0,6,0,0,0,0,0,21,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,3,9,3,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,51,49,17,12,10,9,0,3,0,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,0,0,0,0,18,0,0,0,8,4,8,10,9,5,4,0,0,0,0,0,59,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,4,12,9,34,20,15,6,4,8,0,6,0,5,120
507041177,5,10,3,0,0,0,0,104,0,30,37,21,4,5,7,3,5,3,3,0,0,3,3,125,0,0,0,0,3,0,6,7,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,3,5,0,6,3,0,0,0,0,46,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,22,4,5,4,3,8,8,0,3,0,0,0,0,3,57,3,0,6,27,53,70,52,46,10,8,8,3,0,0,6,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,26,3,5,5,0,3,0,7,74,0,0,3,0,9,7,3,0,0,0,0,0,0,0,0,25,0,3,6,6,3,14,5,3,3,0,3,0,0,0,3,46
507041178,5,10,4,0,0,0,0,91,0,31,26,11,4,3,3,3,0,0,3,5,3,0,3,105,0,0,0,0,5,9,27,9,0,6,4,0,5,0,3,64,0,0,0,0,10,6,29,34,22,4,10,3,0,0,0,123,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,6,7,31,84,139,85,66,24,26,15,6,21,10,4,529,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,9,8,6,3,8,3,0,0,0,3,0,3,0,61,0,0,9,23,47,47,31,30,8,9,9,4,3,0,0,219,0,0,0,0,0,0,0,8,5,0,6,11,4,3,0,30,0,0,0,0,9,15,5,16,4,6,3,9,5,8,0,91,0,5,0,0,11,3,0,0,0,5,0,0,0,0,0,32,0,0,5,21,37,69,51,23,3,7,18,0,14,3,6,265
507041179,5,0,9,0,0,0,0,36,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,9,3,3,0,0,0,0,0,0,28,0,0,0,4,3,8,29,28,5,13,4,9,0,0,9,109,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,9,36,80,161,121,74,11,25,8,13,33,21,4,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,4,0,0,0,0,0,0,0,0,0,3,23,0,0,7,8,29,34,19,5,3,6,13,0,3,4,4,139,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,9,3,0,7,4,3,0,0,41,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,3,4,17,28,55,29,10,13,9,9,3,3,3,189
507041180,3,9,10,0,0,8,0,88,0,5,14,8,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,22,0,0,0,0,8,9,7,7,13,5,4,9,7,5,3,68,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,3,22,57,192,85,72,9,11,11,3,9,7,0,483,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,17,5,0,5,4,5,3,0,0,0,0,0,0,0,43,0,0,4,13,29,36,22,39,3,13,5,3,0,4,5,183,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,9,8,0,0,0,0,0,3,3,0,0,27,0,0,0,0,7,4,0,3,0,0,5,0,3,0,0,20,0,0,3,9,21,55,58,38,12,10,3,3,5,0,8,222
507041181,16,9,4,0,0,0,3,134,5,58,65,30,0,0,4,12,0,5,5,6,0,0,3,181,0,0,0,0,3,5,5,7,0,0,0,10,4,0,0,36,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,18,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,16,0,3,0,14,15,45,18,10,7,3,0,8,4,0,3,126,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,28,6,8,4,4,8,0,0,0,0,0,0,0,3,54,3,0,5,46,48,65,64,36,17,6,7,12,8,0,11,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,15,0,12,3,5,3,0,0,53,0,6,0,0,7,3,0,0,0,0,0,0,0,0,0,21,0,0,4,4,21,15,25,13,4,3,3,0,0,0,5,96
507041182,6,10,0,0,0,0,4,68,4,65,80,44,8,9,0,0,0,5,4,0,3,0,12,235,0,0,0,0,0,9,7,0,0,5,3,0,9,3,3,41,0,0,0,0,0,3,10,12,3,3,3,8,3,0,3,47,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,44,169,62,66,10,10,27,14,31,16,4,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,3,4,0,3,0,5,5,0,0,0,0,0,3,38,0,0,3,16,32,40,47,36,3,4,3,0,6,0,5,200,0,0,0,0,0,0,0,0,0,5,0,7,3,4,0,20,0,0,0,3,7,17,11,16,5,11,16,14,15,9,3,135,0,3,0,0,14,7,3,7,0,0,0,0,0,0,0,31,0,0,0,10,24,46,62,29,6,11,14,17,17,29,11,273
507041183,3,0,0,0,0,0,0,22,0,3,3,0,0,5,0,3,0,3,7,0,0,0,0,19,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,5,0,0,0,3,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,16,22,23,23,25,9,5,7,7,4,0,8,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,13,7,4,0,3,5,0,51,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,13,0,0,0,3,3,3,3,8,0,0,0,0,0,0,3,20
507041184,0,0,0,3,0,0,0,14,0,17,9,8,8,3,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,5,16,10,0,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,57,189,65,49,11,19,12,4,9,0,14,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,0,0,7,0,0,0,0,28,0,0,0,3,18,8,14,0,11,5,3,0,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,4,8,0,0,0,0,0,0,0,28,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,0,0,0,9,29,66,82,9,0,4,0,0,3,0,0,206
507051185,26,31,5,5,4,0,4,193,0,13,13,13,0,0,5,4,0,0,0,0,0,0,3,52,0,0,0,0,0,3,13,11,0,0,0,0,5,0,0,36,0,0,0,0,0,0,16,13,5,3,4,0,0,0,0,44,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,12,0,0,0,7,9,11,13,14,12,3,9,0,3,0,3,89,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,12,10,12,3,10,25,0,0,0,0,3,0,6,118,0,3,0,33,100,171,274,501,218,273,141,85,60,35,66,1965,0,0,0,3,0,0,3,0,0,6,9,0,0,0,0,20,0,0,0,0,14,17,13,95,33,27,16,9,8,4,4,241,0,0,0,0,4,3,8,10,0,0,0,3,0,0,0,37,0,3,3,5,8,8,20,16,0,3,7,4,6,0,3,90
507051186,0,0,0,3,0,0,0,27,0,3,3,5,0,5,3,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,8,3,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,19,35,75,107,93,21,28,24,27,5,6,18,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,12,16,39,5,11,9,3,17,14,0,135,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12
507051187,5,7,0,0,0,0,3,46,0,3,6,4,3,0,0,0,0,7,0,0,0,0,3,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,3,0,3,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,3,3,4,3,0,7,3,0,0,0,3,0,3,43,0,0,3,19,53,86,153,241,100,90,43,22,17,5,40,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,27,7,5,9,4,4,0,0,83,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,7,4,0,8,3,0,0,0,0,0,0,0,26
507051188,8,5,0,3,0,0,0,89,0,10,25,21,3,0,0,0,0,3,0,3,0,0,0,72,0,0,0,0,0,3,3,4,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,9,8,11,8,0,9,6,3,3,5,0,62,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,43,16,4,3,3,4,0,0,0,0,3,0,0,0,85,0,0,10,36,71,108,123,142,43,64,31,20,23,8,28,717,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,9,28,21,70,20,28,31,14,23,3,11,256,0,4,0,0,3,5,0,0,0,0,0,0,0,0,0,21,0,0,0,3,7,3,3,3,0,0,0,0,0,0,0,22
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,9,0,0,0,0,3,66,0,5,9,7,0,0,0,4,0,0,0,0,0,0,4,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,6,4,4,0,0,3,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,26,7,9,7,0,3,0,0,3,0,0,0,0,0,56,0,3,3,19,46,58,53,92,25,37,16,12,8,3,7,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,13,0,0,0,10,9,4,0,59,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,5,6,3,3,4,0,0,0,3,0,0,0,18
507051191,8,32,10,0,0,0,5,107,0,4,10,3,0,0,0,0,0,5,0,0,0,0,0,27,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,3,7,4,5,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,3,6,3,0,3,3,0,0,3,0,0,0,0,56,0,0,3,28,60,95,118,252,80,74,43,38,14,16,29,841,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,6,0,0,0,0,8,4,10,18,9,15,3,0,3,6,3,76,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,6,12,0,0,0,0,0,0,3,26
507051192,10,6,3,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,5,7,6,4,6,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,12,3,0,6,0,0,0,0,0,0,0,0,29,0,0,3,29,36,85,132,190,57,33,38,19,13,3,18,664,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,18,71,19,24,22,17,11,13,0,213,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,12,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,20
507051193,3,3,0,0,0,0,0,49,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,9,3,3,0,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,5,3,3,0,0,0,3,0,0,0,0,41,0,0,4,17,45,95,92,113,62,43,25,9,8,3,13,535,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,4,13,3,7,3,4,3,5,9,4,0,62,0,0,0,0,4,8,0,4,0,0,0,0,0,0,0,17,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,16
509011225,0,0,0,0,0,0,0,36,0,35,28,25,0,0,3,0,0,0,10,5,0,0,9,115,0,0,0,0,0,7,3,3,0,0,0,3,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,8,3,4,0,0,4,0,3,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,20,6,12,5,0,7,0,0,0,0,0,0,10,112,0,0,9,24,47,62,38,33,3,15,11,5,4,3,13,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,18,97,13,24,23,5,24,16,4,255,0,9,0,0,0,3,4,0,0,0,0,0,0,0,0,18,0,0,0,4,3,0,0,0,0,0,0,4,0,0,3,16
509011226,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,4,4,5,0,0,0,0,0,0,0,3,30,0,0,3,8,14,16,4,9,4,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
509011227,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,3,7,20,20,28,13,9,5,0,0,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
